host,ra,dec,last_verified_unknown_utc,newly_flagged_in_archive_or_exofop,exofop_has_target_page,exofop_note,exofop_code,arxiv_status,arxiv_links,arxiv_code,ads_status,ads_links,ads_code,vsx_status,vsx_detail,vsx_code,blending_status,n_gaia_neighbors_tier1_21as,n_gaia_neighbors_tier2_63as,blend_code,plausibility_verdict,period_days,epoch_bjd,transit_depth_ppm,transit_duration_hours,planet_radius_earth,semi_major_axis_au,equilibrium_temp_k,insolation_flux_earth,rough_hz_flag,stellar_spectral_type_rough,stellar_mass_was_defaulted_to_solar,radius_plausible,predicted_probability,SDE,FAP,distinct_transit_count,period,duration,T0,st_rad,st_teff,st_mass,confidence_tier,supporting_evidence,doubting_evidence,stellar_mass_status,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,predicted_probability_dup.1,SDE_dup.1,FAP_dup.1,distinct_transit_count_dup.1,period_dup.1,duration_dup.1,T0_dup.1,st_rad_dup.1,st_teff_dup.1,st_mass_dup.1,predicted_probability_dup.2,SDE_dup.2,FAP_dup.2,distinct_transit_count_dup.2,period_dup.2,duration_dup.2,T0_dup.2,st_rad_dup.2,st_teff_dup.2,st_mass_dup.2,predicted_probability_dup.3,SDE_dup.3,FAP_dup.3,distinct_transit_count_dup.3,period_dup.3,duration_dup.3,T0_dup.3,st_rad_dup.3,st_teff_dup.3,st_mass_dup.3,predicted_probability_dup.4,SDE_dup.4,FAP_dup.4,distinct_transit_count_dup.4,period_dup.4,duration_dup.4,T0_dup.4,st_rad_dup.4,st_teff_dup.4,st_mass_dup.4,predicted_probability_dup.5,SDE_dup.5,FAP_dup.5,distinct_transit_count_dup.5,period_dup.5,duration_dup.5,T0_dup.5,st_rad_dup.5,st_teff_dup.5,st_mass_dup.5,predicted_probability_dup.6,SDE_dup.6,FAP_dup.6,distinct_transit_count_dup.6,period_dup.6,duration_dup.6,T0_dup.6,st_rad_dup.6,st_teff_dup.6,st_mass_dup.6,predicted_probability_dup.7,SDE_dup.7,FAP_dup.7,distinct_transit_count_dup.7,period_dup.7,duration_dup.7,T0_dup.7,st_rad_dup.7,st_teff_dup.7,st_mass_dup.7,rv_status,rv_detail,rv_code,planet_radius_earth_p16,planet_radius_earth_p84,semi_major_axis_au_p16,semi_major_axis_au_p84,equilibrium_temp_k_p16,equilibrium_temp_k_p84,uncertainty_fallbacks_used,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,combined_tier
TIC_200671353,3.46653982781505,-50.838821804862,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 23.3"", G=20.06, +9.2 mag vs target",0.0,5.0,HIT,"Physically plausible, low-to-moderate contamination risk",2.1567129243479073,1355.2370033191005,457.4492869572344,0.6419542550848129,2.02830753391691,0.032002017772230516,1354.4704016363407,560.8399819769247,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.0 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.815911704314841,2.2356470566918207,0.03059963761566692,0.03331217140701995,1311.6858781413587,1403.3940107329518,duration,0.8644455710449463,6.304044024700099,0.032733093,11.0,2.1567129243479073,0.0267480939618672,1355.2370033191005,0.869427,5389.0,0.94,moderate
TIC_33465112,25.3284013645089,-26.1067941316568,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 10.5"", G=21.71, +12.5 mag vs target",1.0,1.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.1798506600059266,1386.8555704520163,306.40290896699616,2.015091938068188,19.86900689909341,0.021852000920602143,5062.59824777332,109459.82466128402,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (19.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,17.499728049974372,22.450991796443063,0.02110642304000873,0.02256046911956076,4756.601978963062,5386.712427454596,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.8564482179719798,5.966119412974401,0.06042417,15.0,1.1798506600059266,0.0839621640861745,1386.8555704520163,10.4064,4811.0,,moderate
TIC_49617121,37.7785734592491,-40.9715895805156,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 41.7"", G=20.47, +11.0 mag vs target",0.0,1.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.232545305580318,1387.0368714487477,229.35919417343965,2.327106059211341,18.645477108807416,0.02249788943965651,5135.669458029189,115917.53728575462,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (18.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,16.372696710844274,21.103664589022607,0.021730610324670708,0.023227212920748353,4825.230859777529,5464.43600893636,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.846474602398987,6.174978497740729,0.041216487,15.0,1.232545305580318,0.0969627524671392,1387.0368714487477,11.2872,4754.9,,moderate
TIC_140431282,19.9276492641697,-33.7211362586793,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 31.6"", G=16.99, +8.2 mag vs target",0.0,3.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.798927031118185,2116.0580926628836,119.42619594917936,0.5243110647196392,7.690939933293281,0.016850440577090096,4722.6103537686895,82887.55896926534,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (7.7 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,6.559830932673641,8.84955460626601,0.016276708980159177,0.017398646125974002,4438.2956414809305,5026.11124630706,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.7891752751503012,6.118371818582918,0.044977991,30.0,0.798927031118185,0.0218462943633183,2116.0580926628836,6.45209,5005.0,,moderate
TIC_101778771,303.437288309228,-50.1742013580392,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 12.8"", G=19.54, +10.0 mag vs target",2.0,11.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.2641778024806092,4179.668338500973,264.78146553998715,2.3899870580973457,20.189623366856285,0.02288119086522951,4934.969129398863,98832.24290573403,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (20.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,17.74141135009619,22.8461307565187,0.02209817607828309,0.023622716059714104,4637.3430644280315,5251.36435544161,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.78566843185395,7.328107439517852,0.005282113,18.0,1.2641778024806092,0.0995827940873894,4179.668338500973,11.3751,4590.0,,moderate
TIC_91529289,37.0070978502775,-33.8110383963877,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 39.8"", G=19.99, +14.9 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.0913037875677123,1386.4535864649044,34.53339028802738,1.0068724031549374,1.1594866999376434,0.026856961084692484,3430.6981066987387,23082.928249517183,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (1.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.0554647254324778,1.260546390867542,0.025432118872229778,0.02815724163001768,3328.6642062582628,3549.549050718992,duration,0.7822577187299913,6.313750280425119,0.031932773,17.0,1.0913037875677123,0.0419530167981224,1386.4535864649044,1.80891,8669.0,2.17,moderate
TIC_123267854,28.4614402348543,-30.3022038365767,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 42.4"", G=19.36, +10.7 mag vs target",0.0,3.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8901624922631424,2116.4692096389854,71.96586699198537,0.42532990300124396,8.333506958152089,0.01811003866676427,5291.69482675124,130659.21713353276,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (8.3 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,6.802695477550528,9.827688997866083,0.017496716944693666,0.018697464903492483,4973.589944218777,5633.306412417683,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.769938387035643,8.098614298370972,0.00120048,27.0,0.8901624922631424,0.0177220792917185,2116.4692096389854,9.00607,4921.0,,moderate
TIC_144285638,354.141819961585,-44.8928358146519,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 12.8"", G=20.81, +13.9 mag vs target",2.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.858159155180917,1355.4955405001242,63.94212868554572,0.690639370175328,1.6357664312890405,0.03650741418304358,2718.2595158818153,9097.552247294196,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (1.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.470581656070191,1.789078863041884,0.03448398126520146,0.03835214772772641,2645.427385012976,2803.665855044427,duration,0.7678767013034771,5.866111899220666,0.070268107,14.0,1.858159155180917,0.028776640423972,1355.4955405001242,1.87542,7865.0,1.88,moderate
TIC_231698310,330.711113916906,-57.2638220076117,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 7.9"", G=15.43, +5.8 mag vs target",1.0,8.0,HIT,"Physically plausible, low-to-moderate contamination risk",2.670269423787526,3155.0584901126813,381.54432549197816,2.3793168906740374,22.06341712444365,0.03766834783991082,3832.1114780767784,35934.650722874714,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (22.1 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,19.381235965190747,24.972238483330194,0.03638179410428373,0.03888868123841377,3600.728192321454,4077.6042193345625,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.7238158395208136,6.751049147112292,0.014485794,8.0,2.670269423787526,0.0991382037780849,3155.0584901126813,10.3555,4793.0,,moderate
TIC_313249030,277.713649410347,-36.119222720181,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 5.4"", G=20.13, +9.5 mag vs target",30.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.826285054370339,4179.576878378768,265.46119766535094,2.1173727279801238,1.6585503385061824,0.017000049772060925,1956.818583720531,2443.223218174148,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (1.7 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.5342144219867955,1.7874815591371171,0.016281738844805927,0.017677381557667675,1895.4052478292754,2027.206568979075,duration,0.6748747125168643,8.620548707952803,0.000480192,29.0,0.826285054370339,0.0882238636658385,4179.576878378768,0.933252,5477.0,0.96,moderate
TIC_313002372,277.762284798658,-41.9138338046488,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 8.1"", G=18.92, +12.9 mag vs target",11.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",3.3993495726646628,1657.2906291550753,53.325878136001315,0.3070915689072288,1.5196938133996891,0.056206734670853936,2336.883893794534,4969.462659093233,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (1.5 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.139400423339127,1.825446730414197,0.05312021348346218,0.05901644169646813,2271.7400787711285,2412.6657312712964,duration,0.666284869111229,5.846149548353152,0.07314926,8.0,3.3993495726646628,0.0127954820378012,1657.2906291550753,1.90791,8318.0,2.05,moderate
TIC_166744141,36.8981739036459,-49.8905895738755,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 18.4"", G=16.81, +8.0 mag vs target",2.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.861508627798915,1354.2991627758863,326.4678564940393,2.1791505291993287,17.45413392482812,0.01771928816491334,5106.674157711248,113321.80432764774,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (17.5 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,15.429118788310204,19.69993600495309,0.017113110677702457,0.018293880850120403,4798.811469452769,5434.162298961842,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.6520535500353095,11.522375286546376,8.0032e-05,30.0,0.861508627798915,0.0907979387166387,1354.2991627758863,8.85623,4737.0,,moderate
TIC_231828950,23.0339419881997,-60.3982125300823,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 26.2"", G=20.58, +5.9 mag vs target",0.0,5.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.2216131158066204,1326.3740623229055,2616.0935316915657,3.3227905516053955,1.5536268851354333,0.014131292369414822,652.2444824551922,30.15800063498417,False,M,False,True,,,,,,,,,,,Low,physically plausible derived radius (1.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.4814036290376604,1.6288056841457863,0.013749690136465174,0.014501821148777707,639.9985985609442,665.8828661908606,duration,0.6083975379675735,9.792074327091358,8.0032e-05,22.0,1.2216131158066204,0.1384496063168915,1326.3740623229055,0.278478,3047.0,0.252266,moderate
TIC_80427890,10.6229190610494,-44.5325355188541,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 4.3"", G=17.69, +8.7 mag vs target",1.0,8.0,HIT,"Physically plausible, low-to-moderate contamination risk",4.472046761512974,1357.7979342484805,235.60130654920465,0.974944777302972,4.7305520471638465,0.05767851416892929,2156.9601808784737,3606.860961371726,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (4.7 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,4.257023179785031,5.188319015099787,0.054716520701225645,0.06041531174597643,2091.5075959488813,2233.0764629716314,duration,0.5798749366917919,5.810115459758904,0.077470988,6.0,4.472046761512974,0.0406226990542905,1357.7979342484805,2.82549,6391.0,1.28,moderate
TIC_321068946,44.385946628125,-38.1909227863221,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 58.6"", G=13.16, +6.8 mag vs target",0.0,1.0,HIT,"Physically plausible, low-to-moderate contamination risk",3.538595201583535,1387.3961115492552,84.58731351401738,0.693841867787748,2.070065978632427,0.062491107629207024,2808.0602902563555,10360.64044880381,False,B,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.1 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.8501302204538224,2.2733406461471173,0.05976854875368325,0.06505624052323926,2741.3092002137646,2883.1792052272294,duration,0.5770579724051431,5.65690009753135,0.099079632,6.0,3.538595201583535,0.0289100778244895,1387.3961115492552,2.06349,10134.0,2.6,moderate
TIC_231626393,316.96342196445,-54.2165169749513,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 18.2"", G=20.13, +13.5 mag vs target",2.0,12.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.3789691952129084,1326.2165547504856,1506.4474119883541,0.5629169634853199,7.08813020312329,0.029106607825496893,2743.6421449502714,9442.146878396909,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (7.1 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,6.776757498571256,7.4152743022657015,0.027396303830092502,0.03066434012284634,2663.1079743682917,2838.4138247263045,duration,0.5618842186088892,7.265336872349534,0.006002401,19.0,1.3789691952129084,0.023454873478555,1326.2165547504856,1.67427,7502.0,1.73,moderate
TIC_152358293,42.3690523923489,-37.0254532366587,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 35.8"", G=20.63, +9.1 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8334832425698856,4180.24353185405,376.9317740643929,0.7504166053612271,1.952974293111013,0.01789240254470952,2072.6518461636792,3075.1501120058088,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.0 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.7362378673948413,2.1590588111158757,0.017103218506013027,0.018628138958752222,2013.1759554020189,2140.586301576759,duration,0.560201415856646,6.684487282825786,0.015846339,27.0,0.8334832425698856,0.0312673585567178,4180.24353185405,0.922223,5987.0,1.1,moderate
TIC_100615932,309.98238910231,-53.3927156145758,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 19.7"", G=20.90, +12.6 mag vs target",1.0,9.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.207221531120379,2037.0933591184416,2176.120024777961,1.1014871362641552,8.625390376455721,0.02637753811372243,2851.2894059187993,11013.518660879392,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (8.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,8.308083531712807,8.973568343283272,0.0248659767277188,0.02775533347227963,2765.854672678056,2951.2886913538127,duration,0.5525835699024491,6.228891999603176,0.037695078,20.0,1.207221531120379,0.0458952973443398,2037.0933591184416,1.69515,7376.0,1.68,moderate
