host,tic_id,rad,e_rad,mass,e_mass,Teff,logg,e_logg,rho,e_rho,lum,lumclass,priority,contratio,numcont
TOI-1820,393831507,1.40032,0.0639723,1.036,0.124896,5778.19,4.16097,0.0715296,0.377288,0.0733099,1.96933436,DWARF,0.00090538006,5.66041526e-05,18
TOI-1823,142381532,0.822372,0.0544045,0.77,0.0892913,4760.0,4.49442,0.0874009,1.38448,0.357668,0.312794447,DWARF,0.004690719,0.06409204,25
TOI-1824,142387023,0.824468,0.0489649,0.88,0.111687,5182.0,4.5502,0.0845265,1.57022,0.382039,0.441602916,DWARF,0.007001656,0.0238992143,27
TOI-1836,207468071,1.61988,0.0676734,1.261,0.183655,6351.0,4.11982,0.0807118,0.296665,0.0638191,3.84617734,DWARF,0.00319080451,0.03179666,55
TOI-1839,381714186,0.848099,0.0548492,0.934,0.124596,5382.69,4.55152,0.0926726,1.53111,0.401137,0.543983459,DWARF,0.00208618632,0.00123686751,46
TOI-1842,404505029,2.04983,0.0925731,1.153,0.152433,6115.0,3.87646,0.0796686,0.133867,0.02945,5.29319239,DWARF,0.00103656785,0.00034294647,27
TOI-1846,198385543,0.411452,0.0121252,0.404348,0.020175,3512.0,4.81618,0.00391692,5.80494,0.22354,0.0232033711,DWARF,0.0072612674,0.00816788152,70
TOI-1853,73540072,0.839658,0.0474372,0.82,0.0991917,4968.77,4.50368,0.0819904,1.38518,0.319694,0.387164,DWARF,0.00106811489,0.000183577882,24
TOI-1855,81247740,1.08099,0.0568618,0.92,0.111479,5347.0,4.33421,0.0790268,0.728323,0.163077,0.8605535,DWARF,0.00119183084,0.0639797449,32
TOI-1859,229742722,1.40156,0.0615226,1.291,0.197742,6415.0,4.25577,0.0868657,0.46891,0.110007,2.997132,DWARF,0.005189093,0.003850057,114
TOI-1873,328933398,0.971675,0.0471155,1.015,0.131731,5699.0,4.46949,0.0776029,1.10637,0.235476,0.8972879,DWARF,0.00245568645,0.0020114854,51
TOI-1883,348755728,0.493576,0.0149633,0.491671,0.0205038,3477.0,4.74303,0.00821872,4.08896,0.201564,0.0320790522,DWARF,0.0006810298,0.100042872,111
TOI-1898,91987762,1.61034,0.079598,1.24,0.189831,6303.91,4.11765,0.0924486,0.29694,0.0728752,3.68952131,DWARF,0.00295526674,0.00106922991,42
TOI-1899,172370679,0.617863,0.0181815,0.602425,0.0201818,3854.0,4.63619,0.0110121,2.55403,0.140112,0.07587976,DWARF,0.00118332764,0.3115394,1713
