host,pool,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
TIC_308241590,main,1.028,0.0,6.885426,93.36,5.048669120839224e+18,0.0,0.0
TIC_354671857,main,2.39,0.0,3.556011,91.68,4.936685751336237e+18,0.0,1.0
TIC_212130235,main,0.92,0.0,15.42453,27.540000000000003,5.936463153301651e+18,0.0,0.0
TIC_469937437,main,1.303,0.0,11.821644,31.74,4.976829298824158e+18,0.0,0.0
TIC_2055221879,main,,,,,,,
TIC_156083158,main,0.948,0.0,7.70782,7.26,4.926712699836092e+18,0.0,0.0
TIC_90329267,main,1.076,0.0,14.360105,12.6,6.721958069776964e+18,0.0,0.0
TIC_234497780,main,1.511,0.0,9.066316,28.139999999999997,4.902202764585796e+18,0.0,1.0
TIC_616335579,main,2.183,0.0,10.429319,120.96,4.981851176448693e+18,0.0,1.0
TIC_1988235270,main,0.979,0.0,18.312708,142.32,6.377031273462245e+18,0.0,0.0
TIC_91529289,main,0.913,0.0,5.111584,18.48,4.967177781457919e+18,0.0,0.0
TIC_2055207626,main,0.991,0.0,17.305119,142.44,6.493931422737431e+18,0.0,0.0
TIC_316851646,main,0.991,0.0,16.21152,24.9,6.459013063744303e+18,0.0,0.0
TIC_229093625,main,1.069,0.0,17.421074,18.72,4.934847574052915e+18,0.0,0.0
TIC_406241063,main,1.043,0.0,14.791704,2.46,6.658778417953457e+18,0.0,0.0
TIC_262826499,main,2.228,0.0,7.763713,88.38000000000001,6.490530663338439e+18,0.0,1.0
TIC_101400947,main,1.114,0.0,8.988915,1.02,6.66663463469191e+18,0.0,0.0
TIC_7186577,main,0.986,0.0,9.507822,26.28,4.978370882844078e+18,0.0,0.0
TIC_79281686,main,1.286,0.0,10.491549,45.06,6.478468337882251e+18,0.0,0.0
TIC_425934574,main,0.994,0.0,7.339178,103.5,4.901229043960054e+18,0.0,0.0
TIC_6401932,main,1.186,0.0,15.996552,23.46,6.661124294732034e+18,0.0,0.0
TIC_616408053,main,1.035,0.0,18.908838,50.7,4.989656025377866e+18,0.0,0.0
TIC_213763444,main,0.968,0.0,17.773056,5.94,5.926458800034275e+18,0.0,0.0
TIC_144067396,main,0.911,0.0,9.266948,10.260000000000002,6.510015010110247e+18,0.0,0.0
TIC_1512364960,main,0.925,0.0,18.28579,7.62,5.918826982456872e+18,0.0,0.0
TIC_206617113,main,1.176,0.0,14.142047,81.60000000000001,4.910034311033268e+18,0.0,0.0
TIC_201256434,main,1.012,0.0,9.073415,36.72,4.919472243967447e+18,0.0,0.0
TIC_1337147276,main,0.957,0.0,19.866207,4.26,5.964188301032037e+18,0.0,0.0
TIC_303994283,main,0.956,0.0,12.273113,23.34,6.63457266947052e+18,0.0,0.0
TIC_387265251,main,1.611,0.0,12.600006,2.1599999999999997,6.470365521303749e+18,0.0,1.0
TIC_161383683,main,5.054,1.0,3.841697,57.78,6.512396139980581e+18,1.0,1.0
TIC_60929543,main,0.945,0.0,13.66688,5.1000000000000005,4.0393430102912e+18,0.0,0.0
TIC_142315970,main,,,,,,,
TIC_271502836,main,5.647,0.0,12.891825,99.48,4.707244372135106e+18,0.0,1.0
TIC_382151113,main,10.508,0.0,5.74824,11.16,6.42151837721139e+18,0.0,1.0
TIC_197978847,main,1.132,0.0,15.814821,20.1,6.458949944905379e+18,0.0,0.0
TIC_246812036,main,1.057,0.0,15.331089,22.38,6.710605650876937e+18,0.0,0.0
TIC_101881636,main,1.015,0.0,13.432732,57.78,6.473427558105485e+18,0.0,0.0
TIC_2055120231,main,0.972,0.0,18.137075,41.040000000000006,6.489756194835785e+18,0.0,0.0
TIC_615983734,main,0.983,0.0,17.271225,24.479999999999997,4.908555639692326e+18,0.0,0.0
TIC_246219940,main,0.887,0.0,13.621027,5.88,4.0367793914502134e+18,0.0,0.0
TIC_231698310,main,1.043,0.0,9.605821,11.64,6.412206853749715e+18,0.0,0.0
TIC_372042957,main,3.742,0.0,8.439322,45.18,6.374329502807595e+18,0.0,1.0
TIC_91247509,main,4.657,0.0,8.703855,21.9,6.708536026400191e+18,0.0,1.0
TIC_632036558,main,1.002,0.0,18.55424,163.56,4.969509781196199e+18,0.0,0.0
TIC_100196754,main,1.137,0.0,8.947942,4.5,6.475173926167912e+18,0.0,0.0
TIC_123172979,main,0.86,0.0,7.056611,4.98,5.963733240702775e+18,0.0,0.0
TIC_351347487,main,1.724,1.0,9.779196,23.1,6.429978466346602e+18,1.0,1.0
TIC_1511323527,main,1.368,0.0,12.272553,31.08,5.912567089105019e+18,0.0,0.0
TIC_615858463,main,1.023,0.0,19.02434,102.0,4.90093742856487e+18,0.0,0.0
TIC_97474160,main,1.945,1.0,9.416829,37.62,5.023516211805119e+18,1.0,1.0
TIC_412569483,main,0.99,0.0,16.54589,8.76,5.949385502967218e+18,0.0,0.0
TIC_406097753,main,1.015,0.0,16.014706,8.879999999999999,6.654814334939075e+18,0.0,0.0
TIC_144069454,main,1.073,2.0,9.32544,92.52,6.517161870050126e+18,1.0,0.0
TIC_403237036,main,1.0,0.0,8.928701,15.48,6.408817162481354e+18,0.0,0.0
TIC_351333955,main,0.972,0.0,16.809391,26.1,6.442442255282651e+18,0.0,0.0
TIC_466307646,main,0.922,0.0,12.944105,43.2,6.43073908787821e+18,0.0,0.0
TIC_327724621,main,1.115,0.0,7.230201,40.5,6.39614316066676e+18,0.0,0.0
TIC_380916694,main,2.263,0.0,9.843533,9.54,6.647313638415175e+18,0.0,1.0
TIC_409787089,main,1.015,0.0,9.463551,5.04,6.441340819510137e+18,0.0,0.0
TIC_320533176,main,1.019,0.0,14.77988,13.8,6.448531144519611e+18,0.0,0.0
TIC_1989292897,main,0.983,0.0,19.10042,19.62,6.469376849893209e+18,0.0,0.0
TIC_1988253456,main,1.04,0.0,18.65019,45.48,6.401009186813868e+18,0.0,0.0
TIC_281668790,main,1.043,0.0,5.708083,102.48,4.908315533840351e+18,0.0,0.0
TIC_631816313,main,0.951,0.0,18.81558,20.28,4.943408710887684e+18,0.0,0.0
TIC_117156423,main,0.962,0.0,16.449228,11.46,4.993170442497073e+18,0.0,0.0
TIC_161382691,main,1.109,0.0,13.782825,5.22,6.515306409818622e+18,0.0,0.0
TIC_277774250,main,0.987,0.0,9.278131,24.12,6.390907458093643e+18,0.0,0.0
TIC_1989393204,main,1.08,0.0,18.788343,11.28,6.471706410089652e+18,0.0,0.0
TIC_631791211,main,1.046,0.0,18.431448,101.76,4.941072798434303e+18,0.0,0.0
TIC_1989690158,main,0.962,0.0,19.029667,11.64,6.477826905990651e+18,0.0,0.0
TIC_464622430,main,,0.0,15.37073,8.22,6.438599324706476e+18,0.0,
TIC_1989471435,main,1.031,0.0,19.050638,9.78,6.473105877938313e+18,0.0,0.0
TIC_245878670,main,3.9,0.0,11.523198,33.9,5.9401880925023e+18,0.0,1.0
TIC_197667960,main,0.773,0.0,5.98198,24.72,5.959852858004244e+18,0.0,0.0
TIC_80427313,main,0.974,0.0,15.204581,12.3,4.980920886532013e+18,0.0,0.0
TIC_2055336803,main,0.957,0.0,18.287231,54.54,6.501343569922983e+18,0.0,0.0
TIC_464275366,main,15.288,1.0,8.741913,29.04,6.631249773531057e+18,1.0,1.0
TIC_152358476,main,0.889,0.0,10.442391,6.0600000000000005,5.049075527824206e+18,0.0,0.0
TIC_632233387,main,1.029,0.0,18.542774,19.14,5.037778831826842e+18,0.0,0.0
TIC_57252620,main,0.853,0.0,13.116394,4.38,4.038800706144086e+18,0.0,0.0
TIC_201600307,main,0.97,0.0,13.519237,34.68,6.633290054795034e+18,0.0,0.0
TIC_2026380210,main,1.007,0.0,18.749958,16.380000000000003,6.400740317566063e+18,0.0,0.0
TIC_380829785,main,1.014,0.0,15.989754,105.66,5.911160263973499e+18,0.0,0.0
TIC_32306785,main,1.112,0.0,10.755801,29.94,5.011636813301033e+18,0.0,0.0
TIC_2055031552,main,0.983,0.0,18.603022,14.4,6.485229196225666e+18,0.0,0.0
TIC_89906206,main,1.094,0.0,13.415939,3.24,6.721909351975309e+18,0.0,0.0
TIC_1691456433,main,1.036,0.0,20.477327,0.72,6.653973655219987e+18,0.0,0.0
TIC_62612026,main,0.941,0.0,16.064728,5.34,6.724230524120466e+18,0.0,0.0
TIC_394481268,main,,,,,,,
TIC_281728275,main,0.925,0.0,11.571816,87.48,4.921052482695109e+18,0.0,0.0
TIC_118143776,main,0.948,0.0,7.5264,15.66,6.653370568795466e+18,0.0,0.0
TIC_231053750,main,0.988,0.0,6.267073,63.3,4.719691771475162e+18,0.0,0.0
TIC_464449183,main,1.047,0.0,12.880403,8.639999999999999,6.43800513745257e+18,0.0,0.0
TIC_125776809,main,0.905,0.0,11.748209,58.86,5.963013674716416e+18,0.0,0.0
TIC_1989789267,main,1.011,0.0,18.902487,21.66,6.480926502284017e+18,0.0,0.0
TIC_616124331,main,1.047,0.0,18.495777,18.84,4.924702689501e+18,0.0,0.0
TIC_421438914,main,2.041,0.0,5.575333,27.72,6.663795764390027e+18,0.0,1.0
TIC_341364194,main,1.115,0.0,13.59417,176.76000000000002,6.451040126974547e+18,0.0,0.0
TIC_234293501,main,1.01,0.0,6.039875,47.46,6.486212954191231e+18,0.0,0.0
TIC_340794080,main,0.975,0.0,9.299214,35.64,4.95138010576556e+18,0.0,0.0
TIC_231708952,main,1.622,0.0,9.700084,95.64,6.407392981389149e+18,0.0,1.0
TIC_214287288,main,0.98,0.0,15.677937,30.72,5.950185466393089e+18,0.0,0.0
TIC_2055537755,main,0.992,0.0,19.046417,60.419999999999995,6.523150630713291e+18,0.0,0.0
TIC_1923675476,main,0.97,0.0,18.405264,25.98,6.658921831205922e+18,0.0,0.0
TIC_1697707527,main,1.03,0.0,17.361286,31.5,6.72319567748806e+18,0.0,0.0
TIC_425863648,main,1.195,0.0,10.16538,17.22,6.526743529773758e+18,0.0,0.0
TIC_59986941,main,1.041,0.0,14.511237,14.04,6.726390033667153e+18,0.0,0.0
TIC_382535415,main,1.01,0.0,9.629536,40.5,4.92717164286089e+18,0.0,0.0
TIC_231703102,main,1.058,0.0,8.615063,64.38,6.408553004812558e+18,0.0,0.0
TIC_41858368,main,0.985,0.0,14.833555,30.18,4.985145626818097e+18,0.0,0.0
TIC_87778118,main,1.149,0.0,15.362699,31.44,6.721371892640118e+18,0.0,0.0
TIC_197952868,main,1.064,0.0,9.406804,18.3,6.500874220194131e+18,0.0,0.0
TIC_155966803,main,1.089,0.0,9.314935,30.36,4.924324766738583e+18,0.0,0.0
TIC_355650616,main,1.183,0.0,14.27067,55.56,6.494274917043135e+18,0.0,0.0
TIC_1816277253,main,0.988,0.0,18.365704,60.779999999999994,6.438411273855962e+18,0.0,0.0
TIC_212020694,main,1.728,1.0,8.833603,16.080000000000002,5.938111974074909e+18,1.0,1.0
TIC_206599931,main,1.016,0.0,17.538689,11.64,4.909564437314314e+18,0.0,0.0
TIC_32354342,main,1.121,0.0,12.710282,15.06,5.012482234664136e+18,0.0,0.0
TIC_370241283,main,1.015,0.0,14.315149,20.1,6.410438804692611e+18,0.0,0.0
TIC_33525286,main,1.014,0.0,8.819326,71.58,5.022508470742791e+18,0.0,0.0
TIC_632057150,main,1.01,0.0,19.288782,36.96,4.97179538669755e+18,0.0,0.0
TIC_2026693948,main,1.005,0.0,18.356009,52.92,6.41258570422523e+18,0.0,0.0
TIC_382039293,main,1.99,3.0,9.177974,3.5999999999999996,6.433737284290586e+18,1.0,1.0
TIC_2055062544,main,1.0,0.0,17.936127,53.22,6.486746797150054e+18,0.0,0.0
TIC_100566535,main,5.531,0.0,8.179916,22.86,6.482101124300206e+18,0.0,1.0
TIC_281594636,main,1.001,0.0,15.77423,42.12,4.921390960477979e+18,0.0,0.0
TIC_281850414,main,7.668,0.0,8.862528,43.44,4.908835843358607e+18,0.0,1.0
TIC_214192474,main,1.152,0.0,9.851463,1.68,5.924925801655005e+18,0.0,0.0
TIC_421298310,main,1.018,0.0,15.236378,22.92,5.913225009383953e+18,0.0,0.0
TIC_469935154,main,0.967,0.0,9.149508,7.26,6.524819006468334e+18,0.0,0.0
TIC_323871920,main,1.474,0.0,8.927928,7.199999999999999,6.728319023758042e+18,0.0,1.0
TIC_381049631,main,1.712,0.0,16.422022,0.24,6.633899733997326e+18,0.0,1.0
TIC_331131905,main,0.926,0.0,10.211033,16.380000000000003,6.725903980833059e+18,0.0,0.0
TIC_246812769,main,1.012,0.0,15.981953,6.9,6.710818131498542e+18,0.0,0.0
TIC_329574145,main,0.552,0.0,5.805398,102.42,4.0387240539864417e+18,0.0,0.0
TIC_1922994334,main,0.994,0.0,18.635756,14.52,6.447847106552611e+18,0.0,0.0
TIC_2026934124,main,1.034,0.0,17.500294,31.98,6.466790837200899e+18,0.0,0.0
TIC_161265576,main,,,,,,,
TIC_365362195,main,6.892,0.0,6.978479,20.76,6.635173208978476e+18,0.0,1.0
TIC_1517420278,main,,,,,,,
TIC_616052019,main,1.023,0.0,18.56103,25.74,4.919598030674336e+18,0.0,0.0
TIC_632100116,main,1.035,0.0,18.54478,33.720000000000006,5.011928076507152e+18,0.0,0.0
TIC_616194086,main,2.424,0.0,18.48958,31.62,4.932653356863943e+18,0.0,1.0
TIC_328796264,main,1.013,0.0,15.613775,37.86,4.038633172465849e+18,0.0,0.0
TIC_1816168056,main,0.98,0.0,19.17921,141.36,6.4352972164075e+18,0.0,0.0
TIC_166578417,main,,,,,,,
TIC_2054825302,main,0.97,0.0,17.989044,84.83999999999999,6.386565898992522e+18,0.0,0.0
TIC_1818188995,main,0.974,0.0,18.192392,17.58,6.658058443999372e+18,0.0,0.0
TIC_465763802,main,0.911,0.0,9.983196,5.1000000000000005,6.433768517292679e+18,0.0,0.0
TIC_234520819,main,1.247,0.0,9.181168,7.92,4.903079758251862e+18,0.0,0.0
TIC_89142278,main,0.899,0.0,7.161172,150.42000000000002,6.708050317144488e+18,0.0,0.0
TIC_80427890,main,1.235,0.0,8.97715,26.04,4.979739121986659e+18,0.0,0.0
TIC_2055376973,main,,,,,,,
TIC_1923464819,main,1.062,0.0,19.100227,12.12,6.645457933367397e+18,0.0,0.0
TIC_326594515,main,2.176,0.0,11.34484,9.72,5.944974713286243e+18,0.0,1.0
TIC_469440463,main,0.774,0.0,12.762421,12.18,4.0370019394780943e+18,0.0,0.0
TIC_267061366,main,1.036,0.0,9.302965,21.42,6.388412322612832e+18,0.0,0.0
TIC_1922480750,main,1.02,0.0,18.703064,86.03999999999999,6.427998275971552e+18,0.0,0.0
TIC_91611882,main,1.01,0.0,9.38941,15.24,4.951731017477078e+18,0.0,0.0
TIC_219315902,main,1.052,0.0,9.026732,29.76,6.453367999248792e+18,0.0,0.0
TIC_261447382,main,1.012,0.0,11.863819,24.959999999999997,5.926222989187944e+18,0.0,0.0
TIC_651230515,main,1.018,0.0,18.153236,73.74000000000001,4.952602316019333e+18,0.0,0.0
TIC_631683363,main,0.952,0.0,18.668524,10.14,4.917109183024827e+18,0.0,0.0
TIC_212461524,main,7.075,0.0,10.678908,37.8,5.938777453485733e+18,0.0,1.0
TIC_389732182,main,1.074,0.0,9.911106,19.92,6.704782087543887e+18,0.0,0.0
TIC_616350340,main,1.007,0.0,13.349557,27.9,4.983240241886797e+18,0.0,0.0
TIC_1818300070,main,0.993,0.0,18.0274,10.08,6.660964174056594e+18,0.0,0.0
TIC_229147081,main,0.897,0.0,8.890177,12.42,4.913080370558999e+18,0.0,0.0
TIC_464521243,main,0.895,0.0,8.324265,2.6399999999999997,6.439680797471507e+18,0.0,0.0
TIC_312265741,main,1.142,0.0,15.480587,59.52,6.723183784730457e+18,0.0,0.0
TIC_142151645,main,1.02,0.0,8.618397,6.3,4.939272043202267e+18,0.0,0.0
TIC_412468074,main,0.829,0.0,8.31773,46.74,5.925607949873378e+18,0.0,0.0
TIC_616487706,main,1.009,0.0,19.08137,28.92,4.996914554467397e+18,0.0,0.0
TIC_1990120402,main,1.037,0.0,18.782347,10.38,6.666345974232998e+18,0.0,0.0
TIC_651224154,main,1.069,0.0,18.936192,27.3,4.949194787749186e+18,0.0,0.0
TIC_161176007,main,1.092,0.0,6.885251,16.860000000000003,6.513642436410346e+18,0.0,0.0
TIC_412823807,main,3.109,0.0,14.400221,37.32,5.922232685364516e+18,0.0,1.0
TIC_381036825,main,2.57,0.0,8.927666,27.0,6.635019277352976e+18,0.0,1.0
TIC_218175505,main,0.997,0.0,15.931645,21.48,5.958623500965178e+18,0.0,0.0
TIC_1331310844,main,0.947,0.0,16.542173,23.22,5.939481175276867e+18,0.0,0.0
TIC_616168613,main,0.953,0.0,19.140394,61.379999999999995,4.928251152824869e+18,0.0,0.0
TIC_260852224,main,,,,,,,
TIC_632125934,main,1.012,0.0,18.546621,54.54,5.016333132404955e+18,0.0,0.0
TIC_32265123,main,1.006,0.0,15.872098,17.759999999999998,5.016602104733613e+18,0.0,0.0
TIC_122557617,main,1.184,0.0,11.322808,38.1,5.06211336490975e+18,0.0,0.0
TIC_632172759,main,1.018,0.0,18.485113,35.519999999999996,5.02201056377465e+18,0.0,0.0
TIC_120550089,main,1.198,0.0,14.006502,84.72,4.995437090013332e+18,0.0,0.0
TIC_55622372,main,0.801,2.0,8.072123,67.62,5.939194580717775e+18,1.0,0.0
TIC_456610988,main,1.05,0.0,15.201777,11.4,6.636330307526154e+18,0.0,0.0
TIC_129139339,main,1.054,0.0,16.60899,10.86,6.672125728904815e+18,0.0,0.0
TIC_631685856,main,0.976,0.0,16.878502,15.48,4.917314795996071e+18,0.0,0.0
TIC_1989797905,main,1.024,0.0,17.969305,90.54,6.481129289164285e+18,0.0,0.0
TIC_631834067,main,1.013,0.0,19.08257,95.04,4.945167280953806e+18,0.0,0.0
TIC_2026584549,main,0.994,0.0,18.354015,74.10000000000001,6.408637422392951e+18,0.0,0.0
TIC_58157028,main,0.946,0.0,14.243879,19.44,6.728316034461251e+18,0.0,0.0
TIC_220344462,main,1.325,0.0,13.22173,30.12,6.469091599641505e+18,0.0,0.0
TIC_90913281,main,2.221,0.0,5.294867,30.24,6.708177894848059e+18,0.0,1.0
TIC_120128337,main,0.919,0.0,9.695545,19.56,6.637222114535845e+18,0.0,0.0
TIC_389753601,main,1.583,0.0,9.413162,53.28,6.528503916605707e+18,0.0,1.0
TIC_1988407871,main,0.98,0.0,18.850986,31.14,6.425044579718513e+18,0.0,0.0
TIC_62497215,main,1.058,0.0,17.988483,39.78,6.723944921648742e+18,0.0,0.0
TIC_229141027,main,1.027,0.0,12.549752,10.08,4.941934991643869e+18,0.0,0.0
TIC_616607346,main,1.01,0.0,18.223454,145.86,5.014293302113143e+18,0.0,0.0
TIC_47417325,main,0.808,0.0,12.150077,28.98,5.937921548058419e+18,0.0,0.0
TIC_214213741,main,1.072,0.0,17.464832,13.86,5.924809154659361e+18,0.0,0.0
TIC_328139558,main,1.103,0.0,15.782638,14.82,4.0386884229327514e+18,0.0,0.0
TIC_315539817,main,1.004,0.0,17.469158,5.88,6.729949320290413e+18,0.0,0.0
TIC_355601331,main,,,,,,,
TIC_61896955,main,1.075,0.0,8.992526,10.74,6.663422308394004e+18,0.0,0.0
TIC_118529448,main,1.157,0.0,14.807729,66.42,6.653144795255429e+18,0.0,0.0
TIC_631728965,main,0.949,0.0,18.545483,14.88,4.935434331008419e+18,0.0,0.0
TIC_303616017,main,1.096,0.0,10.984309,9.72,6.635043569685454e+18,0.0,0.0
TIC_348699956,main,1.139,0.0,15.7178,42.96,5.93676716393468e+18,0.0,0.0
TIC_355767583,main,2.001,0.0,7.638045,77.94,4.904960408467657e+18,0.0,1.0
TIC_160188205,main,1.452,0.0,14.140601,62.400000000000006,4.979859106192681e+18,0.0,1.0
TIC_327382767,main,0.963,0.0,19.192476,161.1,4.037085334876702e+18,0.0,0.0
TIC_50854545,main,0.78,0.0,13.046383,12.78,5.9376708937673e+18,0.0,0.0
TIC_2026925480,main,0.972,0.0,18.589474,31.08,6.466318249062708e+18,0.0,0.0
TIC_231014230,main,0.958,0.0,11.154236,29.88,4.911443644421729e+18,0.0,0.0
TIC_616249801,main,1.018,0.0,18.971647,93.66,4.974659412626954e+18,0.0,0.0
TIC_61510984,main,1.1,0.0,17.093914,0.6,6.712706405280343e+18,0.0,0.0
TIC_155896956,main,,,,,,,
TIC_278661555,main,1.044,0.0,8.813855,29.46,6.398918912131053e+18,0.0,0.0
TIC_1922849164,main,1.001,0.0,18.986067,15.48,6.445538857984558e+18,0.0,0.0
TIC_631811555,main,1.04,0.0,19.10186,40.98,4.942977191228435e+18,0.0,0.0
TIC_2055255527,main,0.995,0.0,19.297588,41.220000000000006,6.496701809787742e+18,0.0,0.0
TIC_2026297326,main,0.978,0.0,17.790426,35.4,6.398112038098406e+18,0.0,0.0
TIC_322052313,main,1.007,0.0,6.329548,51.84,4.921293619338946e+18,0.0,0.0
TIC_161356237,main,4.178,3.0,9.397114,16.919999999999998,6.506275708503908e+18,1.0,1.0
TIC_32292960,main,0.973,0.0,9.082294,32.46,5.015597494703099e+18,0.0,0.0
TIC_632120719,main,1.006,0.0,17.0879,93.36,5.015702910380249e+18,0.0,0.0
TIC_155918174,main,1.626,0.0,15.313575,27.72,4.97269702488942e+18,0.0,1.0
TIC_306453946,main,0.901,0.0,13.634889,7.92,5.912680957278816e+18,0.0,0.0
TIC_469999874,main,0.894,0.0,15.432054,33.480000000000004,5.957328997797825e+18,0.0,0.0
TIC_632073590,main,1.018,0.0,18.89474,139.86,5.008827870329977e+18,0.0,0.0
TIC_471013489,main,0.976,0.0,16.177797,50.099999999999994,6.666454761461308e+18,0.0,0.0
TIC_219990367,main,1.182,0.0,13.344177,71.03999999999999,4.938040761978195e+18,0.0,0.0
TIC_1988192042,main,1.038,0.0,19.267252,12.9,6.376103324300732e+18,0.0,0.0
TIC_389089359,main,0.978,0.0,6.375566,25.68,6.397498068230094e+18,0.0,0.0
TIC_74095252,main,0.978,0.0,7.677207,15.72,5.919887706244267e+18,0.0,0.0
TIC_183595451,main,1.001,0.0,5.89374,90.42,4.988805179472314e+18,0.0,0.0
TIC_70553662,main,,,,,,,
TIC_1696935440,main,1.053,0.0,15.998331,1.98,6.721766582958244e+18,0.0,0.0
TIC_1525029054,main,1.159,0.0,16.292448,79.2,5.952489085072671e+18,0.0,0.0
TIC_74428585,main,1.087,0.0,13.811644,10.44,5.91286804174958e+18,0.0,0.0
TIC_253965605,main,1.193,0.0,11.450177,41.64,6.716615925033953e+18,0.0,0.0
TIC_1816194934,main,0.999,0.0,18.364143,54.06,6.435603464756155e+18,0.0,0.0
TIC_1988831955,main,1.019,0.0,18.124037,30.48,6.450319908202492e+18,0.0,0.0
TIC_424881855,main,1.012,0.0,15.831303,6.239999999999999,6.643833954691237e+18,0.0,0.0
TIC_100103909,main,1.003,0.0,8.98064,42.36,4.930289960917347e+18,0.0,0.0
TIC_651235858,main,1.088,0.0,19.028553,13.5,5.044321750645546e+18,0.0,0.0
TIC_1989258883,main,0.937,0.0,16.619999,113.82,6.468707079810028e+18,0.0,0.0
TIC_75159458,main,1.009,0.0,13.976928,28.92,5.918695663836408e+18,0.0,0.0
TIC_616360655,main,0.986,0.0,19.254019,63.9,4.984820167079893e+18,0.0,0.0
TIC_6351409,main,1.032,0.0,14.109471,25.32,6.662045273159788e+18,0.0,0.0
TIC_389050165,main,3.488,0.0,13.340174,31.200000000000003,6.398451860207219e+18,0.0,1.0
TIC_469323279,main,0.685,0.0,9.112374,2.52,4.0366479654542674e+18,0.0,0.0
TIC_1694192975,main,0.941,0.0,18.921965,14.82,6.707841886663213e+18,0.0,0.0
TIC_160226187,main,1.529,0.0,13.555824,16.560000000000002,4.954868890520642e+18,0.0,1.0
TIC_2027046157,main,1.021,0.0,18.772005,22.2,6.509967177058472e+18,0.0,0.0
TIC_229142326,main,1.041,0.0,5.02311,134.16000000000005,4.912947570170212e+18,0.0,0.0
TIC_651226077,main,1.021,0.0,20.849762,0.12,4.949399606149884e+18,0.0,0.0
TIC_200179607,main,1.064,0.0,14.148795,44.76,6.655670098584392e+18,0.0,0.0
TIC_246207021,main,1.816,0.0,13.231375,4.140000000000001,4.0399218687618647e+18,0.0,1.0
TIC_161333043,main,0.974,0.0,9.140839,24.6,6.512503204924013e+18,0.0,0.0
TIC_220502315,main,1.049,0.0,8.758658,17.4,6.491577849379977e+18,0.0,0.0
TIC_382827107,main,2.551,0.0,12.28457,22.62,5.951337140444294e+18,0.0,1.0
TIC_466203577,main,0.996,0.0,6.999166,39.18,6.4301498527258e+18,0.0,0.0
TIC_1989070678,main,1.186,0.0,16.864912,54.66,6.457066069170369e+18,0.0,0.0
TIC_419608598,main,1.259,0.0,10.999883,20.46,6.372319492472317e+18,0.0,0.0
TIC_237322105,main,0.944,0.0,8.629208,15.48,6.391651994968445e+18,0.0,0.0
TIC_464511838,main,1.145,0.0,4.657272,125.22,6.632506446602145e+18,0.0,0.0
TIC_303696290,main,,,,,,,
TIC_262020326,main,1.023,0.0,9.359965,67.26,6.371286054621796e+18,0.0,0.0
TIC_230962153,main,1.115,0.0,8.448438,37.14,6.639518100971042e+18,0.0,0.0
TIC_403223511,main,1.097,0.0,12.509715,31.380000000000003,6.505125241383596e+18,0.0,0.0
TIC_383036056,main,0.989,0.0,12.83209,54.42,5.951490311820997e+18,0.0,0.0
TIC_144460942,main,0.967,0.0,8.975728,30.12,4.991395835025969e+18,0.0,0.0
TIC_371836310,main,0.939,0.0,8.721707,30.6,6.426008851413777e+18,0.0,0.0
TIC_144062865,main,1.06,0.0,13.022552,37.56,6.517234094220242e+18,0.0,0.0
TIC_1989602123,main,0.961,0.0,18.825645,8.22,6.475632349502214e+18,0.0,0.0
TIC_91639161,main,0.938,0.0,12.302435,30.42,4.953435745832596e+18,0.0,0.0
TIC_144000552,main,1.131,0.0,9.455596,93.42,6.510048510855204e+18,0.0,0.0
TIC_74601314,main,1.049,0.0,17.301544,6.239999999999999,5.918897321143046e+18,0.0,0.0
TIC_2026876023,main,0.993,0.0,17.050037,54.66,6.463448493650676e+18,0.0,0.0
TIC_1989493526,main,1.136,0.0,18.87388,20.94,6.473475829242166e+18,0.0,0.0
TIC_215257015,main,0.891,0.0,11.04705,13.32,5.048766839935369e+18,0.0,0.0
TIC_389078407,main,1.007,0.0,14.517566,23.64,6.405416373015927e+18,0.0,0.0
TIC_253844234,main,1.043,0.0,12.678755,28.799999999999997,6.729087410551194e+18,0.0,0.0
TIC_101931487,main,1.161,2.0,9.865032,4.38,4.982234360544988e+18,1.0,0.0
TIC_174129659,main,1.209,0.0,14.91186,5.34,5.92259130227022e+18,0.0,0.0
TIC_260853064,main,1.03,0.0,12.011945,113.7,6.388180737976347e+18,0.0,0.0
TIC_341226831,main,0.879,0.0,10.461097,51.18,6.449182502080078e+18,0.0,0.0
TIC_1526774887,main,0.978,0.0,18.107588,49.26,5.954008713152453e+18,0.0,0.0
TIC_1989269000,main,0.999,0.0,16.907333,65.28,6.468900250259265e+18,0.0,0.0
TIC_320809361,main,1.439,0.0,11.635913,89.4,6.641389980860681e+18,0.0,1.0
TIC_140432638,main,1.023,0.0,8.789165,45.54,5.01343726359037e+18,0.0,0.0
TIC_1989075414,main,0.979,0.0,16.999321,30.06,6.457184919505316e+18,0.0,0.0
TIC_355688872,main,0.987,0.0,17.59649,1.44,4.899947322639744e+18,0.0,0.0
TIC_464342159,main,0.855,0.0,8.758655,20.16,6.631844197004846e+18,0.0,0.0
TIC_144277475,main,0.949,0.0,8.950705,38.7,6.524998398662629e+18,0.0,0.0
TIC_139284419,main,1.003,0.0,9.614709,13.74,6.527245250672547e+18,0.0,0.0
TIC_616297480,main,0.989,0.0,17.95201,30.3,4.978466123742761e+18,0.0,0.0
TIC_271503364,main,1.071,0.0,8.995141,11.04,4.90090369159743e+18,0.0,0.0
