host,label,status,elapsed_s,multi_transit_depth_chi2red,n_transits_used,power_ratio_half_period,power_ratio_double_period
HAT-P-61,1,Success,62.90792989730835,0.48886353516081993,11,0.4637638048600619,0.4653755651972049
HAT-P-65,1,Success,23.47279381752014,0.2029110104970789,7,0.3951406951662668,0.41960103480376615
HAT-P-67,1,Success,26.51025938987732,6.229125158353952,4,0.1960258778699546,0.8293236161180141
HAT-P-66,1,Success,29.539634943008423,1.188374911214597,8,0.24474231240855263,0.2148178446244524
HAT-P-60,1,Success,111.26546382904053,2.356748465214611,12,,0.3705728552492396
HAT-P-7,1,Success,31.778229236602783,2.6237614065116737,12,,0.5001618547579296
HAT-P-70,1,Success,37.08340406417847,3.0033060518431904,3,0.21346969799295948,0.6494149675813841
HAT-P-68,1,Success,78.57652473449707,3.3663948062443745,10,0.4483440190111976,0.47036465523833654
HAT-P-9,1,Success,44.826377868652344,3.4150195767740965,7,0.6717655285048673,0.2420709746160676
HAT-P-6,1,Success,183.66307401657104,5.326500450106268,21,,0.08384869667847202
HATS-1,1,Success,52.57192802429199,11.908478200921376,6,0.2013742230984058,0.43712082133066243
HATS-10,1,Success,45.126875162124634,1.1214193720308778,7,0.5151926497111124,0.19162544347715363
HATS-11,1,Success,29.488412141799927,0.8701368075959852,6,0.34409840696848604,0.43222962515658736
HAT-P-69,1,Success,131.8653461933136,7.830755149147514,8,-0.15786665764030985,0.1204639766514264
HATS-12,1,Success,41.31025218963623,0.9099955772438356,7,0.5645183468691581,0.5253483463598315
HATS-16,1,Success,41.33269810676575,0.7853149515213693,10,0.4843737146794348,0.4725798368579762
HATS-15,1,Success,49.944040060043335,0.5808692869509525,13,0.36686695607619224,0.439298858737216
HATS-17,1,Success,42.44463896751404,19.363757960020465,2,0.34232357343491254,
HATS-13,1,Success,71.21234679222107,4.003876030546604,9,0.6537783609068707,0.5967842339312678
HATS-14,1,Success,69.68875694274902,0.11255197548839496,10,0.5728086884517333,0.5328705573540987
HAT-P-8,1,Success,156.49842286109924,13.060855968336263,17,,0.03422453191624762
HATS-18,1,Success,41.24439811706543,0.7649160353358184,23,,0.2769109428965989
HAT-P-64,1,Success,255.98123383522034,0.2129628160765284,5,-0.05339125824393141,-0.0384911534951607
HATS-25,1,Success,32.44940996170044,0.4371945097334352,3,0.42676455450250184,0.7220931479362785
HATS-23,1,Success,40.94548487663269,1.3041487573757702,11,0.3076355444463712,0.5510252256254887
HATS-26,1,Success,13.111883878707886,1.8140470510235074,7,0.5427331087274735,0.26177088519204433
HATS-2,1,Success,53.813161849975586,1.7020934467905278,15,0.4602281414838134,0.24474399913956207
HATS-27,1,Success,23.550483226776123,1.3613119310305077,4,0.24917258359903924,0.5429957073386765
HATS-24,1,Success,48.14909505844116,6.218007178910421,19,,0.3404316388691744
HATS-22,1,Success,65.20336079597473,3.205988343885377,4,0.328952980267701,0.22015861166445946
HATS-31,1,Success,21.193420886993408,1.5633666729933708,7,0.40299517095737214,0.19185597900806778
HATS-29,1,Success,39.29931282997131,7.930611756480029,19,,0.5208172798367421
HATS-3,1,Success,40.17585778236389,3.509357940953491,8,0.3861975229101958,0.4392015324063942
HATS-28,1,Success,56.141331911087036,0.3943536219118415,8,0.5883177985109818,0.3519718449869016
HATS-30,1,Success,59.473979234695435,1.4090196426377446,8,0.7140989305196642,0.2703168182281147
HATS-37_A,1,Success,9.895086288452148,2.1125420596955236,5,0.3554469284286413,0.4864709383177773
HATS-32,1,Success,50.81553912162781,0.41910185268112193,9,0.4441691996608518,0.3992596874182767
HATS-35,1,Success,27.25503897666931,2.328245572373394,11,0.39624640137616157,0.4198241362192795
HATS-36,1,Success,36.701639890670776,1.0573952252318093,6,0.5122666272811549,0.19553101882361343
HATS-33,1,Success,57.35440993309021,1.4490495449131293,3,0.17425000699582124,0.15319590900194205
HATS-34,1,Success,64.15307402610779,2.2278813963099005,11,0.34740471212029805,0.3820410024117321
HATS-38,1,Success,35.1379451751709,2.1892610290159142,6,0.48954846040259786,0.36019596310274316
HATS-4,1,Success,43.74211812019348,1.1138645718261162,9,0.36447958283031234,0.2762041593057714
HATS-45,1,Success,31.01915693283081,4.889443155354588,5,0.5558251874455769,0.43341329721959154
HATS-44,1,Success,76.76232695579529,0.6713956531646181,8,0.5593569869065904,0.3199739783695712
HATS-43,1,Success,82.07516598701477,1.7352704655065643,6,0.4670265713186334,0.25386629310558156
HATS-39,1,Success,127.88052892684937,1.1626460661091798,20,,0.033954198074715496
HATS-40,1,Success,132.19047808647156,0.513652926284488,6,0.289681308100947,-0.1431592240739522
HATS-46,1,Success,80.88561201095581,1.1798534995443726,4,0.3218249958042963,0.4208085054150106
HATS-41,1,Success,152.50510811805725,0.13279913437749025,6,0.050717638275549974,-0.1223025282242068
HATS-48_A,1,Success,75.25177478790283,0.5772962508772135,8,0.41842078500330165,0.36143266309183597
HATS-47,1,Success,81.86640310287476,0.12034269813296064,5,0.33929366789457827,0.5693220448465823
HATS-49,1,Success,67.28500127792358,0.3654587996802016,4,0.24306342894455907,0.3496010623185429
HATS-50,1,Success,39.19030499458313,0.2609898438336242,6,0.3716661490338009,0.43674177099842215
HATS-5,1,Success,76.0000958442688,0.8276809028553999,4,0.4195496320456814,0.5839911084664512
HATS-53,1,Success,42.99973797798157,0.33184690181740706,5,0.48234322871335555,0.4106334423440867
HATS-42,1,Success,269.7672781944275,0.1463183915211947,6,-0.1154346848979652,-0.016636455058617917
HATS-56,1,Success,90.78630709648132,0.23410562023939244,6,0.37560899009948207,-0.03126089117612071
HATS-59,1,Success,47.289225816726685,0.16831450614408439,4,0.45510021014295626,0.293781859760524
HATS-51,1,Success,211.117684841156,1.610190234529254,5,-0.11456587908161561,0.1558383287829982
HATS-6,1,Success,82.09560918807983,3.2148018204782574,7,0.6473269907183905,0.3145006693006115
HATS-54,1,Success,189.88650512695312,0.19193536078015527,6,0.017578384692612622,0.004812478244386042
HATS-52,1,Success,220.68100023269653,0.5659099481223431,7,0.07487018609164267,0.5126809114371499
HATS-62,1,Success,53.06119990348816,2.956148788244898,7,0.5326667485070034,0.5106852154119703
HATS-55,1,Success,241.05793404579163,1.1820538048756293,12,0.3365705111365903,0.21435242296148127
HATS-60,1,Success,133.0930449962616,0.6983638267449077,12,,-0.05312754266273896
HATS-65,1,Success,47.03593301773071,2.6848632651170523,7,0.3843625192391831,0.48673912712057116
HATS-64,1,Success,87.84512829780579,0.4822143236159965,12,,0.09115355292449907
HATS-61,1,Success,131.4680449962616,1.2340782272156052,17,,0.44393357213020174
HATS-57,1,Success,280.5127692222595,0.5699474898866059,9,0.2518601676827313,0.011313549330189155
HATS-7,1,Success,42.889423847198486,0.4323479015158384,5,0.3928852480623122,0.45661078439622294
HATS-63,1,Success,196.3875961303711,0.29511277944554826,17,0.401272322403006,-0.015140708988395037
HATS-66,1,Success,154.56236290931702,0.04709876086924898,6,0.33448918496995234,0.06924469658828854
HATS-68,1,Success,118.78090524673462,1.3209760081826878,8,-0.31380892922114717,0.41120381017029634
HATS-67,1,Success,155.38156414031982,0.3876907488510612,16,,0.43975448202079725
HATS-72,1,Success,42.342466831207275,0.9761874237504448,2,0.10352975089492295,
HATS-74_A,1,Success,78.49064302444458,1.4003625687457069,13,0.4972712474428272,0.3615983564835191
HATS-75,1,Success,81.81881904602051,0.7584030264767115,7,0.5745868251242296,0.5729719278973668
HATS-71,1,Success,138.56218886375427,2.6355525667998756,8,0.5681081645622161,0.43342357148958405
HATS-77,1,Success,68.66258502006531,0.3499149233857665,6,0.2969618594687556,0.6024419502930805
HATS-8,1,Success,35.78348112106323,2.0005335516811806,6,0.13338905653296482,0.3208124966215208
HATS-76,1,Success,85.55192518234253,0.7465125568337772,14,0.37547844860193813,0.2815086782320282
HATS-9,1,Success,25.164410829544067,0.28234105524906505,11,,0.19145588264065194
HATS-70,1,Success,196.84635305404663,0.5733322326371865,15,,-0.029944391312481028
HD_100546,1,Success,24.05843710899353,111.12858062103902,12,,0.28996162641345596
HD_100508,1,Success,33.79792785644531,2.855324218128384,3,0.09513144192503585,
HD_10180,1,Success,34.47269606590271,1.4231943623626102,19,-0.06710561337202896,-0.051164006088391605
HD_100777,1,Success,40.99551200866699,3.817680012416732,2,0.3160651260328726,
HD_101930,1,Success,34.21044206619263,4.185580728355527,2,0.5013225640210753,
HD_102117,1,Success,31.842525959014893,1.0157579338692493,8,0.61565022282976,0.42104908238036876
HD_102195,1,Success,41.47200894355774,163.22361830791849,3,0.6238220866672602,
HD_102843,1,Success,41.868654012680054,0.646573344580899,25,,0.3491058088726843
HATS-69,1,Success,290.1837797164917,0.569114234776157,20,,0.2683476314674626
HD_103197,1,Success,34.417927742004395,1.154233239976823,12,0.31281673596330417,-0.09446584000615216
HD_100655,1,Success,130.94919300079346,27.64491252591535,13,-0.029983006808326277,0.9349288556952526
HD_102888,1,Success,94.56688618659973,18.016050365387912,16,0.6697870892520237,0.3906537040685935
HD_103720,1,Success,55.53482174873352,65.47649930731262,3,0.4963702731421199,
HD_103774,1,Success,25.982947826385498,1.5791125334052316,2,0.5691592992732946,
HD_103891,1,Success,17.661425828933716,0.5359384080728051,4,0.0323846853593968,
HD_102329,1,Success,117.18922924995422,1.8123378144102846,4,0.5115722802239789,0.21874172655033322
HD_10442,1,Success,15.840575933456421,4.009387306656105,10,,0.07631705178047053
HD_102272,1,Success,130.8382122516632,44.74656648619442,3,0.603426348267125,
HD_104067,1,Success,32.2431640625,0.48837264082629733,9,0.45067189753389136,0.4320483471008149
HD_103949,1,Success,42.728935956954956,5.877789769181054,34,,-0.029109338486820624
HD_102956,1,Success,125.20922303199768,4.789325635222792,19,0.37868586572061486,0.4712639220530627
HD_106270,1,Success,15.243299007415771,0.265878660638829,6,-0.41422505155076794,0.24253621549861015
HD_105618,1,Success,33.646557092666626,1.2593343983111156,6,-0.068872708698283,0.6623739459247484
HD_105779,1,Success,40.215749979019165,4.561604870049336,16,0.1515726800640111,0.18318151301776472
HD_106252,1,Success,38.176058769226074,5.1813833904944335,3,0.1892328054750548,
HD_106906,1,Success,17.446985244750977,0.6255028900555362,3,0.04775362103805695,
HD_106315,1,Success,31.702141761779785,4.6153388230311005,4,0.41226586510515717,0.38658871259795136
HD_10697,1,Success,16.546858072280884,2.477630250953419,3,0.21986891244610468,
HD_10647,1,Success,41.8619909286499,446.5787187517859,2,0.09610202438670945,
HD_108147,1,Success,21.905365467071533,0.8906387390243127,6,0.514265197407872,0.14660704216759043
HD_106515_A,1,Success,50.48351502418518,2.0791529439131318,18,0.28505253333814834,0.7798803579687933
HD_107148,1,Success,38.57590198516846,1.3090541316744062,11,0.7520563998446717,0.10806395552877573
HD_108236,1,Success,40.371185064315796,16.463000146154556,3,0.39686296052475184,
HD_108341,1,Success,30.508178234100342,1.4798221299621859,5,-0.10963297407515035,0.278386465811243
HD_108874,1,Success,35.513413190841675,8.566844816064714,22,,0.162104436415942
HD_108202,1,Success,62.79357600212097,28.87132112506368,5,0.11351455496216846,0.18909152714555866
HD_109271,1,Success,21.368798971176147,3.3096404772530907,4,0.9699963239189158,0.3584624784295365
HD_109246,1,Success,38.80713486671448,1.2350874329258046,7,0.3104472907417751,0.03833240738521985
HD_109286,1,Success,31.43134593963623,115.00386099310123,4,0.28781144547125104,0.2483603731680692
HD_104985,1,Success,142.98223400115967,14.422363472714144,4,-0.08787650508556259,0.2975508069718363
HD_109749,1,Success,31.323657035827637,3.074570941444728,3,-0.06736651082589418,
HD_109988,1,Success,39.977389097213745,1.116059882853515,6,0.2945665881637218,-0.08983777284756828
HD_108863,1,Success,95.94014501571655,0.2066326103562563,3,0.18914459104873235,0.3422489835672502
HD_110067,1,Success,38.55035638809204,0.08063345664478386,2,0.7827991972150888,
HD_110082,1,Success,32.83099126815796,1.20851724083035,2,0.37387670861831607,
HD_11112,1,Success,16.45759892463684,0.22655439426433235,4,0.612077760813248,
HD_111232,1,Success,25.81520986557007,,1,0.5200628356319206,
HD_110113,1,Success,37.21339011192322,1.6275217349080684,9,0.2789058774311279,0.4892049340770426
HD_111998,1,Success,22.672359943389893,3.570991205653425,6,0.08296447089409151,0.37215494624761986
HD_10975,1,Success,97.98967385292053,39.84074404106661,13,0.34871603987472644,0.28899222375169775
HD_113337,1,Success,26.587668895721436,6.44413403198341,3,0.6395386852977193,
HD_110014,1,Success,108.29688000679016,48.9840928141114,13,0.054609941351114466,0.6694488592558216
HD_113538,1,Success,50.08993196487427,0.46541337558002993,3,0.12287922804574199,0.155968453005429
HD_114082,1,Success,39.51028776168823,50.45167429196287,2,0.09132567783366201,
HD_111591,1,Success,112.5982449054718,17.863780656419138,12,0.8021176495117078,0.44129011376568256
HD_114729,1,Success,30.524172067642212,1.052390936197895,17,,0.062244207422603726
HD_114386,1,Success,45.974445104599,1.8811627759901282,18,-0.021936554872068085,0.6051629595470643
HD_112570,1,Success,117.4998528957367,35.47046224380694,27,,0.8938358071937778
HD_11506,1,Success,23.74983811378479,5.350444764563895,3,0.18735947194171546,
HD_113996,1,Success,99.3367133140564,172.17456076303057,2,0.448498158742151,
HD_112640,1,Success,139.79537892341614,38.47075033168964,2,0.376632713378976,
HD_11505,1,Success,32.43594694137573,3.9602086527260165,3,0.8398827678734242,
HD_115404_A,1,Success,40.05790996551514,75.489417476636,3,0.35746217722818713,
HD_117207,1,Success,23.79832410812378,2.9008967094228,21,,0.43733341610636706
HD_117618,1,Success,15.537890911102295,1.438549379365613,19,,0.24200830963543246
HD_115954,1,Success,44.288573265075684,1.405613312728492,19,,0.281198620452012
HD_11964,1,Success,11.199980974197388,1.5650824051632397,3,0.0917061624697492,0.20085326841235712
HD_118203,1,Success,21.84510898590088,38.18312819810281,2,0.15437930791906299,
HD_109833,1,Success,268.00921392440796,4.754840003510932,7,-0.25412055327005856,-0.037696761465344786
HD_12235,1,Success,18.054996967315674,25.079138296730292,3,0.30259843269159364,
HD_122562,1,Success,11.153346061706543,1.12584670612631,10,,-0.3209277486472929
HD_121504,1,Success,32.09824323654175,5.395119676019469,23,,-0.11525507964083219
HD_116029,1,Success,90.29779887199402,8.845955290205293,12,0.3627726578330041,0.31970376129242734
HD_11755,1,Success,106.36857604980469,9.090125343530127,31,,0.47873771942517207
HD_124330,1,Success,31.845256090164185,4.264731121806969,26,,-0.15079457667099938
HD_114783,1,Success,159.19681310653687,0.6451748232026577,45,,0.1396086571754747
HD_12484,1,Success,43.22062110900879,141.32007313313343,6,0.0650010918070106,0.08760051170147909
HD_125595,1,Success,18.852163076400757,0.6074378561992712,3,-0.06029281337757531,0.07296776331550718
HD_125271,1,Success,48.04127597808838,0.619783662419214,25,-0.10209099479813007,0.077727262366306
HD_120084,1,Success,130.80372190475464,4.79967101304209,3,0.028084562563436066,
HD_126525,1,Success,18.62315607070923,0.971452042334355,17,,0.9948573302561109
HD_125136,1,Success,93.59083914756775,15.551036397377494,7,0.053180208181620135,0.19222865970560957
HD_126614,1,Success,12.020260095596313,0.31765498647511253,5,0.19021434099933168,-0.15241158420292694
HD_12661,1,Success,19.323617935180664,3.2332786654407855,6,0.32818614236552773,0.8157685851008788
HD_11977,1,Success,154.78088212013245,149.87212465393984,14,0.03868810226094027,0.6137821532092362
HD_125390,1,Success,90.01833701133728,5.36214979693794,3,0.424100301807571,
HD_125612,1,Success,90.30528783798218,0.6883551383819777,27,,-0.0806931932667744
HD_128356,1,Success,29.2049720287323,0.594347274724902,13,0.3806300184115799,0.583125281935489
HD_127506,1,Success,37.76819610595703,1.2324097723818315,9,0.35285810698914866,0.4033727161044585
HD_128717,1,Success,28.188883066177368,0.27728386486942935,7,0.17995732206295473,0.08648561586644812
HD_129445,1,Success,27.90562105178833,1.111503940343398,3,0.37265051814210565,
HD_13167,1,Success,14.661350727081299,3.1847071534988936,5,0.02071583960665219,-0.1917020763268644
HD_130322,1,Success,25.05343008041382,0.6596536594119067,3,0.13486693069605307,0.8123342435841034
HD_127195,1,Success,75.33240699768066,4.979915025637187,11,0.02378582557343693,0.8067183976143097
HD_132406,1,Success,26.41242218017578,4.989887208647016,2,0.3013238259203347,
HD_133131_A,1,Success,24.07818913459778,0.2936518636104845,4,0.211666319173929,0.544275431631367
HD_132563,1,Success,34.94887399673462,4.429322913968119,20,,0.8094813558296265
HD_12648,1,Success,154.82452082633972,102.53218683544505,5,0.2952444837224611,0.8047310438869317
HD_131496,1,Success,61.40013575553894,2.8208256577393818,6,-0.02023516496755509,0.2984541759999869
HD_133131_B,1,Success,23.351693868637085,1.9418006359865247,25,,0.3055372998984811
HD_134606,1,Success,23.39917230606079,1.8596652449023816,13,-0.10349418571122038,-0.09176747511592498
HD_134987,1,Success,22.98700976371765,2.442188484177327,10,0.6772475485709042,-0.025452791270215148
HD_135344_A,1,Success,23.882457733154297,3.113614227814541,12,,0.3582588676108799
HD_136118,1,Success,8.86515498161316,1.3354119841620467,2,0.3922605382924101,
HD_135625,1,Success,30.031405210494995,1.5589949364586282,8,0.3201276844469927,0.6665799699164769
HD_128311,1,Success,142.7084619998932,23.6600636220608,3,0.1820713776114154,
HD_136925,1,Success,16.76740527153015,1.2806599074744502,5,-0.2892106253173586,0.09590925532907243
HD_13189,1,Success,101.04968118667603,370.8585481022819,3,0.37538593445148305,
HD_136352,1,Success,31.812201976776123,,1,0.2561968089839514,
HD_135694,1,Success,37.97323298454285,1.1703265954571607,4,-0.10494742675440527,
HD_13724,1,Success,27.21833825111389,7.176315838412764,10,0.13498903388771746,0.48060073563505556
HD_137496,1,Success,22.769354104995728,0.15196232666368864,2,0.17206121884595293,
HD_137388,1,Success,40.31552219390869,2.2060051702443513,34,,0.04068439107798071
HD_13931,1,Success,34.25745415687561,3.7128282444527327,21,,-0.10533028808962272
HD_13808,1,Success,58.91031622886658,1.8525866492816383,31,,0.8643616180863801
