host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
Kepler-1747,164670571,30.369536876678467,failed,,,,"Depth measured at the target's own pixel in this sector (-6082 ppm) doesn't match the known transit depth (11493 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-175,159099116,25.08267378807068,failed,,,,"Depth measured at the target's own pixel in this sector (103 ppm) doesn't match the known transit depth (13919 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1750,424864368,19.70559597015381,completed,81.0,1.1827837970553303,"Photocenter shifted 1.18 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1743,290035649,52.96003293991089,failed,,,,"Depth measured at the target's own pixel in this sector (-187 ppm) doesn't match the known transit depth (1030 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1752,417655835,15.457588195800781,failed,,,,"Depth measured at the target's own pixel in this sector (-1410 ppm) doesn't match the known transit depth (8552 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1748,158112888,45.648350954055786,failed,,,,"Depth measured at the target's own pixel in this sector (-1243 ppm) doesn't match the known transit depth (17336 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1751,48451491,25.168926000595093,completed,75.0,0.4540850562524552,Borderline: photocenter 0.45 px from target -- weak evidence of a nearby contaminant,
Kepler-1744,159575346,66.94526219367981,failed,,,,"Depth measured at the target's own pixel in this sector (-94 ppm) doesn't match the known transit depth (6516 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1749,159389232,47.3148090839386,completed,74.0,0.3243645304639658,Borderline: photocenter 0.32 px from target -- weak evidence of a nearby contaminant,
Kepler-1754,27532561,30.748777866363525,failed,,,,"Depth measured at the target's own pixel in this sector (-1056 ppm) doesn't match the known transit depth (12577 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1758,169932440,22.04278802871704,completed,75.0,2.6607109093297474,"Photocenter shifted 2.66 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1759,267989857,30.192463874816895,failed,,,,"Depth measured at the target's own pixel in this sector (-1767 ppm) doesn't match the known transit depth (4467 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1757,273378480,33.67185115814209,failed,,,,"Depth measured at the target's own pixel in this sector (-4863 ppm) doesn't match the known transit depth (19430 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-176,271159950,28.44943404197693,completed,74.0,1.239509902796411,"Photocenter shifted 1.24 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1755,239225129,44.358158111572266,failed,,,,"Depth measured at the target's own pixel in this sector (43 ppm) doesn't match the known transit depth (7340 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1753,158664331,59.350502014160156,completed,80.0,0.37721326684893963,Borderline: photocenter 0.38 px from target -- weak evidence of a nearby contaminant,
Kepler-1760,48421060,50.656038999557495,completed,40.0,3.82830270493721,"Photocenter shifted 3.83 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1766,270958237,26.002962827682495,failed,,,,"Depth measured at the target's own pixel in this sector (-539 ppm) doesn't match the known transit depth (2047 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1761,48421337,41.20788288116455,failed,,,,"Depth measured at the target's own pixel in this sector (-382 ppm) doesn't match the known transit depth (2431 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1769,271261159,32.03498697280884,completed,74.0,2.1608643108813417,"Photocenter shifted 2.16 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1768,239236731,43.23624897003174,completed,74.0,1.4231209196112014,"Photocenter shifted 1.42 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1765,273773509,51.48079586029053,failed,,,,"Depth measured at the target's own pixel in this sector (-660 ppm) doesn't match the known transit depth (7495 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-177,158172348,29.437884092330933,completed,74.0,3.4242006189076126,"Photocenter shifted 3.42 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1764,138431522,61.57097887992859,failed,,,,"Depth measured at the target's own pixel in this sector (-408 ppm) doesn't match the known transit depth (7836 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1770,268603980,31.48001718521118,completed,74.0,1.728304189928934,"Photocenter shifted 1.73 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1771,26583944,32.199830055236816,failed,,,,"Depth measured at the target's own pixel in this sector (-635 ppm) doesn't match the known transit depth (2637 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1763,138575125,77.71124315261841,completed,74.0,0.679192408350912,"Photocenter shifted 0.68 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1772,122062591,27.52899193763733,failed,,,,"Depth measured at the target's own pixel in this sector (6 ppm) doesn't match the known transit depth (1627 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1773,120763491,36.721866846084595,completed,80.0,2.0319529535983496,"Photocenter shifted 2.03 px from target -- signal likely from a nearby contaminant, not the target star",
Kepler-1775,120892579,30.297274112701416,failed,,,,"Depth measured at the target's own pixel in this sector (56 ppm) doesn't match the known transit depth (3320 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
Kepler-1777,122374509,32.899298906326294,completed,40.0,1.7783608553330452,"Photocenter shifted 1.78 px from target -- signal likely from a nearby contaminant, not the target star",
