host,oe_timing_offset_frac,oe_timing_significance,oe_n_epochs_odd,oe_n_epochs_even,oe_status
TIC_236775063,0.09909548354472975,2.77983628267251,14,16,ok
TIC_237101326,0.011155118242163253,0.2940037171465743,8,8,ok
TIC_237185205,0.016720382699252336,0.15411536839730822,2,2,ok
TIC_237200747,,,0,2,"too few epochs (odd=0, even=2)"
TIC_237235093,0.0008755835089956687,0.03304232956701217,18,18,ok
TIC_237751146,0.00022263299530432253,0.007459037937931623,6,7,ok
TIC_237808867,0.02470083320848301,0.9521793418136213,10,11,ok
TIC_238162973,,,1,1,"too few epochs (odd=1, even=1)"
TIC_238197709,0.13574781996215,1.837434736256278,2,2,ok
TIC_238374636,0.012795664034937962,0.7654497553318698,8,10,ok
TIC_238597883,0.08649288352501319,2.505392173809688,4,3,ok
TIC_239136269,0.03129340061776866,0.8589194143066584,10,11,ok
TIC_239372503,0.02916703919601493,0.36145970448630294,2,2,ok
TIC_239541449,0.042249438891745685,1.6996332154673766,7,7,ok
TIC_239638934,0.003858454036698847,0.11562911064137354,2,2,ok
TIC_239722954,0.002527753039606709,0.07874494166512375,8,8,ok
TIC_240148934,0.03647585790431137,1.1475079768491538,6,5,ok
TIC_241065596,0.010895936701773908,0.09906102805827954,5,6,ok
TIC_241102583,0.007220307063979724,0.28584254967780054,7,7,ok
TIC_241174783,0.004819572105379447,0.07727355888600797,2,3,ok
TIC_242083025,0.03360682911938219,0.5778882490769924,6,6,ok
TIC_242536549,0.009450769626617955,0.2006741907890891,5,5,ok
TIC_243153196,,,1,2,"too few epochs (odd=1, even=2)"
TIC_243283955,0.12325516634233082,1.789688217918064,4,4,ok
TIC_243333538,0.000554027615955963,0.02198147060422042,4,5,ok
TIC_24364065,0.016276721060183266,0.33464902440110356,3,4,ok
TIC_245462406,0.027493069586921957,0.40219913244075556,4,5,ok
TIC_247873937,0.011946334548891378,0.3334360979991678,2,2,ok
TIC_249067445,0.009374319636974103,0.33122266768350944,7,8,ok
TIC_249812036,,,1,2,"too few epochs (odd=1, even=2)"
TIC_249862365,0.11061803276939058,1.205598643769296,5,6,ok
TIC_250386181,0.03744491038256505,1.0766121379749996,7,7,ok
TIC_250484865,0.01128950741591176,0.45148332494262833,16,16,ok
TIC_251209368,0.05818880749941161,1.5523175821119997,4,3,ok
TIC_252537013,0.018607835697740945,0.28458251770306686,6,7,ok
TIC_252636888,0.011840626327761325,0.4859500373909388,19,20,ok
TIC_253030300,0.02695009167377431,0.40716726610208165,3,3,ok
TIC_253132689,0.00592949327125442,0.12255499412801493,4,4,ok
TIC_253917293,,,1,2,"too few epochs (odd=1, even=2)"
TIC_253990973,0.023522462797141052,0.7263562460503897,11,11,ok
TIC_254629854,0.08849327489200653,0.8097563693189775,4,5,ok
TIC_255760319,0.058157496064448616,1.300801913455925,3,3,ok
TIC_255851356,0.026618749781984155,0.6425197497230113,5,6,ok
TIC_255918903,0.016917925255572046,0.5426431993744254,5,6,ok
TIC_256349966,,,0,2,"too few epochs (odd=0, even=2)"
TIC_256621916,0.004859147613132282,0.16413047458939148,9,10,ok
TIC_256886630,0.0603311062436334,0.7115686593658485,2,2,ok
TIC_257052211,0.19561441897508886,1.1412891038025923,4,4,ok
TIC_258402425,0.0626237619588815,0.8896855989821558,2,2,ok
TIC_258557847,,,0,2,"too few epochs (odd=0, even=2)"
TIC_258777137,0.005638332213352736,0.17828129948733587,2,3,ok
TIC_258801269,0.009699460682754516,0.28142546780130556,5,5,ok
TIC_258871793,,,1,2,"too few epochs (odd=1, even=2)"
TIC_259126549,,,0,2,"too few epochs (odd=0, even=2)"
TIC_259129875,0.005922650682279211,0.21832111646142624,5,6,ok
TIC_259151170,0.06605873827559963,0.6090501369820006,3,3,ok
TIC_259389219,0.005607478080671546,0.11706048021065106,4,5,ok
TIC_259701242,0.03643107958717119,0.3845999679961557,8,9,ok
TIC_260043723,0.0352894379969823,1.0169970225908527,4,5,ok
TIC_260271203,0.04027893396441499,1.1322847676915222,2,3,ok
TIC_260298958,0.0008511136159682325,0.032181090891992795,14,13,ok
TIC_260476837,0.10369913360896817,2.521948818077766,4,3,ok
TIC_260609205,0.03297768700786702,1.3483432357532008,3,3,ok
TIC_260849386,0.008357916254130526,0.16958486513391285,5,6,ok
TIC_261141602,0.03957527677038189,0.80837555902078,4,6,ok
TIC_261258875,0.013160491249427156,0.28062234931193397,2,2,ok
TIC_262135904,0.05123294690502806,0.9182347935348011,6,6,ok
TIC_262499797,0.02663982198712523,0.8279949484853106,7,6,ok
TIC_262530873,0.013521751649241015,0.45174522796263633,4,4,ok
TIC_262531275,0.0630833157553374,1.1047113035565956,4,4,ok
TIC_262781201,0.00039539627230266735,0.010045168073480456,7,8,ok
TIC_263203229,0.022177882150344316,0.47535530809634097,2,3,ok
TIC_264303333,0.02304941575206141,0.32004198168434655,3,4,ok
TIC_26433869,0.026732742349871667,0.9822482300231788,13,14,ok
TIC_265077027,0.06960466214951673,1.846376154689554,3,3,ok
TIC_26583436,0.025881673923174735,0.3290814274425994,3,4,ok
TIC_266688542,0.0201044058393052,0.6229275410798502,4,5,ok
TIC_266843799,0.019659736525611243,0.33633113621455696,13,13,ok
TIC_267484653,0.021730376270565503,0.6111290020178215,6,7,ok
TIC_267489265,0.02023983695021731,0.6183361460964439,7,7,ok
TIC_267527924,0.011203061863863361,0.42015793491641595,7,6,ok
TIC_267561446,0.028554182533850166,0.9744565421070546,10,9,ok
TIC_267867517,,,1,2,"too few epochs (odd=1, even=2)"
TIC_268042363,0.015700021316876228,0.15338209348689724,2,2,ok
TIC_268371979,0.03760673071861115,1.096133807821361,4,5,ok
TIC_268405086,0.09087794607006557,1.3302414811318897,8,8,ok
TIC_268439377,0.0019513185401624424,0.046614109025861765,7,7,ok
TIC_268727719,0.009874612543267486,0.2680462513308363,18,19,ok
TIC_268914377,0.00841173386428268,0.26344456581551406,6,6,ok
TIC_269238073,0.011651721491857564,0.22158859261229052,3,2,ok
TIC_269269740,0.03523758235922862,1.1197667868898067,6,7,ok
TIC_269424395,0.018751258898239566,0.15278935265913055,5,4,ok
TIC_269450900,,,2,1,"too few epochs (odd=2, even=1)"
TIC_269509393,0.00028986709421032153,0.004758554719539935,6,6,ok
TIC_269892793,0.04195823487954032,0.8757502846310057,5,6,ok
TIC_270238522,0.04753419934448786,0.7168861806711003,8,8,ok
TIC_270333769,,,1,2,"too few epochs (odd=1, even=2)"
TIC_270841724,,,0,1,"too few epochs (odd=0, even=1)"
TIC_271042173,0.021064003903829533,0.6878022022364557,12,14,ok
TIC_271167979,0.020905173629650633,0.6782075764188921,20,20,ok
TIC_271439193,0.02894730982467556,0.31106008767529,2,2,ok
TIC_271581073,0.037199318613751725,1.3035646896560085,6,7,ok
TIC_271596418,0.00956124221217486,0.2594298128915631,15,16,ok
TIC_271722899,0.01534607078674828,0.7295209166238499,16,16,ok
TIC_271900960,0.011550007149432322,0.4333722709412097,8,8,ok
TIC_272049972,0.0009514040845713319,0.04270998637344135,6,7,ok
TIC_272050287,,,1,1,"too few epochs (odd=1, even=1)"
TIC_272086159,0.10684096460201435,1.131004399772661,2,2,ok
TIC_27244707,0.029375593334997296,1.0081709056065422,6,8,ok
TIC_272625214,0.04586763410710521,1.1281502098362264,3,2,ok
TIC_272828463,0.011811409315482548,0.19938872305200406,13,13,ok
TIC_273774284,0.004281788132391059,0.07385811755512414,6,6,ok
TIC_274122380,0.020101243456987192,0.5584675083831776,5,5,ok
TIC_274138511,0.01851187619880185,0.4437388198672498,4,4,ok
TIC_274170255,0.033628563582679245,1.2833765372914745,8,10,ok
TIC_274599700,0.02195294777634786,0.17325828089366468,2,2,ok
TIC_274662200,0.01626009541969808,0.4382396436283861,7,8,ok
TIC_274762761,0.02315070749104481,0.7886358826172583,9,10,ok
TIC_274942910,0.018318681417986933,0.6242604608636073,8,11,ok
TIC_275111900,,,1,2,"too few epochs (odd=1, even=2)"
TIC_275248683,0.02809327836496306,0.4746618019664388,11,12,ok
TIC_275384718,,,1,1,"too few epochs (odd=1, even=1)"
TIC_275501623,0.0008676333237937979,0.027368655287249848,4,5,ok
TIC_276380902,,,1,2,"too few epochs (odd=1, even=2)"
TIC_27677846,,,2,2,"too few epochs (odd=2, even=2)"
TIC_277014266,0.0013784174495219592,0.027468649689951732,5,5,ok
TIC_277103955,0.03174506369149075,1.3152366347923925,10,10,ok
TIC_277871306,0.0017191224915289243,0.027693726173020496,2,3,ok
TIC_277987172,,,1,2,"too few epochs (odd=1, even=2)"
TIC_278199349,0.0265555095216572,1.1391871476440447,9,10,ok
TIC_27844066,0.010456116056346151,0.3904479480236541,7,7,ok
TIC_278726770,0.003695342922613441,0.04494789428549593,2,4,ok
TIC_278866211,0.026123864478994552,0.880007353555744,6,6,ok
TIC_278968371,0.027550993800899804,1.093687260657853,8,7,ok
TIC_279177746,0.005543583125730172,0.12832274979966724,3,4,ok
TIC_279212407,0.02539115629167395,0.41736696654688954,3,3,ok
TIC_279251651,0.014989965400406001,0.7325299536176344,32,30,ok
TIC_279605855,0.09815943907099126,1.1165143471416539,3,3,ok
TIC_279740441,0.010764370060721708,0.3591306612402932,17,18,ok
TIC_279982557,0.10770710687928206,0.7691921616969143,19,19,ok
TIC_279989567,0.011123826317722648,0.3607613013965532,12,13,ok
TIC_279999655,0.005687684975014826,0.18248859780054114,8,8,ok
TIC_280212554,0.006392229429110223,0.05069542515257273,3,3,ok
TIC_281979481,0.00579334837254461,0.1736543137266405,16,16,ok
TIC_282498590,0.030873371922540218,1.074725015803808,6,6,ok
TIC_283015592,0.05162792617054178,1.6464788620981794,3,4,ok
TIC_284050395,0.011645176066938117,0.4191875006492103,5,6,ok
TIC_284288080,0.006716556405885021,0.19598466824025632,6,7,ok
TIC_284305328,0.034997978991378666,1.095285269935181,6,6,ok
TIC_284450803,0.07646654892237618,1.645853190316415,4,4,ok
TIC_284528889,0.08642369406078128,0.6728737281648856,6,6,ok
TIC_284564230,0.009605151715940322,0.1552828983459503,2,2,ok
TIC_284747017,0.0015319196142416654,0.05014487771459328,6,6,ok
TIC_285233023,0.06094807430128857,1.3194124189301557,3,3,ok
TIC_285524410,0.011403896043928838,0.40092034000281623,4,4,ok
TIC_285542903,0.00833412654718826,0.45791504025099944,22,21,ok
TIC_285666479,0.023145610245625215,0.27772210468452696,2,3,ok
TIC_285674856,0.061353284426690365,0.7657111337936013,6,6,ok
TIC_285677945,0.01895365294854383,0.37387724502357234,6,6,ok
TIC_286355915,,,2,0,"too few epochs (odd=2, even=0)"
TIC_28643432,0.005370246079394557,0.12943570009190883,4,4,ok
TIC_286561122,0.007828790232377824,0.32839790866091106,14,16,ok
TIC_287190564,0.01267917005312957,0.48213649363926847,8,7,ok
TIC_287329267,0.01570868843740738,0.6034205356472784,12,12,ok
TIC_287474726,0.03609251693108742,0.6775407571902484,2,4,ok
TIC_288185138,0.0038586072107953387,0.1725670748488185,17,16,ok
TIC_288391628,,,1,2,"too few epochs (odd=1, even=2)"
TIC_288471040,0.1107237544624645,1.4793125605896624,3,3,ok
TIC_28873762,0.03037061379676481,0.6153152101681331,2,4,ok
TIC_289125016,0.09008606202865563,1.4214968419352747,2,4,ok
TIC_289316336,0.061360659896965083,1.4221040230370738,4,4,ok
TIC_289539327,,,1,1,"too few epochs (odd=1, even=1)"
TIC_289988797,0.0017044682817865644,0.02051492118615134,4,5,ok
TIC_290302097,0.0862379612995996,1.943882215558361,3,4,ok
TIC_291147951,0.0512079943549216,1.9496209120805597,5,6,ok
TIC_29117085,,,1,1,"too few epochs (odd=1, even=1)"
TIC_291555748,0.0638616096862811,1.9767089772479713,3,3,ok
TIC_292321872,0.04553344765721057,0.5181514949871895,4,3,ok
TIC_293075732,0.07175136622705232,1.2141653965449186,6,8,ok
TIC_29336129,0.05374595307650751,1.8729959330255217,7,8,ok
TIC_293527670,,,3,4,"too few epochs (odd=3, even=4)"
TIC_293567206,0.010860703968404693,0.30796964928864384,19,20,ok
TIC_293708935,0.0457327219197048,0.6913801329331923,3,3,ok
TIC_29374525,0.08588001859482647,1.7734930764160117,2,4,ok
TIC_294090620,,,1,2,"too few epochs (odd=1, even=2)"
TIC_294173437,0.08430699936301327,1.035651315082047,4,4,ok
TIC_294176967,0.016288698801075693,0.7981542056626179,15,14,ok
TIC_294179389,0.012232229990839482,0.4488936718205016,4,6,ok
TIC_294283951,0.025102270282328438,0.31042957070390587,2,4,ok
TIC_294315741,0.028176782223165272,0.35951076826635775,5,7,ok
TIC_294500964,0.1713212905374602,2.291900568293152,2,2,ok
TIC_294599100,0.010921236107692618,0.16542606340421873,2,2,ok
TIC_294780517,0.01590829313965079,0.12050580979626745,14,14,ok
TIC_294869729,0.0008846228962542245,0.042445984420948844,16,15,ok
TIC_295354126,0.0941341957390217,4.046918213249715,6,6,ok
TIC_295413003,0.02477370850979107,0.7951354234559562,4,5,ok
TIC_295599256,0.09469548513120261,1.699042951438694,2,2,ok
TIC_295807723,0.005575774593951072,0.1583197462226595,10,10,ok
TIC_296898634,0.055074788798547776,1.6497129701753224,53,53,ok
TIC_297153209,0.02661876336370672,0.8572092083733087,4,4,ok
TIC_297967252,,,1,2,"too few epochs (odd=1, even=2)"
TIC_298049015,0.01634969272513157,0.39156361987913796,5,6,ok
TIC_298495970,,,0,2,"too few epochs (odd=0, even=2)"
TIC_298666530,0.08868443097326523,0.6009391311298401,2,2,ok
TIC_29959761,,,1,2,"too few epochs (odd=1, even=2)"
TIC_29960109,0.010167972073975658,0.22086802633852043,3,5,ok
TIC_299876474,0.023872934118559716,0.6749888448217815,4,5,ok
TIC_300011941,0.020413691914939424,0.2971583941131151,2,2,ok
TIC_300013921,0.000336595262222667,0.0075238105919342565,14,14,ok
TIC_300557619,0.06217664263391397,1.809718892122726,4,6,ok
TIC_300599466,0.0021189738064325207,0.08585163604218189,13,13,ok
TIC_300810086,0.02570952220813855,0.8946575354753693,16,16,ok
TIC_300871545,0.08792694523966219,0.9619506951168638,3,3,ok
TIC_301051430,0.042154854580724224,1.0442400745518827,4,4,ok
TIC_302659412,0.016336638888207924,0.3372145199421537,4,6,ok
TIC_302766000,0.05795825504999664,1.6738810280325447,10,11,ok
TIC_302814895,0.09681877266437779,2.4146740423918396,2,3,ok
TIC_302895996,0.007774030973493255,0.2882559409455524,19,18,ok
TIC_303055194,0.01055627194524709,0.30464212073213354,4,4,ok
TIC_30312676,0.004715848319240529,0.1654430058304479,6,6,ok
TIC_30329585,0.11290780387838383,2.389181494080354,2,2,ok
TIC_303364023,0.008374537573135514,0.3051530383601655,8,10,ok
TIC_303867090,0.023548494667447965,0.7655352750705723,10,10,ok
TIC_303883880,0.011019791232588226,0.6217211195918685,15,15,ok
TIC_304021498,0.07016094489539695,2.193617655442792,4,6,ok
TIC_304025075,0.01685921117702819,0.5784860010344728,4,4,ok
TIC_304042899,,,1,1,"too few epochs (odd=1, even=1)"
TIC_304774444,0.04143168991507688,0.6073015852642939,2,3,ok
TIC_304950588,0.059769139470014984,1.488498444951339,2,2,ok
TIC_305478010,0.024305162878862994,1.0155264702380784,4,4,ok
TIC_305550963,0.011748495909903588,0.20096439349074657,2,3,ok
TIC_305943739,0.05715027055432145,1.189667559429416,3,3,ok
TIC_306547699,0.020649434433766607,0.734120581300913,5,5,ok
TIC_306902029,,,1,1,"too few epochs (odd=1, even=1)"
TIC_307111282,0.07390331926463908,1.169520822649349,2,2,ok
TIC_307377219,0.05949710645596533,1.0343237198482793,3,3,ok
TIC_307734817,0.024309028504718763,0.709744102092027,5,6,ok
TIC_307956396,,,2,1,"too few epochs (odd=2, even=1)"
TIC_308034948,0.02405180894473923,0.8982306577370935,13,13,ok
TIC_308050066,,,1,1,"too few epochs (odd=1, even=1)"
TIC_308307606,,,0,2,"too few epochs (odd=0, even=2)"
TIC_308425348,0.013315223411264244,0.7261615129867657,19,18,ok
TIC_308919449,,,1,2,"too few epochs (odd=1, even=2)"
TIC_309257814,0.011545590417718831,0.4739321427308966,9,9,ok
TIC_309402106,0.04866401532465233,0.5135156089427658,3,2,ok
TIC_309436531,0.05095854210466122,0.8331562710569038,4,4,ok
TIC_309787037,0.004736063424334917,0.17341731676041997,4,3,ok
TIC_310267134,0.03362291007390731,0.9098016202727095,10,11,ok
TIC_310483807,5.9644314853813343e-05,0.0019749475834678408,16,15,ok
TIC_311121985,0.013471805897376357,0.3793640065033744,4,5,ok
TIC_31114545,0.22157144945941995,1.1298872947046141,4,4,ok
TIC_311183180,0.024173019698170102,0.5498003981026365,2,2,ok
TIC_311890977,,,1,1,"too few epochs (odd=1, even=1)"
TIC_312122956,0.03180262177423113,0.3539991747413023,3,2,ok
TIC_312221462,0.02256489928975876,0.24615962654138798,6,6,ok
TIC_312259170,,,2,7,"too few epochs (odd=2, even=7)"
TIC_312469860,0.007451571533376837,0.20309215410044806,8,8,ok
TIC_312548415,0.014457375671355827,0.15487284813163146,2,2,ok
TIC_31268146,,,1,2,"too few epochs (odd=1, even=2)"
TIC_312899686,0.03918154890219427,0.6006760321167368,2,2,ok
TIC_313506357,0.014224102479198525,0.5022175015959048,5,7,ok
TIC_313675203,0.08618618456081825,0.988225531425965,4,4,ok
TIC_313761775,0.039098106118739324,0.25870301334641593,5,6,ok
TIC_313891529,,,0,1,"too few epochs (odd=0, even=1)"
TIC_314338017,0.13551201214311587,2.0146663378038645,11,10,ok
TIC_314724818,0.0018344329096968142,0.05224421171824257,3,3,ok
TIC_315755496,0.00113476508950244,0.025202831507229358,3,3,ok
TIC_316254876,0.07877934920078622,0.8431782645916264,5,4,ok
TIC_316402246,,,7,6,"too few epochs (odd=7, even=6)"
TIC_31656385,0.08753483545105342,1.2317120720108896,5,5,ok
TIC_316916655,0.005848602941982952,0.19682753314864218,4,5,ok
TIC_316937670,0.02929726582974635,0.8975510947574831,22,22,ok
TIC_31697707,0.023592417224510276,0.8179642509895066,3,3,ok
TIC_317397615,0.07767589224858203,0.6883401269620041,11,12,ok
TIC_317507345,0.05771576369094708,0.9583004122757202,6,4,ok
TIC_317951248,0.030855869361748976,0.9472352501324384,4,4,ok
TIC_318209162,,,1,2,"too few epochs (odd=1, even=2)"
TIC_31858844,0.07170643364591776,0.853209080701606,4,5,ok
TIC_318608749,0.029083660622911314,1.4327620417185383,16,15,ok
TIC_318746829,0.040638159183635766,1.100117318607603,2,3,ok
TIC_319068154,0.051915055827975336,0.48068380200793026,2,3,ok
TIC_319735319,0.02983470592613859,0.5546481711027683,4,3,ok
TIC_319968129,,,2,1,"too few epochs (odd=2, even=1)"
TIC_320506985,,,1,2,"too few epochs (odd=1, even=2)"
TIC_320525204,,,1,1,"too few epochs (odd=1, even=1)"
TIC_320536216,0.0035975267910519264,0.10655363438990971,6,8,ok
TIC_321436679,0.03809168440844917,1.1840471397446233,6,5,ok
TIC_322202434,0.021810741305011653,0.4436197452207387,15,14,ok
TIC_32283946,0.03945281813308995,0.4242942268767869,4,4,ok
TIC_322862882,0.014031413867232475,0.36545884384540644,6,7,ok
TIC_323658120,,,1,0,"too few epochs (odd=1, even=0)"
TIC_324395151,0.04217114821075049,1.3943642518442552,2,4,ok
TIC_325172035,0.01169837770599557,0.4482660509678016,4,5,ok
TIC_325680697,0.02951263649697172,0.6172398639673019,5,6,ok
TIC_326114850,0.03639662296553662,0.3808935153446661,7,8,ok
TIC_326347927,0.1082423432996232,0.6960134958439631,3,2,ok
TIC_326470400,0.041963875319586924,0.9269869869721467,10,10,ok
TIC_326732851,0.04094656791153562,1.0585504842530542,6,6,ok
TIC_326919774,0.052582027271074354,0.5563479965754045,2,4,ok
TIC_327011842,0.020855900906838153,0.7697809240009419,18,17,ok
TIC_327017634,,,1,2,"too few epochs (odd=1, even=2)"
TIC_327210623,0.03272275032028128,0.9612725124309668,6,5,ok
TIC_327577308,,,0,2,"too few epochs (odd=0, even=2)"
TIC_327663613,0.005404705550713574,0.15548518325938124,9,10,ok
TIC_328167090,0.07599944476900185,1.1253927418739231,4,6,ok
TIC_32830028,0.011685190779285124,0.7344924135906031,21,19,ok
TIC_328750515,0.06120528198640102,2.6198961733643964,6,6,ok
TIC_329145325,0.07489327591698557,1.145498914065927,4,6,ok
TIC_329277372,0.08283312310951531,2.2475182586715454,4,3,ok
TIC_329709756,,,1,1,"too few epochs (odd=1, even=1)"
TIC_329864959,0.012863318843961065,0.7135137631533939,13,13,ok
TIC_330332501,0.03543452294365942,0.6806198762894837,6,6,ok
TIC_330468175,0.0057022459625272895,0.18558441995279878,5,5,ok
TIC_33091633,0.3132129173601978,8.925443140269604,2,2,ok
TIC_331034236,,,1,2,"too few epochs (odd=1, even=2)"
TIC_331484419,0.017795486647024905,0.8257576948686141,12,13,ok
TIC_33153766,0.009317581762940334,0.4568866889435176,16,16,ok
TIC_332154944,0.001743165589581929,0.025572705385878493,2,2,ok
TIC_332630868,,,1,2,"too few epochs (odd=1, even=2)"
TIC_332660287,0.13976254888815282,1.4856085456733248,10,9,ok
TIC_333821572,0.0011625811994035826,0.03423955787192472,4,4,ok
TIC_334597566,,,1,2,"too few epochs (odd=1, even=2)"
TIC_334911765,0.02077272202708438,1.045799644374146,15,14,ok
TIC_335483600,0.005389625420726415,0.21074925804490727,3,4,ok
TIC_335489455,0.012776259427134094,0.18929006386747307,4,5,ok
TIC_335996558,0.03999344321722565,0.4216998537102713,7,7,ok
TIC_336267424,0.04369161261578129,2.104719998436836,9,9,ok
TIC_336456596,0.05275751246658183,0.5216242370539855,4,6,ok
TIC_33690636,,,1,2,"too few epochs (odd=1, even=2)"
TIC_337129672,0.07707991139267628,0.6988379874638049,4,5,ok
TIC_337274055,0.007358869722313711,0.13689010171950228,2,3,ok
TIC_33878688,0.09062467038070841,1.8456497263922236,14,15,ok
TIC_339250695,0.02449981417794606,0.7192965104358382,5,4,ok
TIC_339538183,0.06015350965026364,0.9483572718996757,2,2,ok
TIC_339591840,0.058600202447879175,0.5373687603957931,30,32,ok
TIC_339636032,0.09162950291838746,1.3879860865622244,3,4,ok
TIC_339733013,0.04930528696600556,0.77288124771519,2,2,ok
TIC_340700241,,,1,2,"too few epochs (odd=1, even=2)"
TIC_341186896,0.00816515283811495,0.2431292078632626,4,6,ok
TIC_341297143,0.04160435737093056,0.6870784602725056,3,3,ok
TIC_341419787,0.020872548101751834,0.37620131163246434,2,2,ok
TIC_341444900,0.05800035332593421,0.950684679880983,13,14,ok
TIC_341544930,0.0883283827775834,1.4609043872294127,2,2,ok
TIC_341729521,,,1,2,"too few epochs (odd=1, even=2)"
TIC_341805908,0.013862868523163244,0.5145385288495773,9,10,ok
TIC_343442463,0.015294248957354414,0.3148239028813697,6,6,ok
TIC_343708863,,,0,2,"too few epochs (odd=0, even=2)"
