host,cadence_min,n_points,baseline_days
HD_143361,1.999979033753334,14342,24.437238170285127
HD_143811_A,1.9999703146095271,14346,24.437110758372
HD_144899,1.9999837259820197,13817,23.85954856297394
HD_145377,0.3333519588341005,75184,24.339314682429176
HD_145457,2.000022244101274,16207,26.485158842516057
HD_145934,2.0000513875856996,7802,19.08642809023013
HD_1461,1.9999629784797435,12968,20.264884023782315
HD_147018,2.0000025034096325,14342,24.437530412789783
HD_147379,1.9999791974623804,17637,26.849724403619803
HD_147513,1.999990431831975,14320,24.437356462687603
HD_14787,2.0001630175102036,12970,23.83248395797
HD_147873,1.9999890907274676,14334,24.437328483428928
HD_148156,1.9999971385004756,14337,24.437442115493468
HD_149026,2.0000182211151696,15193,26.48507885308254
HD_150010,1.999997136372258,17652,26.849965186419013
HD_1502,2.000084227620391,11099,23.037198875564627
HD_150706,2.000018928993086,18412,26.850245463989722
HD_151450,0.33335531028569676,75562,24.339529012117055
HD_152079,2.0000132302811835,14342,24.437620267722878
HD_152843,1.9999977496263455,17236,25.670950149967894
HD_15337,2.0000313787386403,13023,20.265562013112458
HD_153557,2.000017215286789,18112,26.485038845560894
HD_153950,2.0000199358037207,14336,24.43769006103662
HD_154088,0.3333573232521303,75588,24.33945551215129
HD_154345,2.000019898478058,18204,26.485074961318332
HD_154391,1.999969497701386,18410,26.849592511942774
HD_154672,2.0000232898746617,14346,24.437753956284723
HD_154857,2.000023959444661,14342,24.43776089650055
HD_155358,2.000000766784069,14075,25.664020545118774
HD_155918,2.0000242957030423,14228,24.37945814629711
HD_156098,2.0000279827581835,14329,24.43776448488643
HD_156279,1.9999791368900333,18406,26.84972374333256
HD_156411,2.0000293251723633,14334,24.4378085145579
HD_156668,2.0000091486872407,14066,25.664137074061728
HD_156846,0.33335866370180156,75537,24.33977120604459
HD_158038,2.0000067902947194,9353,24.440503534238815
HD_158259,1.9999647668373655,13516,22.767663601822733
HD_158996,2.000023958462407,18350,26.850313828421804
HD_15906,1.9999723724322394,14816,25.60941843405567
HD_159868,2.0000427345803473,14335,24.4379467661347
HD_1605,1.999962252593832,13027,23.491316168806406
HD_160691,2.000034629672882,18337,27.83783285295658
HD_161178,2.0000069420530053,18409,26.850096627058974
HD_16175,1.9999937908141874,14774,23.813781828143647
HD_162020,2.0000420044380007,18292,27.858737917511917
HD_163607,1.9999762641236885,14281,26.84966863899217
HD_16417,2.0000236677151406,12882,20.26549316206433
HD_164509,0.33332781109493226,85390,26.44867365226537
HD_164595,1.999969922035234,19593,28.19951474474965
HD_164604,2.0001710936048767,13377,27.466155350451118
HD_164922,1.9999695867591072,19586,28.19949852017953
HD_165131,0.33336235042952467,75876,24.34002814676751
HD_165155,1.9999515384915867,17223,25.334245740162714
HD_1666,2.0000373492075596,14074,23.82120827911831
HD_166724,1.9999589152212138,17214,25.334324774990364
HD_167042,1.9999800359801156,14286,26.849695380872163
HD_16760,1.9999924520016066,14830,23.81377137125378
HD_167677,1.9999708885734435,12934,26.446960844036767
HD_167768,1.999972229677951,11785,26.4469829294203
HD_168009,1.999968805375829,18403,26.849491819252307
HD_168443,0.33333183571812697,94939,26.448852368410826
HD_168746,0.3333311638562009,91419,26.448866012752205
HD_168863,2.0001777971629053,13481,27.462095711725397
HD_1690,1.9999649894816685,12969,20.26490097664714
HD_16905,2.000006248254067,18299,27.405640283181583
HD_169142,2.0001791297545424,13376,27.466256552851064
HD_169830,1.999967631418258,17218,25.33444591723992
HD_17092,3.3333525618945714,11673,27.715447913905336
HD_171238,0.3333539665618446,89199,25.283941328849323
HD_17156,2.0000333547068294,14676,23.44897628647618
HD_173416,2.0000369710396626,16925,24.867008352418452
HD_174205,2.000017179598217,18420,26.85024075678666
HD_175167,1.999982384222676,17210,25.33456742433509
HD_175541,2.000008439499652,12177,26.447436918907442
HD_175607,1.9999837240175111,17209,25.334586738801136
HD_17674,1.9999890982580837,14751,23.756785909301243
HD_176986,0.33333652827423066,87033,26.449319618534446
HD_177565,1.9999937832835712,17186,25.334763662616297
HD_177830,2.0000195429020096,19597,28.20015377778782
HD_178911_B,1.9999867424849072,11956,26.849671932614456
HD_179079,1.9999501269921893,9628,26.228706984009477
HD_179949,0.33335798725602217,95946,25.348596936529248
HD_180053,2.000026585010346,19601,28.200274465784787
HD_18015,1.9999911485501798,14814,25.609650868421568
HD_180314,1.9999880826071603,11786,26.75384373772522
HD_180617,1.9999608551734127,9624,26.228837962422404
HD_180902,2.000149277737364,15686,25.161574248313173
HD_181234,1.9999528092012042,9807,26.228747537985328
HD_181342,2.0001499502541265,15689,25.164363157830394
HD_18143,1.9999890969484113,14758,23.756782258982412
HD_181433,1.9999729313349235,14562,22.87878128698867
HD_181720,2.0000071933463914,17206,25.334931459935888
HD_183263,1.9999729251139797,9629,26.22899091678846
HD_183579,2.0000018289283616,17215,25.3348333874776
HD_184010,1.99999344702519,13633,26.84974485866428
HD_18438,1.999996143313183,16876,25.06242303148406
HD_185269,2.000044688611524,19593,28.200494872585296
HD_185283,2.0000045111373765,17210,25.334863470593973
HD_18599,2.0000256950879702,18297,27.40589965931258
HD_187085,2.000022616048227,17206,25.33511604993282
HD_187123,1.9999812513560755,18317,26.5887372599459
HD_18742,1.9999844436824787,14818,25.609557890763426
HD_188015,1.999976891784172,18315,26.58867773632619
HD_188641,2.0000051181705203,16768,24.36241470415507
HD_189567,2.0000045111373765,17173,25.334839915350585
HD_189733,0.33333249906718265,104331,26.590989910873304
HD_190007,1.9999984067544574,9479,26.229317335571977
HD_190228,2.0000172522850335,14192,26.850070832043002
HD_190360,2.0000222107046284,15579,26.229529060583445
HD_190647,2.0000138346949825,16773,24.362511748433235
HD_190984,2.000009205657989,17188,25.33490527347317
HD_191806,2.000035020937503,18407,26.850387957391376
HD_191939,2.0000272928882623,13318,26.04478604459223
HD_192263,0.33333653220324777,76913,26.230559680461283
HD_192310,2.0000265755152213,16778,24.362659266203764
HD_192699,2.0000104773498606,9477,26.229471820566687
HD_194490,2.00000981138146,16776,24.36249435877812
HD_195019,1.9999662412010366,18730,27.162072281746532
HD_196050,2.0000239571527345,17209,25.335091969656332
HD_196067,2.000003504981578,17201,25.33480779939009
HD_19615,1.9999870905303396,16731,24.952592031431095
HD_196885_A,1.9999561816075584,13386,27.162054152155633
HD_197037,2.000000469488441,13201,23.00825811372283
HD_199509,1.9999957952677505,17216,25.33470184328644
HD_19994,2.0000159583287314,14730,25.554403982529266
HD_20003,2.0000017126949388,18276,27.880588796756
HD_200964,1.9999682528577978,13384,27.162215264907445
HD_202206,0.3333648630359676,95868,25.35029899024039
HD_202696,2.00001518955105,18878,27.162693908831443
HD_202772_A,2.000003890352673,17070,27.56792633276723
HD_203030,1.9999863892007852,13184,26.04431580573828
HD_20329,2.000184306889423,14104,23.852184302573733
HD_203387,0.3333654491143534,92954,25.35033248745367
HD_2039,2.000037417637941,18274,27.881017148911496
HD_204313,2.0000166305180755,18226,27.81809413647761
HD_204941,2.000020653831598,18195,27.816760184535724
HD_205158,1.999973046586092,18270,27.880098617120893
HD_205739,2.0000105978397187,18171,27.756929016817367
HD_206255,1.9999884692879277,18270,27.880281872998466
HD_206610,2.0001940161455423,16356,25.203819837683113
HD_207496,2.0000115519360406,17216,25.334899409633636
HD_20781,1.9999918184475973,14758,25.567969956729485
HD_20782,1.9999918181201792,14743,25.567969020284863
HD_207832,2.0000287004586426,18220,27.818272138298653
HD_207897,2.0000278210136457,14840,23.516989993104517
HD_20794,2.000027020148991,13522,20.265545624629112
HD_208487,2.000014621153241,18119,27.690334468650235
HD_208527,1.9999621943134116,19598,27.87995052764063
HD_20868,1.9999867791557335,14692,25.526237552910743
HD_208897,1.9999548202031292,18791,27.87992143917654
HD_209458,0.3333278140416951,110873,27.8818095931274
HD_210193,2.000016632155166,18126,27.69037116043137
HD_210277,0.33332580205751583,70432,23.592221808555678
HD_210702,1.9999601826566504,18781,27.879976141804946
HD_211403,1.9999571180233033,19025,27.077223178632266
HD_211810,0.33333888044580817,101868,24.921041156364936
HD_211970,2.0000005375914043,18266,27.880462724666586
HD_212301,1.9999613109393977,18273,27.879999481790946
HD_212771,1.9999710476986365,18297,27.404981736374566
HD_213240,2.0000132797213155,18261,27.880631587884636
HD_213472,1.9999937358079478,14386,23.222157352086015
HD_213519,0.3333372027555015,114161,27.882667177305848
HD_213885,1.9999958447078825,18268,27.880420992102017
HD_21411,1.999994164398231,14758,25.566609259541565
HD_214823,2.0000084630737547,19603,27.880599403826636
HD_215152,1.9999789502617205,9641,22.838863628529907
HD_21520,2.0000286958747893,13532,20.26556334723182
HD_215497,2.0000065722342697,18268,27.880556608967026
HD_216435,2.0000253493344644,18271,27.880801480680248
HD_216437,1.9999810922308825,18267,27.88025045506447
HD_216520,2.000026649184292,14840,23.516974641648858
HD_216536,2.000021862331778,17330,24.919754497061604
HD_216770,1.9999790956353536,18292,27.405120539759537
HD_21693,2.0000243572576437,18296,27.405883698306297
HD_217107,1.999995716032572,9639,22.839057154566945
HD_217786,2.0000024215551093,9631,22.839129977938683
HD_217958,1.999975658400217,14706,24.281557894408706
HD_218566,2.000005102454452,9637,22.83915739980057
HD_219077,1.9999944240407785,13840,22.86516239159073
HD_219134,1.9999967847252265,15121,23.659625692032478
HD_219139,2.0000010869989637,18754,27.880506838744623
HD_219415,1.9999802645179443,12871,28.06188806085993
HD_219666,2.0000173013977474,18271,27.880714858367583
HD_219828,0.33333653220324777,113199,27.88256052783254
HD_220074,2.000009860985301,14571,23.366735104691315
HD_220197,2.000015168596292,18793,27.88070383442391
HD_220689,2.0000092685222626,18291,27.40552176283768
HD_220773,2.0000359491677955,11271,23.336690559564886
HD_220842,1.9999752366857138,12871,28.061821576302464
HD_221287,2.000018307553546,18272,27.8807385034836
HD_221416,2.0000112821435323,18295,27.405561101437797
HD_221420,1.9999713692232035,18271,27.880144526201775
HD_221585,2.0000162302494573,14595,23.36681120445587
HD_222076,1.9999881340118009,18271,27.880360335062733
HD_222155,1.9999770040885778,13122,23.262299394091087
HD_222237,1.9999837754221517,18272,27.88030567271403
HD_222582,2.0000299128878396,11466,23.365778881423466
HD_224018,2.0000419828284066,11468,23.365910370201163
HD_224538,2.0000173017251655,18275,27.880742156596398
HD_224693,2.0000293860721285,18292,27.405817748793652
HD_22496,2.0000206495751627,13531,20.265484488890024
HD_22532,2.0000183023148566,13532,20.265460834460782
HD_22781,2.000026648856874,14530,23.443342728711286
HD_22946,2.000036403951526,13532,20.26564104584463
HD_23079,2.0000115974471555,12971,20.26539065697648
HD_23127,2.0000203349263757,18299,27.405829355401238
HD_231701,2.0000399954005843,19606,28.20040800719744
HD_233604,1.999963606140227,18657,27.34536030404388
HD_233832,2.000031989700801,18644,27.34630564395502
HD_23472,2.0000337328747264,18275,27.88101369731362
HD_235088,2.000032003452361,18421,26.850352624875313
HD_23596,2.000036707468098,14654,23.636520341612595
HD_238090,2.0000051646638894,17747,26.04451580376849
HD_238914,1.999989024916431,17625,26.31791476411081
HD_240210,1.9999816049676156,12867,28.061902048859338
HD_240237,1.9999775829637656,12869,28.061845661002735
HD_24040,2.0001913483429234,14100,23.85227487802331
HD_24064,1.999996143313183,16736,24.95409729291555
HD_24085,2.0000089217865025,18261,27.87928896649464
HD_25015,2.0000300297760987,14802,25.594848492268284
HD_25171,2.0000246791096288,18270,27.88088804484346
HD_25463,1.9999790648580529,17278,25.623338137074597
HD_25723,1.999968335039739,17219,25.589870571807296
HD_25912,2.000022492120479,12973,20.265500064794423
HD_260655,2.000196259614313,16195,24.287094560472724
HD_26161,1.999956915351504,16891,25.06333792688997
HD_2638,1.999975718317728,12967,20.26500302445561
HD_2685,1.9999810927220096,17419,27.88028100547149
HD_27442,2.0000266996066784,18282,27.404522674437658
HD_27631,2.0000116003939183,14979,25.718229633794408
HD_27894,2.000026535897632,18297,27.405910191231897
HD_27969,0.33332915874780156,96155,25.082584859513645
HD_28109,2.000012695607438,18276,27.88072283753195
HD_28185,1.9999877921873122,17218,25.59012222587694
HD_28192,1.999993146127963,17371,25.74157821608901
HD_28254,2.000032886498957,12970,20.26560476535883
HD_284149_A,2.000165750796441,15678,24.40477955538563
HD_28471,2.0000252648605965,18268,27.880891997725712
HD_285507,0.33336067928757984,88670,24.3806750400081
HD_285968,0.33336336149659473,89683,24.380636841706746
HD_28678,2.000000533334969,17369,25.74445185329546
HD_29021,1.9999958086918923,16767,24.986046451813763
HD_290327,1.9999529054621235,14681,21.771694167252008
HD_29399,2.0000280315434793,18268,27.880929301880542
HD_2952,2.0000145553422044,12858,23.019661045649173
HD_29985,1.9999881153489696,17279,25.613736357116977
HD_30177,2.0000321524275932,18299,27.405984712346708
HD_30562,2.00000990927947,17279,25.701514447343698
HD_30669,1.9999960013774398,17239,25.631893871776356
HD_307842,2.000012560383766,15675,24.802947710742274
HD_30856,1.9999998627827154,17141,25.572222012115162
HD_31253,2.000024662738724,17361,25.74475907705505
HD_31527,2.0000052144314395,17139,25.572284749263645
HD_3167,1.9999977368570399,14678,24.233285168832026
HD_32518,2.0000119012911455,16692,24.90985429776083
HD_32963,2.0001872071588878,16244,24.327261496013307
HD_330075,1.999976351216901,14326,24.424720348224582
HD_331093,0.3333298279903829,98110,26.705920115736262
HD_33142,2.0000206495751627,17313,25.726654669777645
HD_332231,2.0000373701623175,13806,26.85035401068353
HD_33283,2.000012256212358,17141,25.572376479880177
HD_33564,2.0000162598807947,16726,24.95018320151553
HD_33844,2.0000240036461037,17318,25.72669946173687
HD_34445,2.000023923101253,17270,25.918335914123872
HD_35759,2.000018607468519,16694,24.929386426912515
HD_35843,2.0000095867726486,17274,25.698731072757255
HD_360,2.0000447252823506,14751,24.317134727321445
HD_36384,2.00001994791819,16668,24.90995348245042
HD_3651,1.9999595690751448,13003,23.485724636340592
HD_37124,2.0001929081627168,16291,24.357890819142995
HD_37605,1.9999663374619558,14597,21.77184086545867
HD_3765,0.33333519371808507,104844,28.76104698582958
HD_38283,1.9999862913027755,18267,27.880353014576258
HD_38529,1.9999723734144936,14675,21.77190734279884
HD_38801,1.999975032704242,14604,21.771936305999134
HD_39091,1.9999673477104807,18255,27.880105402155323
HD_39194,1.9999948411714286,18267,27.880465776232313
HD_39855,1.9999824316982995,14624,21.772023319001846
HD_40307,2.000017428108549,18269,27.88079312593095
HD_40956,2.0000326867739204,16710,24.92955633460906
HD_40979,2.0000393922964577,16745,24.95741885201528
HD_41004_A,2.000025345078029,17229,25.69892694549435
HD_41004_B,2.000025345078029,17229,25.69892694549435
HD_4113,2.000026033638278,18296,27.405821049400856
HD_42012,2.0001939755456988,15971,24.188438334353123
HD_4203,1.9999622517752869,13035,23.485755492920134
HD_4208,1.9999596247362206,12857,20.264858492039593
HD_42618,1.9999769785499666,17439,25.83859242005292
HD_4308,2.0000149551196955,18261,27.880732591680726
HD_4313,2.0000969694228843,11101,23.03733600210353
HD_43197,1.999999865074642,14636,21.77221078166326
HD_43691,0.33332714840071276,75103,23.547226356996816
HD_44219,2.0000031968811527,14078,21.77224391625782
HD_45184,2.000008559662092,14632,21.772302374677338
HD_45350,1.9999629570338584,16533,26.31759495224651
HD_45364,2.000009252478776,14675,21.77231154960168
HD_45652,2.0000092295595095,14682,21.772299542292558
HD_457,1.9999957749678288,14979,24.4151641248759
HD_46375,0.3333311632013647,89569,23.824436713448904
HD_47186,2.0000172991058207,14633,21.772398267840572
HD_4732,1.9999663302587578,12855,20.26492130648785
HD_47366,2.000018618600734,14618,21.7724091552343
HD_47536,2.0000183052616194,14643,21.772410076545157
HD_4760,2.000017894679331,13728,24.203065525287002
HD_48265,2.000018116177671,14647,21.77240686231812
HD_48948,1.9999763679152238,17616,26.317742251156005
HD_4917,1.9999736284080427,16032,26.01908936260952
HD_49674,0.3333311704045627,74700,23.547473353987698
HD_50499,2.000028698494134,14674,21.772521353527736
HD_50554,0.3333647026011022,90797,24.255959417114354
HD_51608,2.0000246892595896,18298,27.405916344771413
HD_52265,1.9999609452133882,16339,24.453692823724396
HD_5278,1.9999599708171445,18274,27.88001290750458
HD_5319,2.0000956270087045,10985,22.934532397296152
HD_5388,2.0000112801790237,18293,27.405646173796868
HD_55696,1.9999991663644323,16329,24.454150951543397
HD_5583,3.333357971496298,10785,28.757159110823068
HD_5608,1.9999937675675028,12775,23.151386785782506
HD_564,1.9999851296233828,18296,27.405283043907275
HD_56414,1.9999779490171932,18275,27.880232002435378
HD_56957,2.0000045320921345,16334,24.454217697802505
HD_5891,3.3333291370945517,10784,28.75689722477773
HD_59686_A,2.0001958405191544,15804,24.200958772609283
HD_60292,1.999993131721567,17625,26.31796159624855
HD_60532,2.000002518798283,16336,24.45419239632929
HD_6061,2.000001145279384,12783,23.151471908200165
HD_62364,1.9999624873526045,18266,27.880014360635414
HD_62549,1.9999984961395967,16335,24.45414771566311
HD_63433,2.000026658679417,16556,26.318428178613885
HD_63454,1.9999600441587972,12615,20.264880204603287
HD_63765,2.000031688148738,16340,24.454540807945932
HD_63935,1.9999944738083286,16328,24.449936397540796
HD_64114,2.0000092249756563,16334,24.45427699813763
HD_64121,2.00000586664828,13036,24.16812528436367
HD_6434,2.000033409385651,18292,27.40593495760254
