host,label,ra,dec,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
TIC_382474101,0.0,12.274293,-52.046527,2.582,0.0,11.483406,10.68,4.925295944741689e+18,0.0,1.0
TIC_383531859,0.0,216.147729524116,-60.3835916946004,7.091,0.0,9.718576,3.0599999999999996,5.878699210401288e+18,0.0,1.0
TIC_383666033,0.0,135.035038928123,-56.0691897587057,0.72,0.0,11.631825,12.959999999999999,5.304812930211713e+18,0.0,0.0
TIC_383723559,0.0,279.715352477622,43.0939832737745,0.895,0.0,9.975324,60.12,2.1170002722354634e+18,0.0,0.0
TIC_384045439,0.0,327.27468338029,53.2937244732045,0.916,0.0,10.595226,168.0,2.1736214832466345e+18,0.0,0.0
TIC_384386061,0.0,249.368744779531,-80.9740732630257,,0.0,13.863693,0.42,5.775005608796432e+18,0.0,
TIC_384549882,0.0,136.5277834555,-54.9039529004948,1.01,0.0,8.776053,12.42,5.31097016097521e+18,0.0,0.0
TIC_384744828,0.0,258.918704757131,-79.6481301084574,0.895,2.0,10.21264,12.6,5.776235240753722e+18,1.0,0.0
TIC_385105624,0.0,50.8080008369291,46.6821828508027,1.546,0.0,10.937833,21.48,2.429758218836087e+17,0.0,1.0
TIC_385624852,0.0,138.402358607478,-55.1979711040954,1.595,0.0,8.189,19.32,5.310244002267127e+18,0.0,1.0
TIC_386297468,0.0,139.190433496455,-59.5280387424007,0.969,0.0,12.698804,10.62,5.300284144898746e+18,0.0,0.0
TIC_386435344,0.0,127.995251675595,-16.8849190306067,1.02,0.0,9.115925,46.620000000000005,5.709861468997079e+18,0.0,0.0
TIC_38686737,0.0,57.8656785124239,-10.6140660020349,0.903,0.0,12.917047,4.2,3.1941870079020124e+18,0.0,0.0
TIC_387079085,0.0,217.023374378845,-64.6341947345104,4.507,0.0,9.370316,51.18,5.853010598735018e+18,0.0,1.0
TIC_387413037,0.0,311.236637141177,69.1518752463244,0.957,0.0,10.640384,17.22,2.271258974771974e+18,0.0,0.0
TIC_387603144,0.0,313.098599310369,66.5994361134783,0.903,0.0,11.422515,27.720000000000002,2.2458473025491185e+18,0.0,0.0
TIC_387664866,0.0,323.548625237403,50.4815000849569,1.037,0.0,9.455616,12.42,2.1713564549311247e+18,0.0,0.0
TIC_387834907,0.0,315.669066292437,70.0803072311969,14.737,0.0,9.315935,4.0200000000000005,2.2715463252640346e+18,0.0,1.0
TIC_388076005,0.0,318.049178756697,68.052345277889,0.948,0.0,9.799307,59.04,2.2703788500732826e+18,0.0,0.0
TIC_388130235,0.0,65.4101649195172,-67.4670177139118,0.834,0.0,11.365805,5.159999999999999,4.668571799408248e+18,0.0,0.0
TIC_388624270,0.0,125.43430593661,-51.7594151051324,1.115,0.0,10.409082,45.72,5.322417520110231e+18,0.0,0.0
TIC_389182138,0.0,343.63575251486,54.1617713188769,0.953,0.0,10.984928,90.84,2.0026272559554918e+18,0.0,0.0
TIC_389238529,0.0,302.999560887517,-37.5616039187078,0.915,0.0,11.319308,20.1,6.69433981945154e+18,0.0,0.0
TIC_389371332,0.0,86.0193711490542,-66.3592488735883,3.79,1.0,13.371175,54.72,4.65987844203837e+18,1.0,1.0
TIC_389525208,0.0,313.261481401366,-38.594876249717,2.058,0.0,10.47263,11.52,6.774883616031582e+18,0.0,1.0
TIC_389999924,0.0,160.108540005406,-62.6859500328522,1.335,0.0,13.105016,3.42,5.253498275882473e+18,0.0,0.0
TIC_39077574,0.0,151.25567551921,40.3410953984528,0.967,0.0,13.698471,11.88,8.037188149470625e+17,0.0,0.0
TIC_391821647,0.0,82.7647753434668,-70.3572782621111,0.519,0.0,11.264705,23.1,4.657888149862831e+18,0.0,0.0
TIC_392112968,0.0,174.287260154085,-67.5193332535255,2.81,0.0,13.630422,3.0599999999999996,5.235845410538843e+18,0.0,1.0
TIC_393251073,0.0,115.508957152578,61.5748069058842,1.209,2.0,12.158008,34.32,1.0879130900690665e+18,1.0,0.0
TIC_393911494,0.0,207.178626389921,44.9120268855431,1.086,0.0,10.323333,67.2,1.5028843777139374e+18,0.0,0.0
TIC_394509844,0.0,154.996926285754,-79.8025502928466,1.07,2.0,10.96229,30.3,5.199213874958919e+18,1.0,0.0
TIC_395773226,0.0,34.1197503509829,76.2533942594585,1.04,0.0,12.518538,48.36,5.607999958726335e+17,0.0,0.0
TIC_398733009,0.0,32.1697395593415,-9.04600635722896,1.011,0.0,15.881999,14.28,2.4622832115364603e+18,0.0,0.0
TIC_398912927,0.0,18.5539861439223,19.4703971838777,2.154,0.0,11.254433,9.780000000000001,2.7868340602305254e+18,0.0,1.0
TIC_399144800,0.0,163.199947185889,-67.3878145539325,0.873,0.0,11.156548,122.88,5.238090956866935e+18,0.0,0.0
TIC_399444057,0.0,26.687863222166,63.6122583246663,0.981,0.0,12.103518,5.1000000000000005,5.1206953745133414e+17,0.0,0.0
TIC_399613138,0.0,312.40521541076,9.84566613834359,0.978,2.0,12.457296,9.72,1.7513471706352627e+18,1.0,0.0
TIC_399642071,0.0,164.290162794937,-69.9793792713583,1.052,0.0,12.027676,28.68,5.231593594752514e+18,0.0,0.0
TIC_399956873,0.0,287.537974434958,52.2880441760549,2.711,0.0,12.059459,4.38,2.134291196392126e+18,0.0,1.0
TIC_400323948,0.0,166.085896246309,-67.9918944254207,0.792,0.0,11.733413,15.42,5.237910838802694e+18,0.0,0.0
TIC_400395395,0.0,134.00222945068,-50.3283493050128,0.921,0.0,12.955295,4.4399999999999995,5.325229826033514e+18,0.0,0.0
TIC_400476523,0.0,295.558906545655,59.5891312877657,1.603,0.0,12.564779,3.42,2.2389060169234068e+18,0.0,1.0
TIC_400595342,0.0,134.441783275348,-49.000595557562,0.983,0.0,9.887869,6.119999999999999,5.325454783543158e+18,0.0,0.0
TIC_400786146,0.0,167.000944014378,-67.1498188343813,0.888,0.0,11.206572,1.44,5.238308488374254e+18,0.0,0.0
TIC_402848417,0.0,17.7421782595212,82.2214801443754,0.969,2.0,12.700118,7.5600000000000005,5.662909268784568e+17,1.0,0.0
TIC_403136413,0.0,333.578780708438,-55.3789986449532,1.494,2.0,11.628209,8.879999999999999,6.508105536369837e+18,1.0,1.0
TIC_403256331,0.0,4.24933014629078,58.6792652248041,0.898,0.0,9.657857,2.82,4.229537120051713e+17,0.0,0.0
TIC_403287048,0.0,332.357804276385,-62.3339811211885,0.95,0.0,11.710824,110.28,6.405784017920071e+18,0.0,0.0
TIC_403308915,0.0,5.19891993512927,55.5428476412317,0.943,0.0,10.37297,11.1,4.2139553222908326e+17,0.0,0.0
TIC_403693875,0.0,105.006208021263,11.0434465831075,1.017,0.0,14.190205,45.36,3.1589680699178537e+18,0.0,0.0
TIC_404610583,0.0,336.147738838414,16.879064852482,0.764,0.0,10.92767,54.18,2.7372019722095155e+18,0.0,0.0
TIC_405484221,0.0,56.7304596139665,24.1879935860014,1.048,0.0,17.19236,46.5,6.672826547608141e+16,0.0,0.0
TIC_405794804,0.0,324.714309108999,65.0391566866985,1.63,1.0,9.976838,9.12,2.2178013679679626e+18,1.0,1.0
TIC_405862830,0.0,279.062432912426,-43.6206522283363,0.995,0.0,10.918818,11.88,6.710155125991377e+18,0.0,0.0
TIC_405904232,0.0,301.562579293273,52.1641293306192,0.995,0.0,10.471091,13.5,2.0891589241361603e+18,0.0,0.0
TIC_406190563,0.0,306.244063964585,30.3481953909221,0.874,0.0,10.695213,4.86,1.8616988992562445e+18,0.0,0.0
TIC_406855039,0.0,274.870548849208,71.2485465996544,0.843,0.0,10.005391,17.7,2.2605011812065551e+18,0.0,0.0
TIC_407146536,0.0,235.165543456061,-81.2032667465674,0.848,0.0,11.871056,13.2,5.772150967373155e+18,0.0,0.0
TIC_407146538,0.0,235.152937910281,-81.2081468664684,0.937,0.0,12.485097,21.299999999999997,5.772150963075604e+18,0.0,0.0
TIC_407394748,0.0,5.42028840715411,77.8800275441345,10.028,0.0,9.803856,19.2,5.643688774753535e+17,0.0,1.0
TIC_40779013,0.0,293.480154084168,34.5737419077472,,0.0,12.606546,1.74,2.0465808174002606e+18,0.0,
TIC_408159788,0.0,78.447514974169,7.05606330579472,1.026,0.0,11.095383,64.32000000000001,3.241645571888332e+18,0.0,0.0
TIC_408203470,0.0,307.211334363466,33.4144668288502,3.612,0.0,14.185194,134.82,1.8637857723301128e+18,0.0,1.0
TIC_408549705,0.0,94.0842121271133,87.317522697335,1.039,0.0,13.466656,2.5799999999999996,1.1521779298053833e+18,0.0,0.0
TIC_408729765,0.0,24.6708454075273,80.4333370078169,1.132,0.0,13.416898,9.3,5.6582215696852954e+17,0.0,0.0
TIC_409183335,0.0,81.8078344470734,38.5975260749805,,0.0,10.29623,15.36,1.906473147360453e+17,0.0,
TIC_409459226,0.0,109.950325145741,-11.9426956804818,1.258,0.0,11.904795,2.1,3.034682878989276e+18,0.0,0.0
TIC_409520860,0.0,355.451893512872,37.1866353903486,0.85,0.0,10.834147,15.540000000000001,1.9187240390271877e+18,0.0,0.0
TIC_40954422,0.0,301.393962424589,39.5884425771058,1.117,0.0,10.440662,3.36,2.0739715418448753e+18,0.0,0.0
TIC_410245915,0.0,133.964880655368,-20.2747565892755,10.174,0.0,10.791075,4.140000000000001,5.70441064010092e+18,0.0,1.0
TIC_410528770,0.0,328.215739125095,60.5691050899292,0.913,0.0,10.969177,20.759999999999998,2.2035790519212175e+18,0.0,0.0
TIC_412014494,0.0,291.373645292933,-60.9410058550068,0.992,2.0,9.630446,16.919999999999998,6.445176465824182e+18,1.0,0.0
TIC_412257781,0.0,110.446057497621,-22.5979729334959,1.611,0.0,13.116616,10.92,5.619648670246869e+18,0.0,1.0
TIC_412259468,0.0,110.390854796914,-21.9383997586231,1.419,1.0,11.165075,4.62,5.619755116719112e+18,1.0,1.0
TIC_41227743,0.0,91.519877,-69.420275,,0.0,11.627535,11.82,5.27970826224176e+18,0.0,
TIC_412961700,0.0,127.222621273133,-20.9503953974023,1.028,0.0,6.669934,14.52,5.706229472852228e+18,0.0,0.0
TIC_41330864,0.0,301.710418910364,38.4310391908592,0.826,2.0,10.774407,9.06,2.0618330709133373e+18,1.0,0.0
TIC_41422753,0.0,294.007981037856,32.2145626698162,0.888,0.0,12.788139,31.860000000000003,2.0453051390815416e+18,0.0,0.0
TIC_414870287,0.0,336.872698137609,59.4338000946197,0.967,0.0,9.46894,3.84,2.2004594969193585e+18,0.0,0.0
TIC_415741431,0.0,339.144395274654,58.2760729555027,1.014,0.0,10.761068,5.88,2.0083256811230316e+18,0.0,0.0
TIC_415969574,0.0,342.170318820223,-18.52045037899,,0.0,13.71142,20.34,2.4029747640608164e+18,0.0,
TIC_416624606,0.0,310.038029472561,50.3239118248478,0.89,0.0,10.71773,37.980000000000004,2.180335513556078e+18,0.0,0.0
TIC_416987878,0.0,322.892128725359,50.3207249976799,1.632,1.0,10.656321,3.1799999999999997,2.1713746655937828e+18,1.0,1.0
TIC_417705690,0.0,348.607456580722,76.9342762449395,1.005,0.0,10.521438,10.44,2.2812743231112622e+18,0.0,0.0
TIC_41865539,0.0,21.3223255851924,-39.9478130581548,1.284,0.0,12.763973,18.419999999999998,5.009138138767309e+18,0.0,0.0
TIC_418866096,0.0,331.280802547934,4.35895736583297,1.798,0.0,12.733978,18.12,2.696112054448209e+18,0.0,1.0
TIC_418959198,0.0,344.907247913412,36.5176432825312,1.22,0.0,11.179935,6.18,1.9156403899469573e+18,0.0,0.0
TIC_418971787,0.0,120.497297052097,-35.0613206314721,1.033,0.0,13.649754,7.38,5.545696926913976e+18,0.0,0.0
TIC_418987806,0.0,6.51955009239365,63.319413170809,0.848,0.0,9.673344,12.479999999999999,4.3097172875363776e+17,0.0,0.0
TIC_419419534,0.0,121.093993831696,-34.2622009966483,1.072,2.0,11.332816,5.279999999999999,5.54585072110594e+18,1.0,0.0
TIC_419858461,0.0,191.643787830778,-59.5648043498403,1.069,0.0,14.08275,15.72,6.056736222016502e+18,0.0,0.0
TIC_420112587,0.0,290.173872110355,73.1963457548915,1.274,0.0,13.830205,78.89999999999999,2.2648399528752456e+18,0.0,0.0
TIC_42015200,0.0,24.2159763380362,-39.1425565144264,1.177,0.0,12.355804,21.66,5.008635421436254e+18,0.0,0.0
TIC_420288086,0.0,10.9627646131289,61.8356259954892,0.883,0.0,10.607504,5.04,4.276146448752385e+17,0.0,0.0
TIC_420645189,0.0,48.3696045166919,75.2683159329104,1.454,2.0,10.563121,48.42,5.4807524902260774e+17,1.0,1.0
TIC_420803693,0.0,70.5070548145603,79.9875448606594,0.947,0.0,11.61169,35.16,5.56634775245258e+17,0.0,0.0
TIC_42123111,0.0,302.220066952828,38.245228887594,0.822,0.0,9.650527,1.7999999999999998,2.0616484216820447e+18,0.0,0.0
TIC_421308357,0.0,288.818115294177,57.7605582639446,0.973,0.0,10.690557,3.1799999999999997,2.1428564220345746e+18,0.0,0.0
TIC_422653398,0.0,29.0012885396019,0.179904971276674,2.954,0.0,11.498877,28.74,2.507775019804198e+18,0.0,1.0
TIC_422838133,0.0,23.8295604657757,72.9368384125311,0.878,0.0,10.023512,5.88,5.3465632808230874e+17,0.0,0.0
TIC_423903685,0.0,329.693644421868,22.9528487691219,1.067,0.0,12.765045,8.52,1.7948451863643464e+18,0.0,0.0
TIC_424699834,0.0,294.459234324755,58.9867775546014,0.991,0.0,13.244933,13.98,2.238513250754131e+18,0.0,0.0
TIC_424747720,0.0,290.672313206522,-51.4262458703318,1.107,0.0,13.992432,37.26,6.645059089820043e+18,0.0,0.0
TIC_425163745,0.0,58.8967800557666,-2.50591779169573,1.147,0.0,11.370611,16.02,3.250095005213563e+18,0.0,0.0
TIC_425220920,0.0,111.643947604912,7.01635709549961,1.067,0.0,10.656754,16.200000000000003,3.1425595424977347e+18,0.0,0.0
TIC_425721385,0.0,289.761698616284,-43.0739838314753,1.073,0.0,10.121953,55.86,6.712869888915012e+18,0.0,0.0
TIC_426017070,0.0,42.8123748748616,-73.1555079009642,1.08,0.0,15.683433,1.8599999999999999,4.643820796233702e+18,0.0,0.0
TIC_426077080,0.0,238.001109673285,-76.4934505480874,1.2,2.0,9.668001,10.260000000000002,5.780064805397001e+18,1.0,0.0
TIC_427279997,0.0,351.380755711304,54.6011901561482,0.839,0.0,10.593114,2.34,1.995901921282849e+18,0.0,0.0
TIC_427348923,0.0,83.5319911882734,-0.207847747242717,1.031,0.0,12.354313,30.78,3.220802645355817e+18,0.0,0.0
TIC_427352241,0.0,83.6230439241413,-4.41491309044158,1.372,0.0,10.407948,31.740000000000002,3.2096515702290345e+18,0.0,0.0
TIC_42755801,0.0,96.7939562067223,-4.78008192827529,2.812,0.0,9.247279,6.42,3.1044367599474903e+18,0.0,1.0
TIC_427654774,0.0,349.287338823568,70.1900205123051,,,,,,,
TIC_428065977,0.0,339.120291999897,52.1157588924585,0.888,0.0,10.532504,14.82,2.0019454213100657e+18,0.0,0.0
TIC_428685938,0.0,180.231715302243,-23.6347219867208,1.057,0.0,15.592386,69.47999999999999,3.492659369225333e+18,0.0,0.0
TIC_429295277,0.0,184.259092752056,-51.0750413361697,0.961,0.0,10.579578,30.42,6.125839561398321e+18,0.0,0.0
TIC_429414530,0.0,314.040496914827,57.7083487400051,2.627,0.0,12.894743,4.62,2.1901292072186301e+18,0.0,1.0
TIC_4294779,0.0,81.312671873567,-0.770744971019803,1.081,0.0,17.192833,1.14,3.220568964775337e+18,0.0,0.0
TIC_430528566,0.0,333.171229878408,52.9009626009804,1.617,2.0,10.541968,17.16,2.0043385727857728e+18,1.0,1.0
TIC_430677414,0.0,333.669775841367,53.2396136328373,0.911,0.0,8.555567,15.9,2.0045594414898683e+18,0.0,0.0
TIC_431148743,0.0,334.981358690531,53.6625080336238,0.953,0.0,10.186707,6.72,2.004751856024748e+18,0.0,0.0
TIC_431156009,0.0,340.395451549251,51.9652165892303,12.52,3.0,9.814374,48.18,2.0018950155712492e+18,1.0,1.0
TIC_431585347,0.0,357.674088151285,50.354986252243,1.206,0.0,10.107586,9.48,1.943909143138767e+18,0.0,0.0
TIC_431899140,0.0,56.2225472183152,45.5071907468224,2.298,0.0,10.456705,1.02,2.44591790437434e+17,0.0,1.0
TIC_431999925,0.0,120.789651095836,-20.009830270177,5.297,0.0,16.098564,85.14,5.713325132487143e+18,0.0,1.0
TIC_432008938,0.0,120.693457329638,-23.6958875461938,0.961,0.0,20.217653,75.53999999999999,5.698870059276397e+18,0.0,0.0
TIC_434100688,0.0,352.949141168374,-17.4483930216611,3.206,0.0,10.310742,16.080000000000002,2.394896682195148e+18,0.0,1.0
TIC_434234955,0.0,63.8110787317433,14.944851720163,0.984,0.0,11.986593,4.5,3.311737823250737e+18,0.0,0.0
TIC_434718964,0.0,345.488066324147,64.0673366408697,0.97,0.0,14.366138,0.06,2.2084854851235108e+18,0.0,0.0
TIC_435167167,0.0,346.403194318527,63.453472836041,3.877,1.0,12.632843,13.98,2.207666692558587e+18,1.0,1.0
TIC_435861696,0.0,11.8874495009665,21.9385827204724,0.982,0.0,13.748158,18.419999999999998,2.802117757188572e+18,0.0,0.0
TIC_436099179,0.0,83.8372667640459,12.1159463423537,0.965,0.0,12.965778,7.32,3.3407468570031933e+18,0.0,0.0
TIC_437156845,0.0,123.436952970304,-18.8776304671137,0.988,0.0,13.121302,6.78,5.719650317943839e+18,0.0,0.0
TIC_437740083,0.0,2.95025847700393,27.4427548033575,1.174,2.0,11.566325,26.1,2.8597887226138184e+18,1.0,0.0
TIC_437893926,0.0,94.017994719356,15.2706855728369,0.972,0.0,12.861599,4.4399999999999995,3.345007842518975e+18,0.0,0.0
TIC_438295981,0.0,96.6660548980419,13.2994421598403,0.933,0.0,9.830366,13.98,3.3323035654766223e+18,0.0,0.0
TIC_438490744,0.0,100.255976035327,16.5896096817458,,,,,,,
TIC_439610306,0.0,143.467041798018,-55.1757793988537,0.925,0.0,9.432272,12.239999999999998,5.307396404583381e+18,0.0,0.0
TIC_440801822,0.0,109.382918119331,13.395213633674,19.141,0.0,9.736329,15.36,3.1663769915803745e+18,0.0,1.0
TIC_441334829,0.0,145.150938399275,-55.815571790669,1.107,0.0,12.8874,6.54,5.307865685571949e+18,0.0,0.0
TIC_441732151,0.0,257.876722380867,72.1355064085563,2.384,1.0,10.564861,10.98,1.651826696713169e+18,1.0,1.0
TIC_4426490,0.0,116.578643191635,30.7766794404325,0.938,0.0,12.554035,7.32,8.79273714953307e+17,0.0,0.0
TIC_443042089,0.0,146.556019333471,-56.2994095165369,0.976,0.0,13.226471,11.940000000000001,5.307619880326638e+18,0.0,0.0
TIC_443658196,0.0,199.73429604582,-62.974400009761,0.809,0.0,11.660703,11.1,5.868262199372154e+18,0.0,0.0
TIC_444413256,0.0,6.38654842030293,63.0406409615567,1.045,0.0,12.093493,3.42,4.309606262543374e+17,0.0,0.0
TIC_444415148,0.0,6.30894695086202,62.543129745035,0.848,0.0,9.135444,5.279999999999999,4.30549069612992e+17,0.0,0.0
TIC_444977814,0.0,111.171286522819,58.5493665064639,1.113,0.0,12.883582,11.58,9.904048942251677e+17,0.0,0.0
TIC_445137888,0.0,11.3024007822468,56.0700653517351,1.205,0.0,10.422848,1.6199999999999999,4.244818613718989e+17,0.0,0.0
TIC_445254275,0.0,12.2161243623275,59.3867258724838,1.106,0.0,11.290098,3.3,4.2674094544832806e+17,0.0,0.0
TIC_445586472,0.0,117.0841554383,-57.2363486625471,0.924,0.0,10.916673,18.24,5.295349601116616e+18,0.0,0.0
TIC_445822015,0.0,147.005709103696,-48.3208676457946,0.759,0.0,11.316387,31.44,5.409559279817309e+18,0.0,0.0
TIC_446549905,0.0,286.791796998098,-58.6972126560873,1.26,0.0,10.004029,7.5600000000000005,6.633448315749609e+18,0.0,0.0
TIC_446616059,0.0,290.805302598186,11.9794182095003,0.866,0.0,10.182631,63.6,4.315904475604573e+18,0.0,0.0
TIC_447283466,0.0,157.098124365065,-51.7052632634314,0.88,0.0,8.561299,43.86,5.357886734438479e+18,0.0,0.0
TIC_44745077,0.0,61.6399332596965,-25.0937384057052,1.133,0.0,14.206398,120.0,4.890868448971526e+18,0.0,0.0
TIC_449050247,0.0,67.5511534868788,5.29886168112547,0.993,0.0,10.540103,41.58,3.285409673727665e+18,0.0,0.0
TIC_449050248,0.0,67.5523106310041,5.29846982248588,0.93,2.0,10.312017,41.879999999999995,3.285409673726609e+18,1.0,0.0
TIC_449197624,0.0,79.6841967357695,0.292420286152942,1.509,0.0,12.655328,6.3,3.221598966653112e+18,0.0,1.0
TIC_449549170,0.0,200.464286646484,-62.5420875537191,0.894,0.0,11.76953,15.72,5.868278107931808e+18,0.0,0.0
TIC_449951606,0.0,168.212934705541,-58.9424436318369,0.881,0.0,10.565863,8.4,5.339333953222647e+18,0.0,0.0
TIC_450327768,0.0,160.229483992704,35.9136652020946,1.028,2.0,10.636765,83.52,7.515444455852265e+17,1.0,0.0
TIC_451599528,0.0,279.712798585636,-85.7089561249008,5.146,3.0,7.973751,147.24,6.345896578791114e+18,1.0,1.0
TIC_452483795,0.0,303.893847442773,24.5211997529038,0.955,0.0,13.363571,9.6,1.8322097225269955e+18,0.0,0.0
TIC_452803785,0.0,338.434895537912,52.6363351543957,0.884,0.0,10.890933,19.38,2.0007192253291515e+18,0.0,0.0
TIC_453209605,0.0,116.914329488846,11.9807975158447,7.724,0.0,11.1789,8.52,3.151624328675371e+18,0.0,1.0
TIC_453230066,0.0,23.9925420449694,54.7164506959539,1.54,0.0,11.052728,4.62,4.091448767480837e+17,0.0,1.0
TIC_453464017,0.0,152.28060301077,-72.7982252972688,6.228,1.0,10.606751,38.46,5.230095205216111e+18,1.0,1.0
TIC_45465399,0.0,130.64402860258,-59.6199793639336,2.673,1.0,13.73559,7.5,5.302531409214822e+18,1.0,1.0
TIC_455962313,0.0,340.036593,65.439728,,0.0,10.694471,6.6,2.2124295364094464e+18,0.0,
TIC_456042145,0.0,340.628485287112,64.7547490851816,1.795,0.0,14.039005,6.119999999999999,2.2115877228207854e+18,0.0,1.0
TIC_456305193,0.0,117.737560342719,67.0433192862171,2.859,0.0,10.628654,27.240000000000002,1.0960966863960663e+18,0.0,1.0
TIC_45684223,0.0,131.144247821916,-59.1973402663837,1.043,0.0,13.251593,13.74,5.302638229338516e+18,0.0,0.0
TIC_457138169,0.0,141.368144394114,50.9088380718979,0.975,0.0,9.590888,28.439999999999998,1.0190929736602836e+18,0.0,0.0
TIC_457743020,0.0,158.261736835585,-57.281521107399,0.955,0.0,13.268385,12.9,5.351629757368143e+18,0.0,0.0
TIC_457939414,0.0,158.670768829347,-59.7485151780486,0.927,0.0,10.588564,16.979999999999997,5.254512781523943e+18,0.0,0.0
TIC_458856474,0.0,161.140580262795,-59.7376206002823,0.937,0.0,7.663917,7.800000000000001,5.350357313186767e+18,0.0,0.0
TIC_458857720,0.0,161.046866768482,-59.9251902612642,0.976,0.0,9.876418,18.0,5.350348517093387e+18,0.0,0.0
TIC_458876004,0.0,35.8378019086676,60.889975365258,0.907,0.0,12.447721,8.040000000000001,5.1343722683596774e+17,0.0,0.0
TIC_458914949,0.0,48.4232936428732,61.9078829182162,1.469,1.0,10.473598,17.82,4.636708910228101e+17,1.0,1.0
TIC_459850897,0.0,163.714588655504,-58.5692782917568,0.986,0.0,10.400209,13.620000000000001,5.338855012824003e+18,0.0,0.0
TIC_459942762,0.0,60.2782643018641,4.54113957033093,0.971,0.0,8.635493,71.94,3.2725583069434327e+18,0.0,0.0
TIC_459997997,0.0,156.250224429268,-60.5751808742302,0.818,0.0,10.662615,22.86,5.254794943702273e+18,0.0,0.0
TIC_460140752,0.0,156.738444720368,-60.6652620906713,,0.0,9.7698,10.74,5.254744366177782e+18,0.0,
TIC_461080504,0.0,159.580244013615,-61.2898182274518,0.738,0.0,11.224952,21.419999999999998,5.254101151880161e+18,0.0,0.0
TIC_461271719,0.0,203.166616361905,-38.8459281424864,1.105,2.0,8.99726,6.239999999999999,6.16180050222833e+18,1.0,0.0
TIC_461387302,0.0,3.02159122553128,66.6505599504021,0.952,0.0,10.633293,20.040000000000003,5.2828988087988224e+17,0.0,0.0
TIC_461538935,0.0,345.981067664179,85.4430471088924,1.065,0.0,11.949173,15.72,2.3009934413807155e+18,0.0,0.0
TIC_461662295,0.0,124.446930639269,51.010580115737,1.389,2.0,10.444783,60.059999999999995,9.322360905501833e+17,1.0,0.0
TIC_462162963,0.0,150.368334956976,-59.8517275497637,0.892,0.0,12.489834,8.040000000000001,5.256717749007642e+18,0.0,0.0
TIC_462715015,0.0,270.73605187537,20.0693549294874,1.402,0.0,12.050433,14.879999999999999,4.527665359922135e+18,0.0,1.0
TIC_463203560,0.0,153.250564581853,-58.7634631504184,0.771,0.0,11.12193,30.240000000000002,5.258201471221617e+18,0.0,0.0
TIC_463681005,0.0,154.513835220797,-56.787892280585,0.961,0.0,13.937793,8.040000000000001,5.354855793198427e+18,0.0,0.0
