host,label,st_logg,st_rho,rho_circ,rho_ratio
HD_10697,1.0,3.9045,0.159159,138.52213757675239,2.9396879828580853
HD_107148,1.0,4.32237,0.660754,383.1575329634359,2.7633375674080685
HD_108147,1.0,,,55.98946950026311,
HD_108202,1.0,4.65165,2.4644,22.291426989403263,0.9564266706821933
HD_108236,1.0,4.57347,1.58051,11.311848113309365,0.8547363171271598
HD_108341,1.0,,,112.83562107364008,
HD_108863,1.0,,,19.86251342692614,
HD_108874,1.0,4.3521,0.754494,6392.901612353785,3.928042230168906
HD_109246,1.0,4.37307,0.779654,11.282262565080908,1.160494291200896
HD_109271,1.0,,,2.8113189156624827,
HD_109286,1.0,4.49423,1.20805,2.496585095706253,0.3152614638237247
HD_109749,1.0,4.23261,0.477704,277.66996934526384,2.7643700345150717
HD_10975,1.0,,,0.5162720917832225,
HD_109833,1.0,4.47808,1.11522,6793.018018684482,3.784702217248843
HD_109988,1.0,4.50382,1.33777,58.48749735128345,1.6406815860251702
HD_110014,1.0,,,0.24286899725495825,
HD_110067,1.0,4.61016,1.89943,6.579270547726085,0.5395544524284549
HD_110082,1.0,4.43043,0.857518,30.05837656083904,1.5447222758333383
HD_110113,1.0,4.46258,1.07238,2.4856083090052508,0.36508398628030125
HD_11112,1.0,4.13064,0.334327,29.774370543673854,1.949671137576919
HD_111232,1.0,4.48916,1.21762,91.57443433948633,1.8762624717001144
HD_111591,1.0,,,31.885640230856353,
HD_111998,1.0,4.2617,0.471551,1.0677635956255558,0.3549464397388637
HD_112570,1.0,,,0.5780100149375392,
HD_112640,1.0,,,2.9382238678067885,
HD_113337,1.0,4.22316,0.400892,9.461013467255183,1.372910270905118
HD_113538,1.0,,,347.1779501752891,
HD_113996,1.0,,,11.539061115193709,
HD_114082,1.0,4.23,0.414915,39.34013579324381,1.9768767189526677
HD_114386,1.0,4.56165,1.73513,4469.368083265984,3.410914104572397
HD_114729,1.0,4.06158,0.265869,2336.1185669089696,3.943827179019241
HD_114783,1.0,4.5195,1.43696,56.22616036550353,1.5924937478928862
HD_11505,1.0,,,25.125560078069434,
HD_11506,1.0,4.2264,0.454878,28.67993150365993,1.799683176918753
HD_115404_A,1.0,4.7236,3.7415,9.195332823292144,0.3905217035042582
HD_115954,1.0,3.99865,0.213931,1766.3899926055597,3.916812874342068
HD_116029,1.0,,,2.05576429786052,
HD_117207,1.0,4.321,0.670776,112.11163856400934,2.2230731846406044
HD_11755,1.0,,,608.332879103558,
HD_117618,1.0,4.33248,0.662092,5.101171624819132,0.8867515948951566
HD_118203,1.0,3.8353,0.121689,23.226439253494977,2.2807313128354667
HD_11964,1.0,3.79084,0.11211,10.080460315302847,1.9538360116663456
HD_11977,1.0,,,91.62630081302886,
HD_120084,1.0,,,6.466544490548507,
HD_121504,1.0,,,2979.921751815847,
HD_12235,1.0,3.96802,0.188034,11.680458041466865,1.7932234889009544
HD_122562,1.0,,,19.113155172202507,
HD_124330,1.0,4.27166,0.522596,1398.3514600759509,3.4274502589414504
HD_12484,1.0,4.45701,1.04189,102.41897471142919,1.9925585541988062
HD_125136,1.0,,,3.3067795466287193,
HD_125271,1.0,,,21.396261684440994,
HD_125390,1.0,,,69.2912589577149,
HD_125595,1.0,4.56422,1.78525,8.808734269806337,0.6932144672180152
HD_125612,1.0,4.3507,0.721704,100.79543060087266,2.145081732157333
HD_12648,1.0,,,15.32385401630137,
HD_126525,1.0,,,7.715585297569078,
HD_12661,1.0,4.2698,0.559232,39.678173388264334,1.850959656542626
HD_126614,1.0,4.16402,0.396093,43.92302841362183,2.04489510894398
HD_127195,1.0,,,38.14303237161636,
HD_127506,1.0,4.56791,1.83275,157.9972235025679,1.935546226952826
HD_128311,1.0,4.58579,1.85075,481.57056451708627,2.415312175223586
HD_128356,1.0,,,549.3315611406839,
HD_128717,1.0,4.29539,0.564798,61.98936806690822,2.040424058910749
HD_129445,1.0,,,88.50332283593936,
HD_130322,1.0,4.52265,1.38879,1681.375264918699,3.0830280734257496
HD_131496,1.0,,,45.03207550982915,
HD_13167,1.0,3.44164,0.0318876,133.5074594938158,3.62188369824257
HD_13189,1.0,,,1.2943471970112552,
HD_132406,1.0,4.18712,0.414145,23.996860316701685,1.76300200107067
HD_132563,1.0,,,1851.0170036969887,
HD_133131_A,1.0,,,17.08218263705336,
HD_133131_B,1.0,,,21.006666555629103,
HD_134060,1.0,,,44.185716041201246,
HD_134606,1.0,4.33219,0.693726,14.044660363164748,1.306323269652188
HD_134987,1.0,4.23119,0.4846,1249.8761538153242,3.4114835725031707
HD_135344_A,1.0,4.41545,0.607194,0.8548762207110655,0.14857576546877052
HD_135625,1.0,4.22185,0.447781,15.771431291192048,1.5468054463859027
HD_135694,1.0,4.38315,0.819064,46.54246158309218,1.7545315109717796
HD_136118,1.0,4.0606,0.249956,923.3279484948504,3.5674924154354293
HD_136352,1.0,,,18.819335490936993,
HD_136418,1.0,,,52.95156027889892,
HD_136925,1.0,4.32279,0.658528,313.598724021542,2.677800041458472
HD_13724,1.0,4.42354,0.928141,75.29607408737412,1.9091583750588448
HD_137388,1.0,4.47564,1.21371,62.43389587247412,1.7113055055395139
HD_137496,1.0,4.07701,0.28341,78.39334389405572,2.4418640197412333
HD_13808,1.0,4.57546,1.7433,1206.171077585057,2.840036780284069
HD_13908,1.0,3.94842,0.167547,49.47914607912541,2.470285539867559
HD_13931,1.0,4.24795,0.503697,1664.2128614175244,3.5190395097898852
HD_139357,1.0,,,0.08426685144434652,
HD_1397,1.0,3.68338,0.0753058,30.524586245577787,2.607821359339523
HD_14067,1.0,,,0.8688890333310937,
HD_140901,1.0,4.46487,1.1025,16476.408940529574,4.174483964363453
HD_141004,1.0,4.20406,0.430815,7218.383694186759,4.224149147283643
HD_141399,1.0,4.14016,0.362876,17.732550742829485,1.6890129656300783
HD_141937,1.0,4.40886,0.87807,105.8596668875543,2.0812013836765195
HD_142,1.0,,,57.92292803892985,
HD_142022_A,1.0,4.38981,0.863921,354.0467767894404,2.612586614095175
HD_142415,1.0,4.42823,0.925818,155.38046412347782,2.224870794159541
HD_143105,1.0,4.11021,0.291763,965.3169818916673,3.5196397304989957
HD_143361,1.0,,,1.321787875151425,
HD_143811_A,1.0,4.09934,0.272229,84.87887017868968,2.493865202207836
HD_144899,1.0,4.0686,0.259164,244.63937260290874,2.97495167995567
HD_145377,1.0,4.40728,0.85728,283.16259230639326,2.51891318764058
HD_145457,1.0,,,1.2840825192882455,
HD_145934,1.0,,,98.267784382794,
HD_1461,1.0,4.34555,0.715819,7.8597103221354505,1.040603318260606
HD_147018,1.0,,,53.285622444008276,
HD_147379,1.0,4.60936,2.28127,13.956869813912169,0.7866113382323828
HD_147513,1.0,4.49331,1.17546,21.44608577605298,1.2611401836609764
HD_14787,1.0,,,38.086333085450434,
HD_147873,1.0,3.73149,0.0802036,30.634382077284233,2.582015262288559
HD_148156,1.0,4.27172,0.518242,26.43501505132636,1.7076469553168114
HD_149026,1.0,4.16601,0.365987,76.85700436653207,2.3222177937262893
HD_150010,1.0,,,1.4596844278713808,
HD_1502,1.0,,,61.544855986643924,
HD_150706,1.0,4.49718,1.17479,5.139117900314107,0.6409283401886334
HD_151450,1.0,4.35724,0.708435,112.32909308791884,2.2001922433067804
HD_152079,1.0,,,37.810086566430165,
HD_152843,1.0,4.24509,0.45928,0.549381328541299,0.07779636139739105
HD_15337,1.0,4.53209,1.475,8.300158823637862,0.7502943823714805
HD_153557,1.0,,,5.251090682902168,
HD_153950,1.0,4.21421,0.438079,78.21486784797946,2.251736880761184
HD_154088,1.0,,,145.44630753161906,
HD_154345,1.0,,,49.4259518423476,
HD_154391,1.0,,,5.725580416025386,
HD_154672,1.0,4.18493,0.411038,99.29676218045284,2.383053113699656
HD_154857,1.0,3.71987,0.0841183,1149.8212237841535,4.135739833565798
HD_155358,1.0,4.21311,0.442442,10.735911196759087,1.3849825636979773
HD_155918,1.0,,,8143.461180542765,
HD_156098,1.0,3.66773,0.0615463,118.8168393928488,3.2856760462495687
HD_156279,1.0,4.44568,1.05889,64.64148041566078,1.7856604471572204
HD_156411,1.0,,,130.58460063360724,
HD_156668,1.0,4.57357,1.79657,233.57938322857058,2.1139903639943216
HD_156846,1.0,,,114.49057911387811,
HD_158038,1.0,,,130.90347275109733,
HD_158259,1.0,4.25132,0.514475,2.7034320246757892,0.7205511782703945
HD_158996,1.0,,,1740.678744811075,
HD_15906,1.0,4.59786,1.94152,20.35113324918666,1.0204467291819392
HD_159868,1.0,,,65.28357834219236,
HD_1605,1.0,,,350.9845021962638,
HD_160691,1.0,,,54.445100752053364,
HD_161178,1.0,,,6.914712779328141,
HD_16175,1.0,3.93472,0.169939,53.58274651570913,2.4987319123424307
HD_162020,1.0,4.58245,1.8764,9.459575932069209,0.702546243364477
HD_163607,1.0,3.93044,0.175861,92.61218701537783,2.7214986017248504
HD_16417,1.0,4.04238,0.248809,56.46037737244533,2.3558776908338293
HD_164509,1.0,4.35135,0.719909,98.8388959819983,2.1376502827773334
HD_164595,1.0,4.4279,0.951331,38.90868194513729,1.611714870203239
HD_164604,1.0,4.61763,2.10522,2.609423049147024,0.09324700696092901
HD_164922,1.0,,,79.69653299635752,
HD_165131,1.0,,,5577.603196544945,
HD_165155,1.0,4.4928,1.24606,0.796239203012748,-0.19449539851748357
HD_1666,1.0,3.8742,0.128756,48.73273201484267,2.578053282920501
HD_166724,1.0,4.57285,1.71759,7.630065693896291,0.6476087742665139
HD_167042,1.0,,,45.81340088824392,
HD_16760,1.0,,,51.68506234136563,
HD_167677,1.0,,,278.3733155716203,
HD_167768,1.0,,,1.9679801861160213,
HD_168009,1.0,4.31608,0.643429,22.576755231754344,1.5451608934580612
HD_168443,1.0,,,72.72168563499164,
HD_168746,1.0,4.36058,0.772956,213.3225551568526,2.4408820042782366
HD_168863,1.0,,,1.9670525129229817,
HD_1690,1.0,,,4.942951777140103,
HD_16905,1.0,4.55716,1.69755,40.128699619288476,1.3736325115954917
HD_169142,1.0,4.27689,0.448896,0.7909817933986425,0.246020751612422
HD_169830,1.0,3.91568,0.152167,73.0778168685375,2.6814650862260043
HD_17092,1.0,,,0.030264722433550446,
HD_171238,1.0,4.4901,1.22798,71.9184850469447,1.76764923692012
HD_17156,1.0,4.0982,0.294787,38.7124967029654,2.1183428539973552
HD_173416,1.0,,,280.3368134069038,
HD_174205,1.0,,,1.769576191862255,
HD_175167,1.0,3.94606,0.182807,5.656883843902117,1.49058443959779
HD_175541,1.0,,,1179.8544703416294,
HD_175607,1.0,4.56085,1.57619,53.97989822547699,1.5346234935608454
HD_17674,1.0,4.30435,0.609157,767.7096155665182,3.1004677410029133
HD_176986,1.0,,,96.84575570978008,
HD_177565,1.0,4.44973,1.0411,28.09550480932663,1.431144393261541
HD_177830,1.0,,,27.032683786996785,
HD_178911_B,1.0,4.40857,0.912299,3925.667406171868,3.633776303325524
HD_179079,1.0,,,7620.443980896528,
HD_179949,1.0,4.31761,0.609842,73.4474570813752,2.080759433070666
HD_180053,1.0,,,6.37709763745667,
HD_18015,1.0,,,15.336094939308147,
HD_180314,1.0,,,36.375627814518246,
HD_180617,1.0,,,6.230299805514233,
HD_180902,1.0,,,125.13595501409912,
HD_181234,1.0,,,562.1348989605282,
HD_181342,1.0,,,19.028388207668037,
HD_18143,1.0,,,54.93955793111454,
HD_181433,1.0,4.52868,1.51942,31.502257760827415,1.316663842019739
HD_181720,1.0,,,87.31377845140088,
HD_183263,1.0,4.24148,0.492564,48.55388657935433,1.993761332079901
HD_183579,1.0,4.47739,1.12321,0.9792004270826641,-0.05958936712942751
HD_184010,1.0,,,9.68123776950439,
HD_18438,1.0,,,15203.758227774715,
HD_185269,1.0,3.82341,0.11516,111.01019519420144,2.9840612100874266
HD_185283,1.0,4.59336,1.92366,45.64752458641438,1.3752889167169897
HD_18599,1.0,4.55845,1.64387,5.730669799786131,0.5423379153798014
HD_187085,1.0,4.23582,0.463743,421.3715247604168,2.958387816537582
HD_187123,1.0,,,0.7296299963320457,
HD_18742,1.0,,,103.20287459725797,
HD_188015,1.0,,,44.63035748733256,
HD_188641,1.0,3.88965,0.145438,9.754840021040332,1.826542257687499
HD_189567,1.0,,,9.034583904317717,
HD_189733,1.0,,,53.35688391313106,
HD_190007,1.0,4.64044,2.30755,48.26363421877161,1.3204689007886476
HD_190228,1.0,,,24.73323162073556,
HD_190360,1.0,,,29.361420456759834,
HD_190647,1.0,4.0862,0.296619,7.293846252436732,1.3907576381276041
HD_190984,1.0,3.753,0.0894747,0.9616325741623692,1.031308915200906
HD_191806,1.0,4.17325,0.387332,24.300982411491077,1.797540452756474
HD_191939,1.0,4.4878,1.21827,12.642784430488815,1.0160991831319057
HD_192263,1.0,4.57968,1.801,416.95728906159206,2.3645778575622027
HD_192310,1.0,,,24.63461042064838,
HD_192699,1.0,,,320.696583293714,
HD_194490,1.0,4.34265,0.698581,26.17088329730929,1.5736016112991253
HD_195019,1.0,,,42.66578901550077,
HD_196050,1.0,4.16101,0.371301,34.801467271250694,1.9718714358206229
HD_196067,1.0,4.01719,0.221828,0.6142427742561749,0.4423236926634651
HD_19615,1.0,,,41.56084036137648,
HD_196885_A,1.0,4.19884,0.402922,1227.4629818545839,3.483787422418411
HD_197037,1.0,,,70.72246521430914,
HD_199509,1.0,4.5465,1.42605,16.845425000853204,1.0723472195018042
HD_19994,1.0,,,3.327483859951161,
HD_20003,1.0,4.48457,1.19844,56.1830512627094,1.6709890258154563
HD_200964,1.0,,,5.266518425757615,
HD_202206,1.0,4.4075,0.88661,76.56641672969373,1.9363056974412265
HD_202696,1.0,,,7.000730546400759,
HD_202772_A,1.0,,,35.76083453781646,
HD_203030,1.0,4.52671,1.40087,661.975394262956,2.674444012084646
HD_20329,1.0,4.35023,0.738329,14.681178126803765,1.2985109810689301
HD_203387,1.0,,,534.874156933624,
HD_2039,1.0,4.33683,0.675204,6.82235247504023,1.0044991469162303
HD_204313,1.0,4.34732,0.720209,3.482101791782285,0.6843829184603535
HD_204941,1.0,4.55982,1.67142,417.30487199450533,2.3973678605128796
HD_205158,1.0,3.95541,0.1753,42.295659096848546,2.382513880902414
HD_205739,1.0,4.25787,0.481932,100.78223589958279,2.320398224990977
HD_206255,1.0,3.7475,0.0920751,7.825784224174044,1.9293856699775713
HD_206610,1.0,,,3.8094482788072277,
HD_207496,1.0,4.52382,1.52257,5.356171749534758,0.5462772261227415
HD_20781,1.0,,,643.1595669102875,
HD_20782,1.0,4.3514,0.726918,8.003571623095306,1.0417984127241864
HD_207832,1.0,4.46361,1.08148,21790.55487544082,4.304249796911648
HD_207897,1.0,,,2.16073419560464,
HD_20794,1.0,,,1239.7164625970797,
HD_208487,1.0,4.37493,0.743361,16.599043587121752,1.3488832929897092
HD_208527,1.0,,,11.737119674562042,
HD_20868,1.0,4.56239,1.73958,55.55815421351192,1.5043034029860152
HD_208897,1.0,,,5.350050101491222,
HD_209458,1.0,4.34258,0.676434,54.14452254933136,1.9033290997502343
HD_210193,1.0,4.43481,0.960432,411.38780093343956,2.631784787623727
HD_210277,1.0,4.33113,0.705435,147.50331294547118,2.320344771450038
HD_210702,1.0,,,1.735648694541918,
HD_211403,1.0,4.2755,0.522846,2.889785302562613,0.7424917880952159
HD_211810,1.0,4.26335,0.546927,50.20311728073447,1.9628013211859772
HD_211970,1.0,4.6921,3.00583,5.06958329252488,0.22700784818773043
HD_212301,1.0,,,39.7322429614978,
HD_212771,1.0,,,1.8227461628749357,
HD_213240,1.0,4.1154,0.312828,18.906138185379984,1.7812972097240718
HD_213472,1.0,4.17417,0.394131,4.973454479205745,1.101017552076728
HD_213519,1.0,,,40.44824520426747,
HD_213885,1.0,4.34751,0.71721,3.998771340970211,0.7462802346121118
HD_21411,1.0,4.58679,1.7059,10.964182183724777,0.8080226740793706
HD_214823,1.0,3.82273,0.113074,303.9213915328898,3.4293985133735
HD_215152,1.0,4.55784,1.70155,246.25811545362131,2.1605458362601166
HD_21520,1.0,4.43296,0.95431,37.742781502128636,1.5971444281655847
HD_215497,1.0,4.51425,1.4029,42.56242610398089,1.4819996600220318
HD_216435,1.0,3.98815,0.201573,13.03104288550876,1.8105468146236925
HD_216437,1.0,4.12178,0.325774,44.24207006207863,2.1329190188279927
HD_216520,1.0,4.56792,1.69852,1.6877995220110158,-0.0027498054794190254
HD_216536,1.0,,,0.8443124155986974,
HD_216770,1.0,4.44512,1.05686,61.57867852396585,1.7654129036748527
HD_21693,1.0,4.48536,1.20803,46.83467146239034,1.588489758461368
HD_217107,1.0,4.27143,0.568103,91.89077240956762,2.2088448194299923
HD_217786,1.0,4.28408,0.550265,371.48371121243633,2.8293678855273363
HD_217958,1.0,4.22628,0.463027,57.678004284051106,2.095403908645437
HD_218566,1.0,4.5111,1.4388,1648.630087041317,3.059122792187238
HD_219077,1.0,3.81403,0.120794,5.829567587913962,1.6835909790377874
HD_219134,1.0,,,14.996566503086626,
HD_219139,1.0,,,984.0990050159918,
HD_219415,1.0,,,27.72576215183473,
HD_219666,1.0,4.38107,0.833917,5.083374748489396,0.785029299918332
HD_219828,1.0,4.01975,0.231213,23.718045080613557,2.0110666414514866
HD_220074,1.0,,,20.475353757786642,
HD_220197,1.0,4.41727,0.926075,326.25121321397256,2.5469059750418133
HD_220689,1.0,4.34255,0.691857,668.1474093668991,2.9848559494832725
HD_220773,1.0,4.03369,0.236989,127.79022000479615,2.73176942941046
HD_220842,1.0,,,234.96052911984398,
HD_221287,1.0,4.4291,0.860287,3.60221116753988,0.6219258080623546
HD_221416,1.0,,,36.20242092735616,
HD_221420,1.0,3.89268,0.147661,17.12226799775613,2.0642954850899704
HD_221585,1.0,3.89051,0.153208,236.26944281180855,3.1881261138437202
HD_222076,1.0,,,3.098028194169421,
HD_222155,1.0,,,21.69710809082219,
HD_222237,1.0,,,67.17653493178095,
HD_222582,1.0,4.34639,0.714451,24.44901916201802,1.534288992481776
HD_224018,1.0,4.34242,0.704703,7.048614912535091,1.0000976640338857
HD_224538,1.0,4.18556,0.376956,143.0508022788976,2.579199637464786
HD_224693,1.0,3.92706,0.1655,33.16521242854714,2.301884785257932
HD_22496,1.0,4.52511,1.68838,10.712414339621892,0.8024171631660741
HD_22532,1.0,,,5.109464133066027,
HD_22781,1.0,4.61632,2.00759,4538.991289919904,3.3542843256033223
HD_22946,1.0,4.41036,0.840133,13.700510666310507,1.2123887112321479
HD_23079,1.0,4.41085,0.867916,94.03634368931286,2.0348180399468174
HD_23127,1.0,4.02727,0.236158,8.21423634920494,1.5413645325452832
HD_231701,1.0,4.17295,0.373717,114.63185359678636,2.486762461099525
HD_233604,1.0,,,4.301570847568747,
HD_233832,1.0,,,477.1478071339476,
HD_23472,1.0,4.65074,2.36024,121.6684595141651,1.7122218430720446
HD_235088,1.0,4.57887,1.76396,5.670439766812829,0.5071280088535459
HD_23596,1.0,4.08333,0.280023,71.46066085773415,2.4068733241101126
HD_238090,1.0,4.66375,2.87315,3346.7508335209877,3.0662650802068043
HD_238914,1.0,,,0.9481365993583517,
HD_240210,1.0,,,364.4067294152201,
HD_240237,1.0,,,42.26478992230296,
HD_24040,1.0,4.17191,0.392951,205.98510791089228,2.7194974250265687
HD_24064,1.0,,,4.890124920649883,
HD_24085,1.0,4.1967,0.408706,355.1429111898634,2.9389921369743957
HD_25015,1.0,4.55118,1.59373,7.8090745999397715,0.6901848238816999
HD_25171,1.0,4.3486,0.670198,45.526329291458026,1.8320595078302662
HD_25463,1.0,4.22602,0.43001,1.412297032495561,0.516447491245495
HD_25723,1.0,,,0.5002388772392012,
HD_25912,1.0,4.47506,1.09341,60.38811987514411,1.7421684669854516
HD_260655,1.0,,,21.79694288052764,
HD_26161,1.0,4.17108,0.375753,11.427292276409815,1.483040878827615
HD_2638,1.0,4.49591,1.30173,11.854688600061039,0.9593692365556522
HD_2685,1.0,4.20107,0.365023,67.64842462509213,2.26793745724433
HD_27442,1.0,,,4.171674142279092,
HD_27631,1.0,,,77.35484612764002,
HD_27894,1.0,,,85.12929745236423,
HD_27969,1.0,3.96208,0.187655,55.9083277580817,2.4741163619962565
HD_28109,1.0,4.23189,0.440579,1636.370806414207,3.569857930031186
HD_28185,1.0,4.36915,0.792156,750.7659976792402,2.976693879104738
HD_28192,1.0,4.41196,0.879286,7.174524888760582,0.9116629881457167
HD_28254,1.0,,,69.17754954065221,
HD_284149_A,1.0,4.30647,0.597127,5.903531825872157,0.9950451999513323
HD_28471,1.0,4.3745,0.794965,40.3671483746126,1.7056800626104107
HD_285507,1.0,4.46795,1.34454,67.83986995610955,1.7029112797484864
HD_285968,1.0,,,68.25892843128038,
HD_28678,1.0,,,93.61451631791358,
HD_29021,1.0,4.53523,1.41294,7601.053206867464,3.7307500524978474
HD_290327,1.0,4.47975,1.17258,74.68181346363151,1.8040723727662076
HD_29399,1.0,,,6.417181391654933,
HD_2952,1.0,,,2.2883536739413306,
HD_29985,1.0,4.7943,3.95197,59.93344709803747,1.1808556179158969
HD_30177,1.0,4.27632,0.577783,749.9280629251416,3.1132548460292604
HD_30562,1.0,4.03575,0.242029,89.89152131937965,2.56985132405074
HD_30669,1.0,,,311.7702580280149,
HD_307842,1.0,,,1.931158082221804,
HD_30856,1.0,,,4.999052269644589,
HD_31253,1.0,3.96021,0.181384,120.80635898668311,2.8234908201970588
HD_31527,1.0,4.40273,0.855666,555.5533728248679,2.812421513002826
HD_3167,1.0,4.5062,1.32642,2.5069193201108,0.27645929570886457
HD_32518,1.0,,,61.5278129783442,
HD_32963,1.0,4.3775,0.799348,81.85127922520945,2.0102895785624413
HD_330075,1.0,,,11.404963211872847,
HD_331093,1.0,,,54.02925774925528,
HD_33142,1.0,,,6.723347913033833,
HD_332231,1.0,4.29441,0.565316,190.57346804697406,2.5277711599514396
HD_33283,1.0,3.90405,0.152144,9.020792748138843,1.7729898750058921
HD_33564,1.0,4.21361,0.40553,11.460440154527138,1.4511783099965405
HD_33844,1.0,,,1269.7244008746256,
HD_34445,1.0,4.12397,0.331388,38.53371386166727,2.065504090145635
HD_35759,1.0,4.01586,0.220814,21.529190470206533,1.9890010950357833
HD_35843,1.0,4.56261,1.51494,2330.904498671797,3.1871290473467804
HD_360,1.0,,,17.830970112091595,
HD_36384,1.0,,,2.3352646941683246,
HD_3651,1.0,4.51002,1.35146,33.337283593001345,1.3921270133684491
HD_37124,1.0,,,51.36158254947735,
HD_37605,1.0,4.41726,0.970281,26.380025940942314,1.4343776911479198
HD_3765,1.0,,,75.39742816131566,
HD_38283,1.0,4.13139,0.330591,18.0719858100406,1.7377148507326354
HD_38529,1.0,3.52414,0.0430027,90.95808171533044,3.3253455682302144
HD_38801,1.0,,,30.64338745638295,
HD_39091,1.0,,,2.475146941825313,
HD_39194,1.0,,,1066.4835494437625,
HD_39855,1.0,4.66464,2.22063,880.5701158930103,2.598287739925908
HD_40307,1.0,4.62504,2.14607,42.72409186447099,1.2990289566314215
HD_40956,1.0,,,1.8492856407240732,
HD_40979,1.0,4.31905,0.615528,17.829730627915016,1.4618969683788354
HD_41004_A,1.0,,,6.096987873739455,
HD_41004_B,1.0,,,6.1048194510760085,
HD_4113,1.0,4.36737,0.783354,40.22345961032694,1.7105213560507242
HD_42012,1.0,4.55659,1.5615,1.4092472965434142,-0.04455477821034333
HD_4203,1.0,4.08271,0.294538,91.6632042975349,2.493053701428054
HD_4208,1.0,4.49794,1.22974,1432.2965490832219,3.0662196459037374
HD_42618,1.0,4.4741,1.11592,33.212398117845595,1.473667173916483
HD_4308,1.0,,,10.379915134818262,
HD_4313,1.0,,,15.51729467648561,
HD_43197,1.0,4.36543,0.794164,54.24399506282685,1.8344414714595292
HD_43691,1.0,4.01732,0.218987,86.79850858490433,2.598093928939869
HD_44219,1.0,4.14254,0.355051,21.65557195604018,1.7852789184085727
HD_45184,1.0,4.41903,0.909479,2578.4466645117427,3.4525654768068943
