tic_id,sector,ra,dec,st_rad,st_rad_err,st_mass,st_mass_err,st_teff
254113637,104,286.295724795303,-40.7171366357031,1.00116,0.0662513,0.82,0.0988571,4954.0
144325359,104,355.253033749423,-44.9550438494529,0.282349,0.00853486,0.256613,0.0201971,3371.0
303781888,104,272.481412040642,-60.8828772456457,3.48017,0.175643,1.76,0.302863,7585.42
616205743,104,19.4140336236251,-47.3529886979373,,,,,
76225848,104,269.313944173269,-57.071731664836,0.724426,,0.69,,4395.0
22411379,104,268.26224831515,-46.2058594524488,0.643349,0.0330812,0.622117,0.0287908,3804.0
144455250,104,359.600343917062,-43.9329447193843,7.5483,,,,4954.0
219123085,104,342.033222531647,-58.2691649810326,7.99419,,,,4776.0
1988206397,104,311.814481974229,-69.0856340959238,,,,,
631874357,104,39.5948101933078,-40.6366136157035,,,,,
2026510306,104,333.434804150216,-62.8090990823683,,,,,
1922719268,104,294.860897883468,-62.1719331363373,,,,,
351475845,104,308.895205460399,-60.5817528739531,1.75572,0.0631583,1.64,0.279843,7273.0
396967536,104,267.816312522926,-48.5145371571089,0.752277,,0.65,,4138.0
58066079,104,275.184026893978,-37.4515906940653,0.938473,0.0506709,0.98,0.119201,5561.0
631982051,104,35.6352434616171,-39.6177708829596,,,,,
1689709788,104,277.04739382488,-60.2761054521673,,,,,
76068281,104,268.806531410125,-58.428094554134,21.3939,,,,4373.0
161313103,104,343.26650547421,-53.9302143456306,7.3519,,,,4926.0
2055453549,104,342.532432398306,-49.6999876225585,,,,,
124488170,104,256.299846889567,-46.2592172601018,0.682635,0.0220684,0.651074,0.0212308,3310.0
313845878,104,278.345854002503,-41.2510059545236,0.640252,,0.63,,4043.0
312998047,104,277.580081054613,-40.6411317446996,0.301674,0.0135465,0.278528,0.023242,3347.0
424745213,104,290.599953379596,-52.5106246104548,0.733426,0.0476759,0.8,0.0935688,4893.0
49618208,104,37.9681577956187,-36.9261114117284,19.7145,,,,4646.0
616362127,104,19.3468359815759,-41.3358766012872,,,,,
1513538795,104,266.067092465021,-55.4347481344696,,,,,
631627023,104,21.6128342316223,-55.7050510666498,,,,,
363714441,104,267.027479958476,-51.3866832414915,0.321946,0.0132859,0.301799,0.0227926,3167.0
466131866,104,295.999894427734,-66.2975260925583,,,,,5973.0
1688923845,104,278.815167253092,-66.2257636294898,,,,,
2055563072,104,354.515346511873,-48.5702103263527,,,,,
139839225,104,325.186697812637,-51.4039973985189,,,,,
2026069132,104,328.224061270266,-72.1188874881689,,,,,
631869181,104,37.1864793582395,-40.8344077928358,,,,,
616486168,104,5.37662022181106,-41.506255816812,,,,,
1689398968,104,272.6098261826,-62.8628733239175,,,,,
44837913,104,251.073666899457,-48.3134753983541,2.19024,,,,8527.0
2055520335,104,359.125370721451,-50.9431537007195,,,,,
368561968,104,267.885549179065,-40.7724632219763,61.6761,,,,3738.0
80262280,104,7.5707624668213,-46.5393120991865,0.147,0.111,0.5,0.3,50000.0
91638961,104,39.7709494992587,-36.7838210872378,1.48941,0.0989497,1.25,0.181948,6325.0
355706675,104,1.29081327540501,-62.8452205313628,1.39182,0.0577487,1.13,0.147819,6064.24
115276426,104,26.2284879407803,-39.6981273062931,0.319655,0.00964408,0.299159,0.0202527,3324.0
166746526,104,37.3021811093007,-49.5187683167319,1.21267,0.0554924,1.04,0.129462,5796.0
305068061,104,289.821647442748,-51.4524586201118,1.12859,0.0631457,0.94,0.119099,5407.0
1922882348,104,291.36153956419,-60.3768613890842,,,,,
129083414,104,302.342479864231,-47.170775675919,71.2851,,,,3479.0
67544782,104,15.4662737326506,-35.306698410724,,,,,
308241696,104,42.2331707707676,-38.0907405318193,2.04604,0.096181,1.21,0.177145,6253.0
1988808729,104,317.314297372075,-64.5762678027126,,,,,
1990344106,104,302.24509886168,-46.8762878255713,,,,,
466271134,104,305.445251424305,-65.2972237122682,0.898025,,,,5144.0
38936883,104,10.082933521507,-66.4252593398063,57.413,,,,3824.0
76068777,104,268.730780677137,-58.1976964191554,0.649842,,0.66,,4241.0
471015362,104,319.922,-49.5667,0.18,0.104,0.47,0.03,31000.0
161440007,104,345.722357082859,-49.0638601413123,10.8406,,,,4687.0
2026902957,104,324.187389615241,-51.965887852629,,,,,
320055780,104,293.538607357085,-55.2804865665171,0.18,0.104,0.47,0.03,31000.0
318515412,104,325.774798446549,-69.1690417215953,0.497201,0.0240566,0.495283,0.0276984,3633.0
101778771,104,303.437288309228,-50.1742013580392,11.3751,,,,4590.0
148197440,104,265.580029770479,-41.3847941535541,0.292025,0.0106363,0.267544,0.0213055,2901.0
412539031,104,261.889885604329,-53.222499811462,83.0711,,,,3552.0
390217784,104,269.433864869453,-52.4485096474821,1.38698,0.0697889,1.38,0.232571,6605.0
321052371,104,43.8244214617484,-36.4288761966219,1.49023,0.066799,1.19,0.169566,6199.0
122556055,104,39.5086566290654,-34.9525113660456,0.79101,0.0498467,0.8,0.0975413,4883.0
231626393,104,316.96342196445,-54.2165169749513,1.67427,0.0529145,1.73,0.290552,7502.0
382384315,104,289.119211758113,-69.1908269326779,5.2301,,,,8052.0
143359172,104,294.036232696778,-46.1513580369627,36.0542,,,,4030.0
631955457,104,28.0873700533425,-41.6080386323114,,,,,
143821840,104,330.914829553294,-50.9767211123311,0.864964,0.077706,0.67,0.0793766,4264.0
323763802,104,275.539921654996,-40.7737039593682,31.7254,,,,4257.0
464375439,104,280.905571262093,-64.5514259957298,11.0208,,,,5082.0
351351752,104,307.20009118887,-60.7670371072424,0.800887,0.0453618,0.92,0.117079,5317.0
325077739,104,294.504863503418,-66.5071684164131,42.417,,,,4034.0
147458631,104,41.3381853747399,-39.9818081257716,1.95634,0.094872,1.11,0.150056,6014.0
394134586,104,3.93117690643197,-67.9933477361362,0.352722,0.0105451,0.337353,0.0202416,3461.0
651216886,104,41.2344726891478,-42.5409455708157,,,,,
1923948219,104,293.415381456215,-44.5963935693997,,,,,
421432683,104,293.058343277553,-44.5463826402635,1.63023,0.0667538,1.21,0.173917,6237.0
339825979,104,279.961216970191,-42.347140989395,1.13741,0.0553292,1.04,0.123351,5788.0
67654818,104,19.2890890515427,-29.9832688813536,10.1166,,,,5036.0
237886201,104,20.5882437598332,-61.329421041507,78.4651,,,,3714.0
271520198,104,288.477570526519,-62.9581906723816,0.941157,0.06799,0.77,0.0950056,4788.0
180551159,104,15.3923997476539,-38.2147734411639,4.90259,,,,5084.0
74830552,104,265.985812755172,-57.1936998731609,0.299336,0.0116228,0.27586,0.0218711,3274.0
382433458,104,290.253974942287,-69.1321985003323,1.70241,,,,6314.2
75067378,104,266.45190762218,-58.3869119123063,0.690159,,0.67,,4314.0
218275564,104,262.237055043257,-47.3063926044217,0.390711,0.0126568,0.380956,0.0210297,3652.0
1988691696,104,302.149157589737,-60.739194901123,,,,,
61724376,104,288.952616825892,-44.5006530702371,2.06756,0.0993316,1.04,0.125784,5780.0
231914259,104,7.60708785530225,-62.6004547495336,,,,,
220484486,104,343.36159608162,-58.7705239308235,0.75575,0.0501634,0.79,0.0955605,4865.0
231708574,104,339.759619957584,-58.2286200530321,14.9878,,,,4359.0
292414863,104,281.216450350835,-67.5058406374135,8.91421,,,,4732.0
201309830,104,4.23308108307912,-56.466031515394,,,,,
1512444632,104,265.410241359221,-57.8915518895559,,,,,
403191366,104,337.256039460887,-59.2306849324762,1.99181,0.0851759,1.52,0.263665,6958.0
100605981,104,309.683171544312,-49.4518254803584,1.2566,0.0545527,1.34,0.210576,6510.0
66492282,104,15.13095012586,-35.0028573453608,10.0695,,,,4555.0
2055036044,104,357.912994979945,-64.7169227431425,,,,,
149865837,104,265.944387306342,-39.6145019590972,0.272421,0.0114082,0.245497,0.0220128,3084.0
1523340238,104,261.779736467136,-46.4576900357108,,,,,
406280054,104,326.398044685358,-62.6276414858972,0.18,0.104,0.47,0.03,31000.0
1817412271,104,281.049809578877,-55.4572307381465,,,,,
464413645,104,281.845385544364,-60.3751019151841,3.67978,0.176716,2.53,0.357529,9899.0
217549035,104,260.579840404863,-45.2392523921602,0.72016,0.0633165,0.68,0.0809169,4324.0
218586391,104,262.954577551478,-46.0367838543202,44.7607,,,,5726.0
324150685,104,275.617870699806,-41.5347467918263,0.321959,0.0151432,0.301813,0.0242827,3250.0
219262080,104,309.009836513423,-54.9414036678492,1.04211,0.0410854,1.17,0.161518,6157.42
412064277,104,0.369138711670641,-67.9420293371159,56.1112,,,,3966.0
77111094,104,34.8314712991452,-36.0355707706744,1.41564,0.0708442,0.96,0.125845,5493.2
615903610,104,12.8049999870893,-60.1446140608216,,,,,
322009100,104,3.2199914165729,-44.107507141048,0.566122,0.0168257,0.559528,0.0202906,3271.0
364707624,104,271.454962101811,-51.2656355162318,0.639129,,1.05,,5821.0
143514022,104,284.717548226572,-42.574211820043,0.687434,0.0306139,0.654523,0.0260575,3877.0
631840975,104,38.7218694586366,-45.2200763142518,,,,,
1689050933,104,277.909013787298,-65.2207475951804,,,,,
229115773,104,18.1636131062059,-49.7684802584465,,,,,
372442214,104,318.33541943367,-70.1262510229822,84.7803,,,,3781.0
165918231,104,31.3107874436228,-42.7140755901899,3.17546,0.136493,1.48,0.2451,6850.0
216770648,104,259.093450861339,-47.5771762883734,,,,,
41863376,104,21.0839938638309,-38.9171578393308,2.16891,0.0918693,1.35,0.221289,6548.0
237172742,104,251.759021761627,-46.7230303654157,1.05411,0.0911759,0.68,0.0782825,4355.0
123404420,104,32.2499176322732,-31.1060248752295,0.880946,0.0467337,1.05,0.122487,5812.0
182899052,104,282.223943568126,-42.9048100207004,0.342352,0.0104459,0.325368,0.0203717,3295.0
142168919,104,37.1343011581905,-41.99281997129,0.940581,0.0522739,1.0,0.127409,5624.0
1689452952,104,278.291002340355,-61.6164746296946,,,,,
232859848,104,250.320102084601,-47.2269821600465,146.88,,,,5513.0
75917268,104,268.119305356203,-58.937179175828,0.722408,,0.66,,4222.0
394495632,104,321.191041542263,-57.2571821669132,3.62078,0.100274,1.83,0.297813,7754.0
219338105,104,354.575255244942,-56.83528259622,11.8885,,,,4782.1
76527960,104,270.043465549085,-56.9639915471234,0.26048,0.0080328,0.232288,0.0202355,3213.0
315545081,104,279.625149175788,-37.03648586719,0.905766,0.0497487,0.94,0.120471,5416.0
367899500,104,260.779671214172,-56.5255482948269,10.9664,,,,4883.0
616101316,104,4.94067806810664,-54.7669338317944,,,,,
1690259267,104,277.907551496252,-56.7507025968046,,,,,
231692694,104,321.472230929072,-55.5159273034646,,,,,
57409304,104,274.507598892895,-38.9575368874413,41.0821,,,,3879.24
234967625,104,349.217830426638,-65.720124947292,1.54846,0.0677437,1.53,0.252185,6972.1
1817030229,104,284.888649825577,-55.4858764279859,,,,,
207085308,104,23.1489973444734,-51.8906227356496,0.672532,0.0523417,0.69,0.0804833,4406.0
31202047,104,265.584728595777,-46.3485511900031,1.73551,0.05399,2.27,0.323795,9007.0
1531161605,104,269.336201376159,-41.7073403721881,,,,,
123269276,104,28.7960885053498,-32.0902734502549,0.489984,0.0145223,0.488069,0.0202606,3715.0
372172466,104,312.470119909463,-69.6893556268278,2.23636,0.0837562,2.16,0.302983,8638.0
142240350,104,39.1914929204355,-44.8768010423729,,,,,
2054861935,104,351.34815594415,-67.7372671920568,,,,,
220491428,104,344.341781867828,-54.9398646720423,5.94591,,,,5123.0
1989839152,104,309.934467933583,-48.2589234841432,,,,,
232864710,104,250.304826810391,-47.517923841403,0.836114,,0.9,,5271.0
1989813965,104,312.603134939763,-48.6185486896223,0.643324,,0.95,,5456.0
404664076,104,282.755648218438,-47.2384938756723,71.744,,,,3907.0
32257259,104,22.8745328962377,-29.9849868350092,9.93378,,,,5184.0
397112646,104,268.023021978779,-50.7494820742797,0.219675,0.0103482,0.188828,0.021693,3127.0
312269776,104,277.193185391419,-40.2995251361695,,,,,
213932220,104,258.574834945296,-49.200342458682,0.47024,0.0143893,0.467888,0.020594,3548.0
307325401,104,267.897797678691,-60.1640565850797,11.683,,,,4911.0
313249030,104,277.713649410347,-36.119222720181,0.933252,0.050201,0.96,0.118527,5477.0
343961704,104,285.991525777503,-59.2455732053615,0.543935,0.0161376,0.539767,0.0202738,3725.0
616399235,104,18.372592856511,-38.1001253527419,,,,,
2026338104,104,328.872779672278,-64.8246306125649,,,,,
245522728,104,251.919608192352,-46.3676446129276,1.04232,0.0496432,1.17,0.16522,6163.0
1697813218,104,278.261391813765,-41.3495509498084,,,,,
1989646929,104,314.783195065231,-52.0196246810235,,,,,
631792906,104,31.2632912083699,-48.0430584642701,,,,,
238830131,104,341.022631207734,-68.6612981792668,0.636003,0.0515578,0.69,0.0812178,4395.0
394415776,104,310.693569921786,-57.6210507100092,,,,,
381051361,104,270.721038078227,-63.2414748113794,1.10212,0.0675678,0.84,0.102019,5027.0
91637421,104,39.5016223318419,-38.3480740940758,1.23401,0.054794,1.27,0.188834,6372.0
161402643,104,345.483949608699,-48.0634662918475,0.226,0.032,0.47,0.03,25200.0
616213714,104,0.956477908764649,-53.2608426919779,,,,,
74993348,104,266.078667771489,-59.14152292486,0.692136,,0.69,,4430.0
60743206,104,276.720546792982,-36.5759708182078,0.862466,0.0470352,0.96,0.124546,5476.0
1922683591,104,292.604254883174,-63.3781934824428,,,,,
