Host Star,Status,search_seconds,download_seconds,write_seconds,search_method
K2-224,Success,1.878483500011498,0.6526244590058923,2.118430708011146,name
K2-225,Success,2.184129750006832,2.553105166007299,6.85039370902814,name
K2-226,Success,3.6905191660043783,2.72809370898176,7.252859458007151,name
K2-227,Success,2.1201071249961387,1.5419672080024611,1.829021791985724,name
K2-228,Success,2.6603925410017837,1.5544737500022163,2.328229792008642,name
K2-229,Success,2.1025760420016013,2.7214835839986335,7.268593624990899,name
K2-230,Success,2.2502006250142585,2.1736910409817938,1.964698875002796,name
K2-231,Success,2.7032494579907507,2.48718799999915,1.2939020830090158,name
K2-232,Success,7.251837792020524,0.9599565000098664,1.6182115410047118,name
K2-233,Success,3.0739536249893717,1.8019230409990996,5.520225916989148,name
K2-237,Success,3.2322786659933627,1.0535540410201063,1.783538875024533,name
K2-238,Success,6.167966582986992,1.9363345419988036,2.144431374996202,name
K2-239,Success,3.613132709026104,1.1670415000116918,1.241598167020129,name
K2-24,Success,2.1553107920044567,1.9991693750198465,6.255845333012985,name
K2-240,Success,1.8847852920007424,2.09135662499466,6.216627041983884,name
K2-241,Success,2.1965835420123767,1.8812224580033217,1.8333065000188071,name
K2-242,Success,3.1386877500044648,3.943192375008948,7.233923666994087,name
K2-243,Success,2.086593874992104,3.413746291975258,6.7811621250002645,name
K2-244,Success,2.690722208004445,2.6221049999876413,1.4832043749920558,name
K2-245,No TESS Data,3.0388157500128727,0.0,0.0,none
K2-246,Success,2.086602249997668,1.4718173750152346,2.1532130419800524,name
K2-247,Success,2.269608750008046,1.250090082990937,1.9199692500114909,name
K2-248,Success,2.91950370799168,2.534835333004594,8.337311541981762,name
K2-249,Success,2.8230767920031212,2.411605833010981,9.562315874994963,name
K2-25,Success,5.775417458004085,1.4521091250062454,2.5654668330098502,name
K2-250,Success,2.734786792017985,3.012924125010614,8.220210083003622,name
K2-251,Success,1.9645802910090424,2.2322007909824606,2.568684458005009,name
K2-252,Success,3.052989458985394,3.394606832996942,6.731189167010598,name
K2-253,Success,2.3926300419843756,2.694316458015237,2.9043102920113597,name
K2-254,Success,2.0408480420010164,3.2137942080153152,2.699512874998618,name
K2-255,No TESS Data,4.2855956249986775,0.0,0.0,none
K2-257,Success,2.761855499993544,2.0456601249752566,0.9016679580090567,name
K2-258,Success,3.1432755830173846,0.8861004170030355,0.3895058330090251,name
K2-259,Success,2.003430874989135,1.0335230829950888,0.7261513330158778,name
K2-26,Success,6.030712333013071,0.5762811249878723,0.869745291012805,name
K2-260,Success,7.947207541990792,2.098174249986186,5.480714334000368,name
K2-261,Success,3.353273375018034,0.0834805000049527,0.3347108330053743,name
K2-263,Success,4.621725625009276,0.4666745829745196,0.3643290830077603,name
K2-264,Success,3.4020820829900913,0.1008801250136457,0.5480750830029137,name
K2-265,Success,3.1353383749956265,0.7192236669943668,4.772553374990821,name
K2-266,Success,4.127945500018541,1.593202582997037,5.08052858398878,name
K2-268,Success,3.927924332994735,0.8019792080158368,1.1465255839866586,name
K2-269,Success,6.095785541023361,1.8698314999928696,1.3895492919837125,name
K2-27,Success,3.744927791994997,1.6294789999956265,1.4445497090055142,name
K2-270,Success,3.089383832993917,1.1031194999814034,1.5579482920002192,name
K2-271,Success,5.242018291988643,1.1433580000011716,1.0577225839952007,name
K2-272,Success,6.471209667011863,0.877948417008156,0.7376677499851212,name
K2-273,Success,3.3240855410113,1.265290457988158,0.5975975409965031,name
K2-274,Success,3.2031321250251494,0.8407771670026705,1.0313993750023656,name
K2-275,Success,3.7178522080066614,1.3042731659952551,4.4488249590212945,name
K2-276,Success,4.2099512919958215,0.9015356669842732,1.1309945420071017,name
K2-277,Success,3.131552249978995,0.20975070798886,0.5389857920235954,name
K2-278,Success,2.201444167003501,0.9528221669897904,0.7203606669791043,name
K2-279,Success,2.177334417006932,0.8240421669906937,1.283108874980826,name
K2-28,Success,4.563606917014113,1.1758655830053613,0.8837499580113217,name
K2-280,Success,2.5223517080012243,0.99034020898398,1.0852200420049485,name
K2-281,Success,3.755550208996283,1.2395168750081211,1.014171916001942,name
K2-282,Success,2.9355590420018416,1.088630167010706,0.8929766670044046,name
K2-283,Success,2.8261988750018645,0.7599793749977835,0.658704499976011,name
K2-284,Success,10.771053250005934,0.4550079159962479,0.3343867090006824,name
K2-285,Success,5.284299708000617,0.5530527090013493,2.8879129999841098,name
K2-286,Success,2.190296250017127,0.0826183340104762,0.3076913749973755,name
K2-287,Success,2.332091958000092,0.0844646659970749,0.3037554589973297,name
K2-288 B,Success,5.885343207977712,0.400586083997041,0.3302903750154655,stripped_name
K2-289,Success,3.276627375016687,0.4289258340140804,0.826432375004515,name
K2-29,Success,3.842886499973247,0.8653982499963604,0.7432280000066385,name
K2-290,Success,2.092984416987747,0.1581095829897094,0.3029588329955004,name
K2-291,Success,6.006378707999829,0.3425558329909108,0.5808754580211826,name
K2-292,No TESS Data,3.93949883399182,0.0,0.0,none
K2-293,Success,4.1052652089856565,0.146042167005362,0.3947087090054992,name
K2-294,Success,2.049166457989486,0.0871402080229017,0.4068638750177342,name
K2-295,Success,4.334889374993509,0.1968118750082794,0.5627457080117892,name
K2-3,Success,7.4031500830024015,1.2781502090219874,5.854345250001643,name
K2-30,Success,5.088723791006487,1.0005710409895985,0.8752032910124399,name
K2-308,Success,9.467643457988745,2.8507047499879263,5.950736208003946,name
K2-31,Success,2.9234221249935217,1.0705155410105365,3.370073791971663,name
K2-315,Success,1.8629549579927696,0.1048057090083602,0.2927325000055134,name
K2-316,Success,2.043734874983784,0.6198370000056457,0.9155951250286308,name
K2-317,Success,1.880558667005971,0.5081689159851521,1.090627500001574,name
K2-318,Success,2.0661843749985565,0.8165701249963604,0.8597689169982914,name
K2-319,Success,3.633006957999896,0.6812457909982186,1.2756504580029286,name
K2-32,Success,2.13831174999359,1.2122285420191474,5.951318374980474,name
K2-320,Success,3.167440917022759,1.478527875005966,1.6746753749903291,name
K2-321,Success,3.24626783299027,1.37923370898352,2.148502041993197,name
K2-322,Success,3.2047006670036353,1.9443124170065855,1.999609749997035,name
K2-323,Success,5.443577792000724,1.3993141249811742,1.0860349160211626,name
K2-324,Success,4.951883416011697,1.2067902090202551,1.2559674170042854,name
K2-325,Success,2.6844306249986403,0.9193845840054564,1.6034037079953125,name
K2-326,Success,3.0213066249853,1.3442622919974383,1.101739624980837,name
K2-329,Success,4.33278408300248,0.6065586250042543,1.0746270829986315,name
K2-33,Success,1.647283708996838,2.1315280419948976,3.300177708006231,name
K2-330,Success,5.008455542003503,1.0491292910010088,0.9559211249870714,name
K2-331,Success,3.209551832987927,1.0031089170079213,1.2153037920070346,name
K2-332,Success,4.832488749991171,0.6458317090000492,0.4302909169928171,name
K2-333,Success,3.230869666993385,1.129881875007413,0.5343228330020793,name
K2-334,Success,3.0363006250117905,0.6801921660080552,0.7183632079977542,name
K2-335,Success,3.6258353340090257,0.4685242080013267,0.4606175420049112,name
K2-336,Success,6.552175832999637,0.8280755000014324,0.7850301250000484,name
K2-337,Success,10.986794750002446,0.516631625010632,0.9931577499955891,name
K2-338,Success,4.227267374983057,0.1773812909959815,0.5793880409910344,name
K2-339,Success,5.0001989169977605,0.8172775410057511,0.7353937500156462,name
K2-34,Success,3.5504057910002302,0.4235403749917168,0.8028029580018483,name
K2-340,Success,4.272780125000281,0.7375862920016516,0.8381330000120215,name
K2-341,Success,3.102793375001056,0.8593054999946617,0.4828888749761972,name
K2-342,Success,5.911793125007534,0.3968826249765698,0.5756016249943059,name
K2-343,Success,2.5036040830018464,0.1024417080043349,0.5370638340245932,name
K2-344,Success,2.323627125006169,0.33677783398889,0.6110019999905489,name
K2-345,Success,5.047154291998595,0.5621174999978393,1.339386291016126,name
K2-346,Success,4.037373625003966,0.7336164580192417,1.17065991598065,name
K2-347,Success,4.583034749986837,1.0452409999852534,0.9023417079879436,name
K2-348,Success,5.607226874999469,1.3170100419956725,2.5929687499883585,name
K2-349,Success,2.335249541007215,0.085020541009726,0.6313564170268364,name
K2-35,Success,3.103437334008049,1.239995457988698,0.7112837920140009,name
K2-350,Success,4.105250083026476,0.7242975420085713,0.8812050829874352,name
K2-351,Success,2.6577470830234233,0.7243105830275454,0.7326881250191946,name
K2-352,Success,4.574587332986994,0.5603371250035707,5.143187999987276,name
K2-353,Success,3.7931359159993008,0.1748282500193454,0.4834227499959524,name
K2-354,Success,5.27112141699763,2.1116685000015423,7.776268499990692,name
K2-355,Success,3.37689929100452,0.4245302499912213,0.3593770830193534,name
K2-356,Success,4.033622375020059,0.6097740420082118,1.2274490410054568,name
K2-357,Success,4.266331416001776,1.2604920000012498,1.7723968340142164,name
K2-358,Success,3.1483601660002023,1.3047672499960754,1.6981607080087997,name
K2-36,Success,2.7277575000189245,2.6584972080017906,6.919931875017937,name
K2-365,No TESS Data,2.897089917008998,0.0,0.0,none
K2-366,Success,2.4485755000205245,1.7576597500010394,1.5017378329939677,name
K2-367,Success,2.3114420839992817,1.5004554580082186,1.4325955829990562,name
K2-368,Success,2.702906165999593,2.5797554169839714,7.689364874997409,name
K2-369,Success,2.293166540999664,2.020350208011223,1.9560280419827905,name
K2-37,Success,1.999205041996902,3.051834250014508,5.9676544580142945,name
K2-370,Success,4.400927959010005,2.1424019589903764,1.5213792079885025,name
K2-371,Success,4.943912832997739,1.6795971249812285,1.6770160419982858,name
K2-372,Success,4.321047792007448,2.2505644579941873,1.4878272500063758,name
K2-373,Success,6.047051000001375,0.3298145419976208,5.428247125004418,name
K2-374,Success,3.986193417018512,0.9423213750123978,0.6306374999985565,name
K2-375,Success,2.4332960000028834,1.7132702079834417,0.5069975410006009,name
K2-376,Success,3.1142815409984905,0.2409097909985575,0.7212749579921365,name
K2-377,Success,4.206502040993655,1.0237980000092648,1.4096428749908227,name
K2-378,Success,2.414971833000891,0.7429589579987805,1.152409208996687,name
K2-379,Success,2.576828041987028,2.3663670000096317,6.358338833000744,name
K2-38,Success,3.266010458988603,1.6412755830097012,1.5762877500092145,name
K2-380,Success,2.5600689590210095,1.8466342500178143,1.9868227499828208,name
K2-381,Success,2.1491018750239164,2.968377083016094,6.931081207992975,name
K2-382,Success,2.533361917012371,2.470887125004083,1.010323333000997,name
K2-383,Success,2.8127451250038575,2.147138875006931,6.2878250000067055,name
K2-384,Success,6.271579249994829,2.469410166988382,5.240404208016116,name
K2-385,No TESS Data,4.347694958007196,0.0,0.0,none
K2-386,Success,3.140426207974087,1.7784177919966169,1.3688020409899764,name
K2-387,Success,3.9058401249931194,1.713302999996813,1.346510874980595,name
K2-388,Success,3.766899417008972,1.4858954999945126,2.0880112079903483,name
K2-389,Success,3.6583160419831984,1.1583457090018785,1.320825333998073,name
K2-39,Success,3.4211055830237456,1.055401667021215,1.5295617090014275,name
K2-390,Success,3.1783233339956496,1.6325204170134384,1.1813998340221588,name
K2-391,Success,2.3696482499944977,0.948398874985287,1.30990983301308,name
K2-392,Success,2.161248667020118,1.6359094170038588,1.19860816601431,name
K2-393,Success,3.3090732080163434,0.584122500004014,0.4152936669997871,name
K2-394,Success,3.815319624991389,0.3521367089997511,0.3361874170077499,name
K2-395,Success,5.727916584000923,0.3845827920013107,0.89028895800584,name
K2-396,Success,9.703845917014403,1.093494541972177,1.2590082090173382,name
K2-397,Success,8.77616391601623,0.444770541973412,0.8482287499937229,name
K2-398,Success,4.471759249980096,0.8746345830149949,0.4231370420020539,name
K2-4,Success,2.4125859579944517,0.0859019589843228,0.3485978330136277,name
K2-400,Success,3.1559653749864083,0.0993338330008555,0.594257832999574,name
K2-401,Success,2.987889749987517,0.4835939999902621,0.9407371669949498,name
K2-402,Success,2.943812333018286,0.4961453340074513,0.908402750006644,name
K2-403,Success,3.63661362498533,0.1062945419980678,0.3919619579974096,name
K2-404,Success,2.98757995798951,0.0881914579949807,0.5555788339988794,name
K2-405,Success,3.083516332990257,0.8152217919996474,1.315602000016952,name
K2-406,Success,2.601501625002129,0.6731313329946715,0.5764570409955923,name
K2-407,Success,2.888614458002849,1.001953458006028,1.1680367499939166,name
K2-408,Success,2.352115417015739,1.0407818340172523,0.8969368329853751,name
K2-409,Success,2.122969957999885,1.261398166010622,0.3328980410005897,name
K2-411,Success,5.732208208995871,0.1765070420224219,0.4492392920074053,name
K2-412,No TESS Data,10.179309500003,0.0,0.0,none
K2-413,Success,2.3906235829927027,0.0876620420021936,0.3017373330076225,name
K2-414,Success,4.1088014589913655,0.8131383339932654,3.3927358750079293,name
K2-415,Success,2.6801219590124674,0.1322097499796655,0.502543834008975,name
K2-416,Success,3.363994832994649,0.5846663750126027,0.3527555420005228,name
K2-417,Success,2.6462694999936502,0.5736509170092177,0.8029866669967305,name
K2-419 A,Success,7.371478292014217,1.314187915995717,1.7778843329870142,stripped_name
K2-42,Success,3.3867949999985285,1.4512020830006804,6.224997292010812,name
K2-43,Success,4.344869624997955,2.095122333004838,5.6578371670038905,name
K2-44,Success,3.2847636670048814,0.9934017920168116,1.3181275840033777,name
K2-45,Success,3.373654416995123,1.5547319590114057,2.0688169580243994,name
K2-46,Success,4.409113417001208,2.110992250003619,1.132548958004918,name
K2-47,Success,2.5917767499922775,1.5940486660110764,1.5787334580090828,name
K2-48,Success,2.4253960000060033,1.4095324160007294,1.1202610839973204,name
K2-49,Success,2.876366207987303,1.5236295000067912,1.374365833995398,name
K2-5,Success,1.9101428329886403,1.2726075839891564,1.4151118750160094,name
K2-50,Success,3.711558458016953,0.5852573750016745,0.3355421670130454,name
K2-52,No TESS Data,3.7872175829834305,0.0,0.0,none
K2-53,No TESS Data,3.481981042015832,0.0,0.0,none
K2-54,Success,3.4993654169957153,0.3380341660231352,0.365250582981389,name
K2-55,Success,3.037646707991371,0.0902796660084277,0.4201457499875687,name
K2-57,Success,3.281528874998912,0.4500241669884417,0.9592831660120282,name
K2-58,Success,3.792170166998403,1.0365976250031963,4.57063604198629,name
K2-59,Success,2.694312167004682,0.5309900419961195,0.6702514580101706,name
K2-6,Success,2.1276751669938676,0.08433758301544,0.6198045829951297,name
K2-60,Success,4.974649957992369,1.360652041999856,1.671304916992085,name
K2-61,Success,2.807017957995413,0.6014209999993909,0.7421724169980735,name
K2-62,Success,2.37776745800511,1.294182332989294,5.674842166015878,name
K2-63,Success,2.409836875012843,0.6519509579811711,1.0659694579953791,name
K2-64,Success,2.544188375002705,1.835507333977148,1.2120278750080615,name
K2-65,Success,3.2106087499996647,2.201880499982508,1.3967199170147069,name
K2-66,Success,2.908411249984056,2.2010335420200136,1.1188187090156134,name
K2-68,Success,6.327790458017262,1.1236870409920812,4.702587458014023,name
K2-69,Success,2.9156434169854037,1.4717369999852965,0.6849506669968832,name
K2-7,Success,2.477780334011186,0.5068224999995437,0.6785756669996772,name
K2-70,Success,3.699112875008723,0.64992091601016,0.9011663749988656,name
K2-71,Success,2.282040541002061,0.8836227919964585,0.5482324170006905,name
K2-72,Success,5.813289999990957,1.105633792001754,0.4294414579926524,name
K2-73,Success,3.061297125008423,0.9633626670110972,1.292572874983307,name
K2-74,Success,2.3566485419869423,0.8459779999975581,1.1305052080133464,name
K2-75,Success,3.4129540419962723,1.406869917002041,0.8937232920143288,name
K2-77,Success,3.451618209015578,1.041218750004191,1.0615466669842135,name
K2-79,Success,5.281837666989304,0.0844884169928263,0.3401506250083912,name
K2-8,Success,1.784118750016205,1.0102835829893593,0.9532874160213396,name
K2-80,Success,3.9721982080081943,0.0814255419827532,0.3726097079925239,name
K2-81,Success,4.165906000009272,0.0840213749906979,0.3323993749800138,name
K2-83,Success,9.894992457993794,0.2032923329970799,0.7791033329849597,name
K2-84,Success,6.23372424999252,0.2158769170055166,0.4339655830117408,name
K2-85,Success,6.147655124979792,0.2383204590005334,0.3415741659991909,name
K2-86,Success,4.651177416002611,0.2875923330138903,0.7236589579842985,name
K2-87,Success,8.832326582982205,0.2349043330177664,1.0555727079918142,name
K2-88,Success,3.2364581669971813,0.0838843329984229,0.5530076669820119,name
K2-89,Success,8.761844207998365,0.8107191660092212,0.7103515829949174,name
K2-9,Success,1.9779732910101304,0.195046499982709,0.7566938750096597,name
K2-90,Success,3.035647540993523,0.0855482500046491,0.3379579169850331,name
K2-91,Success,3.79973487497773,0.8541568749933504,0.9250256250088568,name
K2-95,Success,7.136515791004058,0.0851295000175014,0.3552513339964207,name
K2-97,Success,3.458465250005247,0.8656045829993673,0.9150280409958214,name
K2-98,Success,3.494109249993926,1.141980209009489,0.6284109579864889,name
K2-99,Success,2.3905603749735747,0.9952591659966856,0.5668945420184173,name
KELT-1,Success,4.511264374974417,0.3307424579979852,1.155741124995984,name
KELT-10,Success,3.3944623749994207,0.2346992919920012,3.5754692910122685,name
KELT-11,Success,3.257799959013937,0.2616837499954272,1.2601370420015885,name
KELT-12,Success,3.4697882079926785,1.193901291990187,1.018975707993377,name
KELT-14,Success,7.339103249978507,0.0909084580198396,0.3319974170008208,name
KELT-15,Success,4.6567642919835635,0.5821084170020185,0.3572336670185905,name
KELT-16,Success,5.646344790991861,0.0860200829920359,0.3474643329973332,name
KELT-17,Success,7.97985579201486,0.7360455830057617,0.5821165830129758,name
KELT-18,Success,5.647857000003569,0.6214868339884561,0.9072831670055166,name
KELT-19 A,Success,8.353206165978918,0.0858426250051707,0.3568030830065254,stripped_name
KELT-2 A,Success,3.9477539169893134,0.2163158749754075,0.7087368750071619,name
KELT-20,Success,6.209263917000499,0.0889981249929405,0.4026052079861983,name
KELT-21,Success,3.910187166999094,0.6175534999929368,0.7599154170020483,name
KELT-23 A,Success,8.288278915977571,0.4149527919944376,0.4481947919994127,name
KELT-24,Success,5.377440542011755,0.0906750410213135,0.5854384999838658,name
KELT-3,Success,3.627560499997344,0.3360573340032715,0.6450016250018962,name
KELT-4 A,Success,2.7856198330118787,0.3490590419969521,0.610298417013837,name
KELT-6,Success,3.067053582984954,0.4870073750207666,0.5479248750198167,name
KELT-7,Success,4.46875183301745,0.0972895000013522,0.4945973340072669,name
KELT-8,Success,3.8479910839814697,0.194219917000737,0.3574621249863412,name
KELT-9,Success,7.564198791980743,0.4983423330122605,1.293935791996773,name
KIC 10001893,Success,6.280777375010075,0.1033459170139394,0.7296670420037117,name
KIC 10068024,Success,7.664755582984071,1.0454665000142995,0.6875774170039222,name
KIC 10525077,Success,15.564530208008364,0.7371682920202147,0.3797004579973873,name
KIC 3526061,Success,5.869719209003961,1.3855645000003278,0.6449137080053333,name
KIC 3558849,Success,4.584421875013504,0.6112493749824353,1.0261149590078276,name
KIC 5437945,Success,4.299889707996044,0.6286377920187078,1.4903563330008185,name
KIC 5479689,Success,5.085110500018345,1.1706486660114024,0.7433203749824315,name
KIC 7917485,Success,4.816850083996542,0.1372022909927182,0.4000531669880729,name
KIC 8121913,Success,7.7701012500037905,0.402208542014705,0.8211192919989116,name
KIC 9663113,Success,6.569169875001535,0.0872404580004513,0.4360131249995902,name
KMT-2016-BLG-0212L,Success,6.65984383400064,0.0912270419939886,0.6118916249834001,coords
KMT-2016-BLG-1105L,No TESS Data,4.595574582985137,0.0,0.0,none
KMT-2016-BLG-1107L,Success,4.298524624988204,0.0871782499889377,0.3580944169953,coords
KMT-2016-BLG-1337L,No TESS Data,5.365032499976223,0.0,0.0,none
KMT-2016-BLG-1397L,Success,3.5612194999994244,0.3467427910072729,0.8445159590046387,coords
KMT-2016-BLG-1820L,No TESS Data,3.809881208988372,0.0,0.0,none
KMT-2016-BLG-1836L,Success,6.769840084016323,0.0938864579948131,0.3809686249878723,coords
KMT-2016-BLG-2142L,No TESS Data,3.273541792004835,0.0,0.0,none
KMT-2016-BLG-2321L,No TESS Data,3.5828683340223506,0.0,0.0,none
KMT-2016-BLG-2364L,No TESS Data,5.954246000008425,0.0,0.0,none
KMT-2016-BLG-2397L,No TESS Data,3.155675499991048,0.0,0.0,none
KMT-2016-BLG-2605L,No TESS Data,3.99056858397671,0.0,0.0,none
KMT-2017-BLG-0165L,Success,4.3355386670154985,0.0864595839811954,0.309708333981689,coords
KMT-2017-BLG-0428L,No TESS Data,5.1851283330179285,0.0,0.0,none
KMT-2017-BLG-0673L,Success,4.392038958001649,0.047664874990005,0.0224780410062521,coords
KMT-2017-BLG-0849L,No TESS Data,4.266199499979848,0.0,0.0,none
KMT-2017-BLG-1003L,No TESS Data,3.650569459015969,0.0,0.0,none
KMT-2017-BLG-1038L,Success,4.885215916001471,0.0880957500194199,0.4850772919890005,coords
KMT-2017-BLG-1057L,No TESS Data,3.4574192499858327,0.0,0.0,none
KMT-2017-BLG-1146L,Success,4.226893457991537,0.2010742499842308,0.3610663330182433,coords
KMT-2017-BLG-1194L,No TESS Data,5.155403209006181,0.0,0.0,none
KMT-2017-BLG-2197L,No TESS Data,4.163026875001378,0.0,0.0,none
KMT-2017-BLG-2331L,No TESS Data,4.833043999999063,0.0,0.0,none
KMT-2017-BLG-2509L,Success,6.99850008302019,0.0868184169812593,0.391102082998259,coords
KMT-2018-BLG-0029L,Success,15.347818374983037,0.3854527500225231,0.3665040829801,coords
KMT-2018-BLG-0030L,No TESS Data,4.017118500021752,0.0,0.0,none
KMT-2018-BLG-0087L,No TESS Data,4.657080250006402,0.0,0.0,none
KMT-2018-BLG-0247L,No TESS Data,3.803340417012805,0.0,0.0,none
KMT-2018-BLG-0748L,Success,6.455267042008927,0.0856607500172685,0.3844790000002831,coords
