host,label,status,r_star_used,m_star_used,period_v3,duration_v3,SDE_v3,depth_v3,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,ttv_std,ttv_amplitude,elapsed_s
CI_Tau,1.0,Success,1.880857,0.9,4.167475238300419,0.0365864848989158,4.628281940494537,0.9816130208652524,0.0001083101534513,0.0148240474888738,-0.0012070179810532,,2.2277979431084337e-13,4.547473508864641e-13,15.881506707984954
COCONUTS-2_A,1.0,Success,0.366,0.4,4.561017558091514,0.0450814132321275,7.061215723621959,0.9987336975820744,2.628423173303186e-06,0.0009808976043978,0.0002904694334482,,1.70150878456022e-13,4.547473508864641e-13,41.18168979202164
CT_Cha,1.0,Success,1.679694,1.0,2.686747635359031,0.0874638857971661,4.016305771170237,0.996503078640292,2.0877480420948547e-05,0.001755704090834,0.0018044374074347,1.9105875882657704,4.092726157978177e-13,1.3642420526593924e-12,11.650601124973036
CoRoT-1,1.0,Success,1.11,0.95,1.5075918753403474,0.0820235694422329,14.3144341756736,0.987121831110914,6.198042959448669e-05,0.0012137277302565,0.0051655957866537,-3.967297702861814,2.342306987146516e-13,6.821210263296962e-13,23.13286837504711
CoRoT-10,1.0,Success,0.79,0.89,0.8858427674482867,0.0100978377334211,5.678945976701565,0.9932160646411636,0.0002979568711083,0.005082894735779,0.0002854603974107,,4.35387440919084e-13,1.3642420526593924e-12,33.247404582973104
CoRoT-11,1.0,Success,1.37,1.27,2.9897279205246177,0.042717904660612,13.99009356541785,0.9904075006920028,5.5826752292238247e-05,0.0012046195222947,-0.0006418029288368,0.1965881843553489,2.1436995702562485e-13,4.547473508864641e-13,20.935513209027704
CoRoT-12,1.0,Success,1.116,1.078,2.8298621168810696,0.0927522019516262,11.195161040414469,0.980101783283828,0.0018765689662365,0.0033942310343021,-0.0006311496088304,-0.6170293743716951,2.342306987146516e-13,6.821210263296962e-13,22.83739937498467
CoRoT-13,1.0,Success,1.01,1.09,4.051024592065771,0.04546926703956,8.100590070129144,0.987717583623817,0.0005960460769951,0.0030643431122986,0.0007057939811143,-0.3710077859146405,1.1138989715542168e-13,2.273736754432321e-13,25.140726917015854
CoRoT-14,1.0,Success,1.21,1.13,1.5074353560672982,0.0382410843295008,5.878914949317931,0.9859805570707504,0.0020836121233376,0.0064208646180278,0.0014381860903243,3.824554565966811,2.342306987146516e-13,6.821210263296962e-13,20.297555458033457
CoRoT-16,1.0,Success,1.19,1.098,1.0725098170560514,0.0107365746122103,3.932118545796053,0.9924868371155076,0.0015751090568499,0.0142584641196569,0.0027969580047637,7.132876233095083,5.740633728440844e-13,1.8189894035458565e-12,32.154831500025466
CoRoT-17,1.0,Success,1.59,1.04,2.0924422501103432,0.0054829107585342,3.9731881372286706,0.9803047530642356,0.0025359972961885,0.0370440614177277,-0.0018692437730858,-0.3071297003784717,4.560907728705492e-13,1.3642420526593924e-12,26.051150917017367
CoRoT-18,1.0,Success,1.0,0.95,1.903792693935878,0.0862283390080639,11.331626832328052,0.9851266679178196,0.00040037931621,0.0032031404878414,0.0030414373153193,,2.0040632482779525e-13,6.821210263296962e-13,31.89552962500602
CoRoT-19,1.0,Success,1.65,1.21,3.8900574132380914,0.1742981296121618,8.641331144946411,0.9975197667266352,5.735952461595469e-05,0.0003549494093677,0.0001331580500398,,1.0718497851281241e-13,2.273736754432321e-13,17.197530500008725
CoRoT-2,1.0,Success,0.906,0.96,1.7431473958043726,0.035903970488508,22.738641033390056,0.976070270363624,1.752256939299019e-05,0.0012670735280046,-0.0017862153420493,-0.2409856428279894,0.0,0.0,35.170102624979336
CoRoT-20,1.0,Success,1.02,1.14,8.063634202627682,0.0389146559499494,4.586008286357582,0.9924356520262956,0.0001504687552753,0.0012161560185621,0.0002306090761392,1.3838622569050607,0.0,0.0,36.435096250032075
CoRoT-21,1.0,Success,1.95,1.29,1.7444909142034764,0.0276945353489937,5.257559244236088,0.9773175441502646,0.0047299280392418,0.0123391132884505,0.003600387251313,,1.0718497851281236e-13,2.273736754432321e-13,16.947532042046078
CoRoT-22,1.0,Success,1.136,1.099,3.2261823585496434,0.010471868562427,3.8193357250206774,0.9955801812428012,0.0001060898833183,0.0054382098448861,0.0001203409208996,,5.084229945850415e-13,1.3642420526593924e-12,32.78045999997994
CoRoT-23,1.0,Success,1.61,1.14,1.7882611503211057,0.0173977297581288,3.877985803216996,0.9880747620494476,0.001230979495859,0.0099636792255141,0.0009686159351244,,2.970397257477911e-13,9.094947017729282e-13,19.48809324996546
CoRoT-24,1.0,Success,0.86,0.91,6.863369803556408,0.0469679118229486,4.847811593863564,0.9859824763357824,0.0006053040335656,0.0108620852454131,-0.0001135650079655,-0.6695884047339914,1.8564982859236946e-13,4.547473508864641e-13,39.91496308299247
CoRoT-25,1.0,Success,1.19,1.09,1.483022434857206,0.0160969740338189,4.973094400664496,0.9855612602551254,0.0018127890210924,0.0099386228791848,0.0021815557370384,-1.1162354527627238,4.793457962430056e-13,1.3642420526593924e-12,27.891937875014264
CoRoT-26,1.0,Success,1.79,1.09,1.935103772110045,0.0170542787516591,3.5383595402668786,0.9815553836027396,0.0026411500473149,0.0142123991821106,0.000875734420102,0.4434366314642017,4.684613974293031e-13,1.3642420526593924e-12,18.89310533297248
CoRoT-28,1.0,Success,1.78,1.01,1.7466304871406602,0.0411817974984191,3.6115981945095736,0.997288818951222,5.0758660484015785e-05,0.0020333151966869,0.0004295119280142,-0.089558836440307,5.622871258611184e-13,1.8189894035458565e-12,13.589231666992418
CoRoT-29,1.0,Success,0.9,0.97,2.8495647105135964,0.038961133911387,8.160488434524753,0.9787709490887956,0.0018758777030313,0.0131215356707133,5.178791175908248e-05,-1.4753312856249676,4.287399140512495e-13,1.3642420526593924e-12,38.30182433297159
CoRoT-3,1.0,Success,1.56,1.37,1.2423706087991309,0.0310676090078044,6.37129437616633,0.9973510214792474,4.630869489973859e-05,0.0009206321718705,0.0010580958602431,4.191653192661738,3.7506929349652754e-13,1.3642420526593924e-12,17.012617208005395
CoRoT-30,1.0,Success,0.91,0.98,5.590193228384688,0.0241393676365765,4.911891305985731,0.9583654357284852,0.0043738775629389,0.0083626449858631,-0.0003221457514586,0.873587972011413,2.2277979431084337e-13,4.547473508864641e-13,35.62425041600363
CoRoT-31,1.0,Success,2.15,1.25,6.43036630278997,0.0286591218304,3.586686580797148,0.9757593306111668,0.0013639833472948,0.0079277651919406,0.0003320466359397,1.420998621617234,6.725804022493794e-13,1.8189894035458565e-12,15.733981875004249
CoRoT-32,1.0,Success,0.79,1.08,8.570812815668722,0.0321038341299772,5.251054311729479,0.9959366240472982,5.9361738751827225e-05,0.004576057030671,0.0002099271685768,,1.0718497851281241e-13,2.273736754432321e-13,36.93881154200062
CoRoT-4,1.0,Success,1.17,1.16,9.214702255929833,0.1514746726648783,10.587727419998496,0.9934258332569258,7.699447175543345e-05,0.0010507834173089,8.738016334775e-05,,,,23.63832324999385
CoRoT-5,1.0,Success,1.186,1.0,4.0313996131335985,0.0666533675895159,13.966408148193382,0.9882756788505216,0.000158052687302,0.0013498575126684,-0.0005590372365107,-0.5445735965046685,1.1138989715542168e-13,2.273736754432321e-13,21.56142820901005
CoRoT-6,1.0,Success,1.025,1.05,2.364554798172584,0.013521359804404,3.2983992053307647,0.994071085902288,0.0001383397176186,0.0042992424319185,0.0002693298570446,,4.856428910513937e-13,1.3642420526593924e-12,42.5413026669994
CoRoT-7,1.0,Success,0.83,0.82,0.8545196880595507,0.0194681617906588,4.48380549289519,0.9994901772960147,3.2478772838768033e-06,0.0004392024391857,0.0001483265245796,,1.0209052707361321e-13,2.273736754432321e-13,36.94146225001896
CoRoT-8,1.0,Success,0.77,0.88,0.5991835280451006,0.004290497696335,5.205596319280778,0.9958772327244312,0.0001636850255124,0.008100861519064,0.0010297905549875,4.145102576909355,6.02195340184451e-13,1.8189894035458565e-12,41.87558945803903
CoRoT-9,1.0,Success,0.96,0.96,1.082963419739805,0.0667426490559064,13.469577905390343,0.9828282834254668,0.0001012672203151,0.0051280822894319,0.0153869060231446,,7.40420534179215e-13,2.273736754432321e-12,36.921402667008806
DENIS-P_J082303.1-491201,1.0,Success,1.0,0.075,7.564762906590069,0.0473609020860037,4.467511617597343,0.8123600660427156,0.090020670007166,0.0030763517082444,-0.0082824009445217,,1.0718497851281241e-13,2.273736754432321e-13,15.262400417006576
DE_CVn,1.0,Success,0.424754,0.51,0.3640473361388041,0.0221448862183617,24.391720147948423,0.9648925771270128,9.815639274523666e-05,0.001710906281314,0.0316881053535418,1.0004203582899578,3.8402651216460324e-13,1.3642420526593924e-12,99.78789224999493
DH_Tau,1.0,Success,0.27,0.33,11.961099293308644,0.069394185656089,16.382606291575975,0.9006955737213879,0.0003075968091646,,0.0029138983174942,-0.1784946603665535,,,130.08502837497508
DMPP-1,1.0,Success,1.26,1.21,4.526456373210631,0.0412392966238626,4.293796156262151,0.9998756408008428,8.803832831831897e-08,6.680824014301852e-05,1.8787131295106008e-06,-0.4212919788239752,2.318765615924706e-13,6.821210263296962e-13,17.88616708398331
DMPP-2,1.0,Success,1.78,1.41,1.3216258426872778,0.0189421282375334,4.734031079907549,0.999952610207964,5.2923227116441195e-08,8.617261334618412e-05,-1.5132775446069502e-06,-1.183309243527447,2.6418433750728253e-13,9.094947017729282e-13,25.576432958012447
DMPP-3_A,1.0,Success,0.91,0.9,0.7660146842295927,0.008090913560271,5.428043650857597,0.9999126501087148,1.9558543019027826e-07,0.0001984061887654,2.7029185842852858e-05,7.431531145780352,1.0718497851281241e-13,2.273736754432321e-13,40.33798345801188
DMPP-4,1.0,Success,1.38,1.25,3.9991546833951186,0.0472437935536843,3.797690353566168,0.999946077611926,1.8058522808618418e-08,2.329227428851567e-05,-7.24929746742653e-06,,0.0,0.0,20.90390016598394
DMPP-6,1.0,Success,1.27,1.079,1.629237237512831,0.0250688855223678,7.64603800798919,0.9999076783494234,7.33719205563174e-08,8.510331819414478e-05,4.6131423081519074e-07,,0.0,0.0,23.414386666961946
DMPP-7,1.0,Success,1.53949,1.09,1.9012908201018277,0.0312718419371916,4.992802943159846,0.9998671974959324,1.9246449534645314e-07,0.0001380236083605,-1.1612767675917011e-05,,2.280453864352746e-13,6.821210263296962e-13,12.88120462500956
DMPP-8,1.0,Success,1.24,0.99,4.902426188003508,0.0439212002170625,4.310924976307266,0.9998324426246148,1.6883249241370873e-07,5.9004683701279354e-05,8.762680583140892e-06,,1.1138989715542168e-13,2.273736754432321e-13,23.99742695898749
DMPP-9,1.0,Success,1.26,1.1,1.0382178923668552,0.0051687045887781,4.881410371605937,0.999887251920276,3.247024169822154e-07,0.0002504997360762,3.2168279827882174e-05,,1.6707410176336073e-13,4.547473508864641e-13,35.86610008403659
DP_Leo,,Timed out after 900s,,,,,,,,,,,,,900.0
DS_Tuc_A,1.0,Success,0.964,1.01,10.113840794143858,0.0882212019787563,11.073034835972637,0.9964611359733062,6.923155797919355e-07,0.0025141086143265,-1.6723948454977489e-06,,1.0718497851281241e-13,2.273736754432321e-13,47.74793958402006
EPIC_201170410,1.0,Success,0.282,0.287,2.6585413031948217,0.0287427475588759,6.164544244656779,0.9802415887248096,0.0028311318432318,0.0125438431400629,-0.0009528957676561,,0.0,0.0,87.00024283397943
EPIC_201238110,1.0,Success,0.374,0.41,0.3420312905970123,0.0015701657877076,4.605763772467592,0.9978432061538948,0.000286131832614,0.0165334586919423,0.00012381936219,0.0536946300184673,4.374785471323158e-13,1.3642420526593924e-12,85.87451408302877
EPIC_201427007,1.0,Success,0.94,0.93,3.156676331560132,0.0185750271187833,5.665889866869908,0.9952442243808584,0.0001361422735351,0.0027480545537739,0.0003688409928135,,2.2015361458940205e-13,4.547473508864641e-13,25.45943258400075
EPIC_201497682,1.0,Success,0.554,0.78,0.4942073585177904,0.0070216795576491,4.715959942253689,0.9984920117000818,5.719489841972493e-05,0.0036844425278979,-9.010859598257426e-05,,2.250415760979165e-13,4.547473508864641e-13,89.60712995805079
EPIC_201595106,1.0,Success,0.98,0.958,3.651549025875162,0.0297507749278856,4.64302189579834,0.9991319362173104,4.206801032694924e-06,0.0004038972642658,3.402589515144605e-06,,0.0,0.0,49.44817229203181
EPIC_201757695,1.0,Success,0.655,0.727,8.777367692446283,0.0402755445040633,5.639480803872056,0.989768921632232,0.0003018451717656,0.0009092956178022,-0.0003539819788087,,0.0,0.0,82.52832516701892
EPIC_201841433,1.0,Success,0.628461,0.802,0.3867643107075701,0.0045954205715915,5.471346957364768,0.9965703563804484,0.0004115648113434,0.0101093253492088,0.0008363742734019,,2.2725534409228593e-13,4.547473508864641e-13,68.09665041603148
EPIC_206024342,1.0,Success,1.1,0.928,8.61327088043337,0.0226718460644718,3.858401387197172,0.9945092494725007,2.6544147844299552e-05,0.003977073741012,-0.0002957486713905,-0.4708930370140375,2.1436995702562485e-13,4.547473508864641e-13,28.088328875019215
EPIC_206032309,1.0,Success,0.37344,0.221,0.4518604410482627,0.0106975242142458,6.0120289844616295,0.9917348623458784,0.0007399001307998,0.0105898335730178,0.0027515323413371,-0.1304101946859797,2.1436995702562485e-13,4.547473508864641e-13,51.59527087502647
EPIC_206042996,1.0,Success,0.5,0.565,0.9793387209290396,0.013628368972012,6.352771789228336,0.9876981985620632,0.0012947786237276,0.0068422423139178,0.0024199313442772,,0.0,0.0,55.429782291990705
EPIC_206317286,1.0,Success,0.758,0.832,4.032873994777175,0.042709989598101,4.467017349297137,0.9959942183737104,4.549914566670838e-05,0.0019810190729031,0.0003516383186555,0.0194448694667923,3.71299657184739e-13,9.094947017729282e-13,34.891196957963984
EPIC_211822797,1.0,Success,0.58,0.62,0.3975090633619548,0.0040696187343093,5.414856425848367,0.9982713709867294,0.0001080088391562,0.0051513912274103,0.0004746687599337,1.2675055344948982,5.006812160267674e-13,1.8189894035458565e-12,70.95900033297949
EPIC_211945201,1.0,Success,1.39,1.17,1.632288780871627,0.0144066666287259,3.614022140813821,0.9996913535361476,8.728009963723275e-07,0.0003101628076495,-1.5155343687789369e-05,,2.0543391267557386e-13,4.547473508864641e-13,26.46795912500238
EPIC_212297394,1.0,Success,0.8,0.83,0.47487953684758,0.0150393647469327,5.296232749233383,0.99837248490205,8.394983207219865e-05,0.0027139692716228,-4.635246475626076e-05,,5.202292626247864e-13,1.8189894035458565e-12,62.13552595797228
EPIC_212424622,1.0,Success,1.2247,1.106,3.4667369383364046,0.0221918248466994,4.5333265877277125,0.9974108771537662,2.650953431356235e-05,0.0010720507019734,-4.677075565351352e-05,0.5191525574677137,5.66342213530551e-13,1.8189894035458565e-12,27.032690208987333
EPIC_212499991,1.0,Success,0.757541,0.912,6.961925778174777,0.0197098778478335,10.99220147237146,0.983119129764042,6.432356259671212e-05,,9.087568544696722e-05,-0.312591548326151,3.215549355384372e-13,9.094947017729282e-13,52.472815292014275
EPIC_212587672,1.0,Success,0.98,0.99,0.5922682977800812,0.0118453428922278,6.080637422859104,0.9993785924644512,1.0098941879499186e-05,0.0007202605077769,3.085574034444871e-05,0.6319349150555381,3.215549355384372e-13,9.094947017729282e-13,36.94575849996181
EPIC_212624936,1.0,Success,0.93,1.0,0.8882591801798123,0.0234234312139817,6.028646412623768,0.9977247318956936,6.626390555303993e-05,0.0021699672649345,0.0004715556099887,,3.435208319888453e-13,9.094947017729282e-13,38.05395574995782
EPIC_212737443,1.0,Success,0.673,0.69,6.809512256912589,0.0174830433632384,5.262592205201045,0.9874295363870907,0.0002436101964901,0.008702569578718,0.0003000884385861,,3.215549355384372e-13,9.094947017729282e-13,37.51636087498627
EPIC_220492298,1.0,Success,0.89,0.95,0.8633158709488777,0.0124448743088919,5.384759987656189,0.9975038574585888,7.38043179192339e-05,0.0025410896045451,0.0004733107597352,0.1269644738740951,5.80516587892112e-13,1.8189894035458565e-12,40.461992124968674
EPIC_220674823,1.0,Success,0.99,0.913,0.8301905608316981,0.0144448116056524,5.73520004171465,0.9995398443179424,5.420461460258285e-06,0.0004442175632204,-3.0119502689274213e-05,-0.076836558648409,6.924516995905744e-13,2.273736754432321e-12,31.51013008400332
EPIC_228836835,1.0,Success,0.32,0.418179,0.1915882163616236,0.0015832957867656,5.6658705808702114,0.9973168376718896,0.0003323680987246,0.0159931700251436,0.0012805438215172,1.078771377415183,2.163428493086202e-13,4.547473508864641e-13,81.66703625000082
EPIC_229004835,1.0,Success,0.999,0.97,0.6196462699079889,0.0193926658024197,5.060758248953164,0.9998178163976588,8.080157723245235e-07,0.0001879942905424,5.76263974552127e-05,-0.6992241784923751,3.3896882597054933e-13,9.094947017729282e-13,24.286225332994945
EPIC_246851721,1.0,Success,1.586,1.317,6.1792465433288655,0.0317520025968574,7.757616488747811,0.9995128537130096,1.9536516590586516e-06,0.0001648734701905,-4.2798109834762954e-05,,2.2277979431084337e-13,4.547473508864641e-13,23.34622558404226
EPIC_248847494,1.0,Success,2.7,0.9,0.766947726841954,0.007987266897892,5.561357943095323,0.9994567254377724,6.6997878809924955e-06,0.0010210204787954,0.0001743305439043,,7.006686380248681e-13,2.273736754432321e-12,94.34384325001156
EPIC_249893012,1.0,Success,1.71,1.05,4.647194760133813,0.0248411411762895,4.744924057132262,0.99913914557627,3.0461297847243775e-06,0.0002276360435406,-5.256301947764719e-05,,2.273736754432321e-13,4.547473508864641e-13,21.454191124998033
FU_Tau,1.0,Success,1.0,0.05,8.29385011652792,0.1099152693490464,3.6007598941383843,0.990739775515286,9.646613040892626e-05,0.0076266280831152,0.0007767364696438,,2.1436995702562485e-13,4.547473508864641e-13,12.726480457989965
GJ_1002,1.0,Success,0.137,0.12,0.7292306716618286,0.0081944652419049,7.458693958984015,0.9995693415888124,1.558459543868292e-06,0.0004504428944328,-7.803602074529792e-05,,5.084229945850415e-13,1.8189894035458565e-12,149.27587612502975
GJ_1061,1.0,Success,0.156,0.12,1.6815789463609248,0.0265721138064196,5.420772378603829,0.9997116279342194,6.807367492071146e-07,0.0001764389338748,3.863326429198733e-05,,1.5624761338955906e-13,4.547473508864641e-13,113.62019133300056
GJ_1132,1.0,Success,0.2211,0.1945,1.6285590303698187,0.0298770937645812,29.73714124036846,0.9974249546382128,3.4907950402382804e-06,0.0003501780206621,0.0001412143423824,0.7560461077199563,1.7546937219458757e-13,4.547473508864641e-13,137.9737507919781
GJ_1148,1.0,Success,0.358519,0.344045,3.618543541802612,0.0380866353681774,7.670357487023972,0.9996403055657757,6.722965039707436e-07,4.551770386640716e-05,-5.879476646009074e-05,-2.400301405080934,1.7187834283014456e-13,4.547473508864641e-13,69.36538824997842
GJ_1151,1.0,Success,0.1781,0.1639,7.0616792191389015,0.0344821579788488,5.795265997657597,0.9991596254948956,1.8672139162843665e-06,2.4113313991047655e-05,-5.8912069005989665e-05,0.8389928055450505,1.8564982859236946e-13,4.547473508864641e-13,132.19135787501
GJ_1252,1.0,Success,0.391,0.381,0.5180457437008341,0.0238668759224022,23.1166485828512,0.9992051117875492,1.52629697977163e-06,0.0002087916851812,0.0003406932965965,0.9616541717001512,4.2259671577836724e-13,1.3642420526593924e-12,82.70672616700176
GJ_1265,1.0,Success,0.192,0.178,0.1489240049130316,0.0041368955490383,6.325203483639677,0.9994915931876084,8.89835677404984e-06,0.0018298122263146,0.0001139256451712,,0.0,0.0,127.4242211250239
GJ_1289,1.0,Success,0.245012,0.21,5.583925746345482,0.0262778918926543,7.190210883206515,0.999211607134128,1.1423113597872668e-06,0.0003620921541591,1.811549101560228e-05,,2.6516099273273084e-13,6.821210263296962e-13,84.69923837500392
GJ_143,1.0,Success,0.695,0.73,12.811573941595244,0.1094076831757925,5.40728382282399,0.999451234486966,1.453374476742284e-07,0.0002825422282831,-7.404103114616589e-06,0.9173105838690564,,,63.126812375034206
GJ_15_A,1.0,Success,0.38,0.38,3.560045770200605,0.0276930010202532,4.61049058299775,0.999744402138268,2.628629804598633e-07,4.584068827925206e-05,9.994912719690777e-08,-0.0814509480448705,1.1252078804895825e-13,2.273736754432321e-13,56.05984050000552
GJ_160.2,1.0,Success,0.655173,0.69,7.633271668192422,0.0496903357095009,6.458080570971543,0.9997481913425568,2.2471321218723937e-07,2.3540793744154847e-05,1.2831249847966577e-05,3.6347270240881833,1.0718497851281241e-13,2.273736754432321e-13,46.28622070903657
GJ_163,1.0,Success,0.409738,0.4,1.2784575053872067,0.0501556106594773,5.326066490794664,0.9998322708158552,6.024568187927578e-07,5.934923905987974e-05,3.9211797788207825e-05,-0.1010143237932526,1.6993710606671752e-13,4.547473508864641e-13,46.26799012499396
GJ_179,1.0,Success,0.38,0.357,12.814595723604617,0.0374074482730956,14.034235195919535,0.9984895955971432,1.8190125639620272e-06,0.0001012489135406,2.768344236403486e-05,-0.0442290772812377,1.0718497851281241e-13,2.273736754432321e-13,76.74252545798663
GJ_180,1.0,Success,0.413049,0.43,1.2168464207585463,0.0104184322615958,5.090787934902174,0.9998527494522386,4.186094871774143e-07,0.0002175666246313,-1.051423398390483e-05,,0.0,0.0,63.838724333036225
GJ_2030,1.0,Success,2.24104,0.96,2.4983951700356184,0.0127682313320315,3.002242908268908,0.9999258980164886,2.8180523946716115e-08,7.832301337984906e-05,-2.6629836418212705e-06,,0.0,0.0,17.103867000027094
GJ_2056,1.0,Success,0.709495,0.62,1.1949114470757,0.0345056049229537,7.142113607658514,0.9998651753508536,3.791947500999005e-07,0.0001268407411681,1.404243205116451e-05,0.0302841140367575,1.5605760041230808e-13,4.547473508864641e-13,34.961018416972365
GJ_2126,1.0,Success,0.728,0.65,11.689753419750158,0.7483849520697171,6.709004379451645,0.9989688289336855,3.012888202032856e-07,6.348026810931717e-05,0.0007993429506724,0.9113479422001094,,,6.969121999980416
GJ_229,1.0,Success,0.46,0.509,6.377286074978883,0.0320694411714821,10.632586594918669,0.9997986206407414,4.7957202309782616e-08,9.683272865219951e-05,7.289928856124561e-07,-0.1642886794330432,1.885282921623116e-13,4.547473508864641e-13,47.415300916007254
GJ_238,1.0,Success,0.4314,0.4193,0.3617556182157271,0.0013259120895961,5.312775780437939,0.999871597486202,6.411559223138391e-07,0.0006387246932742,-2.3183432921847213e-05,,1.2074456562713556e-13,4.547473508864641e-13,106.092810458038
GJ_251,1.0,Success,0.36,0.35,0.3306938906874579,0.0348752205432885,14.72245649782181,0.9997946525429828,1.5779106060183082e-07,8.442852691901656e-05,0.0001856152368083,0.908751897253892,1.517523722244211e-13,4.547473508864641e-13,74.17545900004916
GJ_27.1,1.0,Success,0.518887,0.53,7.238139652009591,0.0503669710931303,5.269700710708846,0.9995871314670588,6.840805072699288e-07,0.0001200113721595,-7.3211846820520066e-06,,0.0,0.0,80.82073037500959
GJ_273,1.0,Success,0.293,0.29,7.793795409977047,0.1145242155372317,5.634434794657421,0.9998343659996088,1.3756656385510653e-07,0.0001011385369255,-1.3860622047223714e-05,,0.0,0.0,81.56236537499353
GJ_3021,1.0,Success,0.9,0.9,8.8325769382589,0.0662525496292423,8.731103160066985,0.999677573564983,3.6607135005021236e-08,0.0002304839499285,5.161613944371091e-06,,1.8564982859236946e-13,4.547473508864641e-13,42.24778862501262
GJ_3082,1.0,Success,0.465216,0.47,3.9210035778051457,0.0421268322953724,7.61339985914283,0.9996970989932774,4.871464744920807e-07,0.0001283549896668,-1.516852074234798e-05,,1.1252078804895825e-13,2.273736754432321e-13,88.06892391695874
GJ_3090,1.0,Success,0.516,0.519,2.8552307805557953,0.0436227195755013,22.76141333984158,0.99887173965559,6.682447227101412e-07,0.0001902479699283,4.033561636029859e-06,,1.1298288768556481e-13,2.273736754432321e-13,86.85436941595981
GJ_3138,1.0,Success,0.5,0.681,6.2808143073742855,0.0322445754884946,6.005367488899473,0.9995197533567975,6.708103659478081e-07,4.960599971217604e-05,1.0766797028383124e-05,,2.5421149729252077e-13,6.821210263296962e-13,56.11314033402596
GJ_317,1.0,Success,0.403,0.402,6.2406426490212965,0.122188890480825,5.57590033405591,0.9996351470548388,7.989751087122839e-07,0.0002905943103861,-1.8635364829044931e-06,,0.0,0.0,64.8009447910008
GJ_3222,1.0,Success,0.931389,0.89,5.026987248188559,0.0601923242638071,7.121997362036012,0.9994398714293192,1.0350934147480168e-06,0.0003406003498213,4.4256961104105486e-05,-1.5814668621702928,1.607774677692186e-13,4.547473508864641e-13,24.03528412495507
GJ_328,1.0,Success,0.63,0.65,0.4321098581916786,0.0036982750246816,4.50930772598052,0.9999190676297808,2.1559271129234e-07,0.0002479491891814,2.250643645995698e-05,,1.1185954360790345e-13,2.273736754432321e-13,37.319388875039294
GJ_3293,1.0,Success,0.404,0.42,8.998885890665576,0.0545610128353403,7.409719969154436,0.9993275634308052,1.1198118271218712e-06,0.0002913420201254,1.4749296723182148e-05,-0.3368676458880221,0.0,0.0,90.25616837496636
GJ_3323,1.0,Success,0.119,0.164,9.670789622712975,0.0495607762637939,9.583671770710533,0.9990273008976908,2.4624088895130854e-06,0.0007056999181441,7.288241903768977e-06,,1.0718497851281241e-13,2.273736754432321e-13,303.8668625410064
GJ_3341,1.0,Success,0.439,0.47,12.837671695339932,0.0549608138763463,19.452310866614948,0.998501300379784,1.5137788987903587e-06,5.3258994306082386e-05,6.368874257844936e-05,,1.0718497851281241e-13,2.273736754432321e-13,97.67213683400767
GJ_3378,1.0,Success,0.275,0.262,2.1912165933312973,0.0422063867177545,7.272844426749707,0.9998403295984069,5.614051404570695e-07,0.0001729227008888,3.0549177887029266e-05,,2.358982858744929e-13,6.821210263296962e-13,91.63549233402593
GJ_338_B,1.0,Success,0.58,0.64,13.61203479935028,0.0701372717104085,6.042474488771309,0.9970004784295076,9.969496919015968e-06,0.0023066571762614,7.50358893797376e-06,,,,125.84468141698744
GJ_341,1.0,Success,0.5066,0.48,12.180686039145474,0.0723025388014514,10.125122438056382,0.999512471124383,1.6271681263927524e-07,,1.2088376646790522e-05,-1.0452657188054657,,,61.32819466700312
GJ_3470,1.0,Success,0.547,0.539,6.67360944623229,0.0302413855034948,15.115920554823788,0.999101643774428,1.227039620916728e-06,8.662927924225307e-05,1.201481362511636e-05,,3.215549355384372e-13,9.094947017729282e-13,66.76859595801216
GJ_3473,1.0,Success,0.364,0.36,1.198523476112098,0.0405440996182578,18.683098268850316,0.9991349927121368,4.040444680398773e-06,0.0003960610587567,0.0001482487317925,0.0031106494900256,0.0,0.0,90.90780358301708
GJ_3512,1.0,Success,0.139,0.123,0.1624028015624915,0.0008396046471918,7.596397876213322,0.9994308820664134,7.23547167461723e-06,0.0026960492232472,0.0001186564409305,-0.1279618887133835,2.349244571251979e-13,6.821210263296962e-13,308.61745683301706
GJ_357,1.0,Success,0.337,0.342,3.929101578437655,0.0395012662007507,24.41423979460275,0.9991218823530998,3.2905266624052833e-07,5.837791036188767e-05,-5.3115127931713246e-05,,1.1252078804895825e-13,2.273736754432321e-13,81.42137033399194
GJ_3634,1.0,Success,0.43,0.45,2.047200080075855,0.028047405792343,7.004493075560298,0.9996248188165588,9.604064602187269e-07,0.0001982488028246,8.684535917402592e-06,1.085499410633315,1.1368683772161605e-13,2.273736754432321e-13,80.40358179196483
GJ_367,1.0,Success,0.458,0.455,0.3218257114294635,0.0011986834699874,12.605024196955386,0.9998361785890616,2.3004707480435186e-07,0.0004492881309195,0.0001473528235655,-0.9436832771841454,8.101592474198809e-13,2.7284841053187847e-12,90.64894062501844
GJ_3779,1.0,Success,0.281,0.27,5.24867595463905,0.0203727264421382,6.5875238368005915,0.9991318980398886,1.7388156277071967e-06,0.000486996540487,1.130597684695367e-05,,2.5421149729252077e-13,6.821210263296962e-13,99.04393504199106
GJ_3929,1.0,Success,0.32,0.313,2.614529694360801,0.0427834177734537,20.694303779856924,0.9991270875553132,1.753641969526694e-06,0.0001328340030897,-7.80764614294327e-07,-0.6650248546833072,1.70150878456022e-13,4.547473508864641e-13,90.14014899998438
